date,gdp_cap
2000-01-01,10.407523232860914
2000-04-01,10.501023632560416
2000-07-01,10.734516633177048
2000-10-01,11.038049047066057
2001-01-01,11.400526303532754
2001-04-01,11.602065500558243
2001-07-01,11.679382928302589
2001-10-01,11.909646391896286
2002-01-01,12.337707583323656
2002-04-01,12.604111020787364
2002-07-01,12.940772053700005
2002-10-01,13.146025920936498
2003-01-01,13.33989873182515
2003-04-01,13.583253977470678
2003-07-01,13.78070419918246
2003-10-01,14.002601203056413
2004-01-01,14.37251532602638
2004-04-01,14.58010074982009
2004-07-01,14.736684536656687
2004-10-01,14.983759454317665
2005-01-01,14.68956878754842
2005-04-01,15.26649657891685
2005-07-01,15.628423664741762
2005-10-01,16.147276395427035
2006-01-01,16.699137411306406
2006-04-01,17.353822254167728
2006-07-01,17.93195149660337
2006-10-01,18.38405897899569
2007-01-01,19.014902542471088
2007-04-01,19.38150449865504
2007-07-01,19.65529635469808
2007-10-01,19.893978754001022
2008-01-01,20.648486254494838
2008-04-01,21.050373393942206
2008-07-01,21.1566798895771
2008-10-01,20.86312492750261
2009-01-01,20.09567134733666
2009-04-01,20.303626149131766
2009-07-01,20.112024522781105
2009-10-01,20.26755751801069
2010-01-01,19.947796767817696
2010-04-01,19.77930087506982
2010-07-01,20.182313495389774
2010-10-01,20.18802861203663
2011-01-01,20.49269987872003
2011-04-01,21.122452314804008
2011-07-01,21.32575032114913
2011-10-01,21.34000841200112
2012-01-01,21.28383247543285
2012-04-01,21.301379811183732
2012-07-01,21.57180009840444
2012-10-01,21.655490950014066
2013-01-01,22.044589578536858
2013-04-01,22.181267036375598
2013-07-01,22.1538443457208
2013-10-01,22.212660312978
2014-01-01,22.207472890146157
2014-04-01,22.37867352233596
2014-07-01,22.37714096718562
2014-10-01,22.509138628141773
2015-01-01,22.68223169864961
2015-04-01,23.136101280254625
2015-07-01,23.688940695101934
2015-10-01,23.688530448870676
2016-01-01,24.539500418310027
2016-04-01,25.023038053500013
2016-07-01,25.449797269739207
2016-10-01,26.059459719284753
2017-01-01,26.658953114809538
2017-04-01,26.873312363900315
2017-07-01,27.399549243892984
2017-10-01,27.678090337613163
2018-01-01,27.908206078938385
2018-04-01,28.753536093807256
2018-07-01,29.149633072407045
2018-10-01,29.67888110517807
2019-01-01,30.725940652382004
2019-04-01,31.41005603066942
2019-07-01,31.844248179492226
2019-10-01,32.321167343923165
