date,country,co2,treatment_dummy,post_dummy,treatment_post_dummy
2010-04-01,united_kingdom,0.0482134678992842,1,0,0
2010-05-01,united_kingdom,0.0513265378058882,1,0,0
2010-06-01,united_kingdom,0.0099923888369346,1,0,0
2010-07-01,united_kingdom,0.0341647850494695,1,0,0
2010-08-01,united_kingdom,0.018835361154629,1,0,0
2010-09-01,united_kingdom,0.0114286942340804,1,0,0
2010-10-01,united_kingdom,-0.0027098887349801,1,0,0
2010-11-01,united_kingdom,0.0690752089814665,1,0,0
2010-12-01,united_kingdom,0.0709389881337365,1,0,0
2011-01-01,united_kingdom,-0.0695826729048505,1,0,0
2011-02-01,united_kingdom,-0.107937873163685,1,0,0
2011-03-01,united_kingdom,-0.03881240309844,1,0,0
2011-04-01,united_kingdom,-0.1168626522166889,1,0,0
2011-05-01,united_kingdom,-0.0783942488456475,1,0,0
2011-06-01,united_kingdom,-0.0089938576304966,1,0,0
2011-07-01,united_kingdom,-0.0539740826360919,1,0,0
2011-08-01,united_kingdom,-0.0236172291413829,1,0,0
2011-09-01,united_kingdom,-0.0437766285483611,1,0,0
2011-10-01,united_kingdom,-0.0557090787287144,1,0,0
2011-11-01,united_kingdom,-0.1111395436174369,1,0,0
2011-12-01,united_kingdom,-0.1772306418492313,1,0,0
2012-01-01,united_kingdom,-0.0459587947306161,1,0,0
2012-02-01,united_kingdom,0.0919793394860342,1,0,0
2012-03-01,united_kingdom,-0.0162161715020658,1,0,0
2012-04-01,united_kingdom,0.1502048112751133,1,0,0
2012-05-01,united_kingdom,0.063652750970494,1,0,0
2012-06-01,united_kingdom,0.0360137187141802,1,0,0
2012-07-01,united_kingdom,0.0401021114456341,1,0,0
2012-08-01,united_kingdom,0.0094600483314621,1,0,0
2012-09-01,united_kingdom,0.0237609272114696,1,0,0
2012-10-01,united_kingdom,0.106182411036471,1,0,0
2012-11-01,united_kingdom,0.0767627294178723,1,0,0
2012-12-01,united_kingdom,0.0507487156012018,1,0,0
2013-01-01,united_kingdom,0.0465718636497385,1,0,0
2013-02-01,united_kingdom,-0.003805785838967,1,0,0
2013-03-01,united_kingdom,0.11302761026705,1,0,0
