date,ind_prod
2000-01-01,
2000-02-01,0.036000000000000004
2000-03-01,0.022999999999999986
2000-04-01,-0.03399999999999999
2000-05-01,0.022999999999999993
2000-06-01,-0.023999999999999994
2000-07-01,-0.011999999999999997
2000-08-01,0.031
2000-09-01,-0.032
2000-10-01,-0.031000000000000003
2000-11-01,0.034999999999999996
2000-12-01,-0.000999999999999994
2001-01-01,-0.043000000000000003
2001-02-01,0.009000000000000001
2001-03-01,-0.011
2001-04-01,-0.017
2001-05-01,0.016
2001-06-01,0.009000000000000001
2001-07-01,-0.033
2001-08-01,0.064
2001-09-01,-0.036000000000000004
2001-10-01,0.008
2001-11-01,-0.051000000000000004
2001-12-01,-0.021000000000000005
2002-01-01,0.054000000000000006
2002-02-01,0.002999999999999999
2002-03-01,0.0009999999999999992
2002-04-01,0.03
2002-05-01,-0.04
2002-06-01,0.0010000000000000009
2002-07-01,0.032
2002-08-01,-0.028
2002-09-01,0.014
2002-10-01,0.026000000000000002
2002-11-01,0.008
2002-12-01,-0.018000000000000002
2003-01-01,0.0030000000000000027
2003-02-01,0.002999999999999999
2003-03-01,0.002999999999999999
2003-04-01,-0.009999999999999998
2003-05-01,-0.003000000000000001
2003-06-01,0.004999999999999999
2003-07-01,0.0030000000000000027
2003-08-01,-0.008000000000000002
2003-09-01,-0.014
2003-10-01,0.015000000000000001
2003-11-01,-0.002
2003-12-01,-0.004000000000000001
2004-01-01,-0.009000000000000001
2004-02-01,0.009000000000000001
2004-03-01,0.019
2004-04-01,-0.013
2004-05-01,0.016
2004-06-01,0.004
2004-07-01,-0.008000000000000004
2004-08-01,-0.013
2004-09-01,0.025
2004-10-01,-0.035
2004-11-01,0.02
2004-12-01,-0.012
2005-01-01,0.0
2005-02-01,-0.004
2005-03-01,-0.005
2005-04-01,0.016
2005-05-01,-0.012
2005-06-01,-0.004
2005-07-01,0.003
2005-08-01,0.031
2005-09-01,-0.030000000000000002
2005-10-01,-0.003
2005-11-01,0.01
2005-12-01,0.045
2006-01-01,-0.005999999999999998
2006-02-01,-0.008000000000000007
2006-03-01,-0.000999999999999994
2006-04-01,-0.026000000000000002
2006-05-01,0.028999999999999998
2006-06-01,-0.000999999999999994
2006-07-01,-0.009000000000000001
2006-08-01,-0.0030000000000000027
2006-09-01,0.009000000000000001
2006-10-01,0.001999999999999995
2006-11-01,-0.0049999999999999906
2006-12-01,0.020999999999999998
2007-01-01,-0.023
2007-02-01,-0.002999999999999999
2007-03-01,0.005000000000000001
2007-04-01,-0.018000000000000002
2007-05-01,0.015
2007-06-01,-0.006999999999999999
2007-07-01,-0.014000000000000002
2007-08-01,0.012
2007-09-01,-0.012
2007-10-01,0.014000000000000002
2007-11-01,-0.034
2007-12-01,-0.016
2008-01-01,0.026000000000000002
2008-02-01,-0.003
2008-03-01,-0.048
2008-04-01,0.057
2008-05-01,-0.07
2008-06-01,-0.03999999999999999
2008-07-01,0.064
2008-08-01,-0.029000000000000005
2008-09-01,-0.026999999999999996
2008-10-01,-0.04400000000000001
2008-11-01,-0.023999999999999994
2008-12-01,-0.04100000000000001
2009-01-01,-0.00899999999999998
2009-02-01,-0.0030000000000000027
2009-03-01,-0.006000000000000033
2009-04-01,-0.0009999999999999731
2009-05-01,0.016999999999999987
