date,co2_cap
2000-01-01,-0.23753094412219536
2000-02-01,-0.374103424967832
2000-03-01,-0.3391822071211635
2000-04-01,-0.3707014717848166
2000-05-01,-0.4723748581183762
2000-06-01,-0.4456527880347611
2000-07-01,-0.4363042652979265
2000-08-01,-0.45672633108318267
2000-09-01,-0.3999955972383875
2000-10-01,-0.39709146390835454
2000-11-01,-0.33011090847804475
2000-12-01,-0.3683864055089806
2001-01-01,-0.3736074998514786
2001-02-01,-0.4202958448611986
2001-03-01,-0.4544249871512657
2001-04-01,-0.45440125309472623
2001-05-01,-0.46228457903934395
2001-06-01,-0.425331287664808
2001-07-01,-0.4100458533674701
2001-08-01,-0.43341128301881543
2001-09-01,-0.4019611887945259
2001-10-01,-0.3810545758650042
2001-11-01,-0.28119783637343704
2001-12-01,-0.1973634259546795
2002-01-01,-0.21701464878129706
2002-02-01,-0.3100817615041374
2002-03-01,-0.30271463958548367
2002-04-01,-0.33857605902233323
2002-05-01,-0.4023098710933498
2002-06-01,-0.404017493007995
2002-07-01,-0.395371877168716
2002-08-01,-0.42997063542875263
2002-09-01,-0.38955292872097
2002-10-01,-0.37283112239481336
2002-11-01,-0.32940686465593993
2002-12-01,-0.3267739957698023
2003-01-01,-0.25797848886304814
2003-02-01,-0.28524744999995116
2003-03-01,-0.3363436338852637
2003-04-01,-0.3702554882086079
2003-05-01,-0.4061011782717866
2003-06-01,-0.37733325386771643
2003-07-01,-0.36110171220827647
2003-08-01,-0.37025619192938347
2003-09-01,-0.3703878227756746
2003-10-01,-0.3427094066309273
2003-11-01,-0.32522500015167977
2003-12-01,-0.2738196333751384
2004-01-01,-0.2723680028705404
2004-02-01,-0.27595144653288917
2004-03-01,-0.24755058458128745
2004-04-01,-0.3263677320630599
2004-05-01,-0.38096951828105385
2004-06-01,-0.36549587953612356
2004-07-01,-0.3472820460598023
2004-08-01,-0.3762460864486045
2004-09-01,-0.34479065604653353
2004-10-01,-0.3329220682998315
2004-11-01,-0.2585724936958631
2004-12-01,-0.21227735101234857
2005-01-01,-0.1757741905553508
2005-02-01,-0.21440626609749897
2005-03-01,-0.2512604596509442
2005-04-01,-0.3334420878480273
2005-05-01,-0.3581421537584057
2005-06-01,-0.337228012888703
2005-07-01,-0.3233371269366175
2005-08-01,-0.3625473604470414
2005-09-01,-0.3520628897934344
2005-10-01,-0.3348606475002266
2005-11-01,-0.24979693408440287
2005-12-01,-0.19202627713942994
2006-01-01,-0.16259948122441287
2006-02-01,-0.22648253182979347
2006-03-01,-0.30065027800515054
2006-04-01,-0.38647155444805487
2006-05-01,-0.3895810323807894
2006-06-01,-0.3762410096653036
2006-07-01,-0.34164447981843044
2006-08-01,-0.41401168643512687
2006-09-01,-0.3655060586897583
2006-10-01,-0.37967108397654553
2006-11-01,-0.3625145340415933
2006-12-01,-0.2577820408425557
2007-01-01,-0.21505809910810797
2007-02-01,-0.3336793821147623
2007-03-01,-0.307025200012769
2007-04-01,-0.3369560342615517
2007-05-01,-0.3714061222817383
2007-06-01,-0.34733594750615887
2007-07-01,-0.3432157579015731
2007-08-01,-0.379298313193007
2007-09-01,-0.3613493004958445
2007-10-01,-0.3291376887446048
2007-11-01,-0.22202642789648522
2007-12-01,-0.18152607506654697
2008-01-01,-0.3065957180938085
2008-02-01,-0.3622943049424812
2008-03-01,-0.3818398280769597
2008-04-01,-0.4254526947752959
2008-05-01,-0.47202652133312506
2008-06-01,-0.4765956848053869
2008-07-01,-0.44888940374786623
2008-08-01,-0.47855769546631627
2008-09-01,-0.45485596186969424
2008-10-01,-0.42781248674242156
2008-11-01,-0.33282658552955746
2008-12-01,-0.3097178613409068
2009-01-01,-0.3614094842819984
2009-02-01,-0.4796515284442815
