date,unempl
2000-01-01,
2000-02-01,-0.01801850550267803
2000-03-01,-0.03704127168034921
2000-04-01,-0.019048194970694432
2000-05-01,0.019048194970694432
2000-06-01,-0.019048194970694432
2000-07-01,0.019048194970694432
2000-08-01,0.018692133012152556
2000-09-01,-0.018692133012152556
2000-10-01,-0.019048194970694432
2000-11-01,-0.03922071315328113
2000-12-01,0.0
2001-01-01,0.01980262729617932
2001-02-01,0.03846628082779624
2001-03-01,0.018692133012152556
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.018349138668196652
2001-08-01,-0.018349138668196652
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.03636764417087468
2002-02-01,0.0
2002-03-01,0.017699577099401065
2002-04-01,0.017391742711869274
2002-05-01,0.06669137449867213
2002-06-01,0.03174869831458027
2002-07-01,0.030771658666753687
2002-08-01,-0.015267472130788384
2002-09-01,0.04512043528046972
2002-10-01,0.07095173597228444
2002-11-01,0.027028672387919173
2002-12-01,0.013245226750020489
2003-01-01,0.0
2003-02-01,0.013072081567353067
2003-03-01,0.0
2003-04-01,0.012903404835908017
2003-05-01,0.02531780798428951
2003-06-01,-0.01257878220686015
2003-07-01,-0.012739025777429358
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.02531780798428951
2003-11-01,-0.01257878220686015
2003-12-01,-0.025642430613337375
2004-01-01,-0.026317308317373556
2004-02-01,0.013245226750020489
2004-03-01,0.0
2004-04-01,0.025975486403261083
2004-05-01,0.03774032798284699
2004-06-01,0.024391453124159135
2004-07-01,-0.012121360532344916
2004-08-01,0.03593200922606332
2004-09-01,0.0
2004-10-01,0.0
2004-11-01,0.0
2004-12-01,0.023256862164267034
2005-01-01,0.0
2005-02-01,0.011428695823623158
2005-03-01,0.02247285585205816
2005-04-01,0.011049836186585171
2005-05-01,0.0
2005-06-01,0.010929070532190277
2005-07-01,0.03208831455150074
2005-08-01,-0.010582109330536937
2005-09-01,0.010582109330536937
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,-0.021277398447284934
2006-01-01,-0.010810916104215806
2006-02-01,-0.010929070532190277
2006-03-01,0.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,0.0
2006-07-01,0.010929070532190277
2006-08-01,0.0
2006-09-01,0.04255961441879608
2006-10-01,0.010362787035546273
2006-11-01,0.0
2006-12-01,0.0
2007-01-01,0.0
2007-02-01,0.010256500167189486
2007-03-01,-0.010256500167189486
2007-04-01,0.020408871631207415
2007-05-01,-0.010152371464017929
2007-06-01,-0.02061928720273576
2007-07-01,0.0
2007-08-01,0.0
2007-09-01,-0.021053409197832273
2007-10-01,0.0
2007-11-01,-0.010695289116747997
2007-12-01,-0.010810916104215806
2008-01-01,-0.02197890671877545
2008-02-01,-0.011173300598124936
2008-03-01,0.011173300598124936
2008-04-01,0.0
2008-05-01,0.011049836186585171
2008-06-01,0.021739986636406083
2008-07-01,-0.010810916104215806
2008-08-01,0.021506205220963803
2008-09-01,0.0
2008-10-01,0.0
2008-11-01,-0.010695289116747997
2008-12-01,0.05236798551731603
2009-01-01,0.020202707317519497
2009-02-01,0.01980262729617932
2009-03-01,0.03846628082779624
2009-04-01,0.018692133012152556
2009-05-01,0.018349138668196652
2009-06-01,0.026907452919924246
2009-07-01,0.02620237239402412
2009-08-01,0.017094433359300165
2009-09-01,0.008438868645864517
2009-10-01,0.0
2009-11-01,-0.008438868645864517
2009-12-01,0.008438868645864517
2010-01-01,-0.008438868645864517
2010-02-01,0.025105921131076236
2010-03-01,0.008230499136515412
2010-04-01,0.02429269256904476
2010-05-01,0.01587334915629013
2010-06-01,0.01562531790308075
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,-0.007782140442055052
2010-10-01,-0.01574835696813892
2010-11-01,0.01574835696813892
2010-12-01,0.0
2011-01-01,0.0
2011-02-01,0.0
2011-03-01,0.023167059281534286
2011-04-01,-0.007662872745568983
2011-05-01,0.015267472130788384
2011-06-01,-0.015267472130788384
2011-07-01,0.007662872745568983
2011-08-01,0.030077455237278006
2011-09-01,0.02919915469226253
2011-10-01,0.021353124470568696
2011-11-01,0.027779564107075716
2011-12-01,0.03367321510658794
2012-01-01,-0.006644542718668545
2012-02-01,0.026317308317373334
2012-03-01,0.02564243061333782
2012-04-01,0.025001302205417186
2012-05-01,0.0
2012-06-01,0.006153865574378248
2012-07-01,0.012195273093818404
2012-08-01,0.03571808260207909
2012-09-01,0.0
2012-10-01,0.028820438535491988
2012-11-01,0.011299555253933447
2012-12-01,0.01671348097374059
2013-01-01,0.005509655810969516
2013-02-01,-0.005509655810969516
2013-03-01,-0.005540180375615433
2013-04-01,-0.011173300598125158
2013-05-01,0.0
2013-06-01,-0.01699757636857102
2013-07-01,0.0
2013-08-01,-0.040821994520255256
2013-09-01,-0.024097551579060683
2013-10-01,-0.006116227017435971
2013-11-01,-0.018576385572935505
2013-12-01,-0.018928009885518682
2014-01-01,-0.019293202934679066
2014-02-01,0.0
2014-03-01,-0.006514681021193569
2014-04-01,-0.0065574005461590534
2014-05-01,-0.019934214900817482
2014-06-01,0.0
2014-07-01,-0.013513719166722726
2014-08-01,-0.04167269640056803
2014-09-01,-0.014285957247476277
2014-10-01,0.007168489478612372
2014-11-01,-0.007168489478612372
2014-12-01,0.007168489478612372
2015-01-01,0.007117467768863905
2015-02-01,-0.014285957247476277
2015-03-01,-0.0218190473946398
2015-04-01,-0.029852963149681333
2015-05-01,-0.030771658666753687
2015-06-01,-0.007843177461025697
