date,co2_cap
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,-0.23821854782716656
2001-02-01,-0.15537628232570277
2001-03-01,-0.1629067755832141
2001-04-01,-0.13707395812145862
2001-05-01,0.13477532268474235
2001-06-01,0.04600667554209181
2001-07-01,0.04088044248324252
2001-08-01,0.013974431757277195
2001-09-01,0.040951790312027114
2001-10-01,-0.02757226012369074
2001-11-01,0.07959819902163634
2001-12-01,0.16878680579331728
2002-01-01,0.2565981837651723
2002-02-01,0.229335777464164
2002-03-01,0.21401252053066866
2002-04-01,0.17152894492640325
2002-05-01,0.08226223658209353
2002-06-01,0.01962742481677182
2002-07-01,0.03276626562117624
2002-08-01,0.01952747146415934
2002-09-01,0.026253201450699315
2002-10-01,0.03140905486384593
2002-11-01,-0.11444712165121196
2002-12-01,-0.3124186693806177
2003-01-01,-0.20497207129980222
2003-02-01,-0.11052383160140877
2003-03-01,-0.17757338354975705
2003-04-01,-0.17346942735408533
2003-05-01,-0.17002358449828137
2003-06-01,0.0037026928118590874
2003-07-01,-0.022459129498412445
2003-08-01,0.03380216198200969
2003-09-01,-0.003224907620794859
2003-10-01,0.007309027429730719
2003-11-01,-0.031818439924820474
2003-12-01,0.09148926611960917
2004-01-01,0.03407426465984287
2004-02-01,-0.02211204949169243
2004-03-01,0.13873605424764968
2004-04-01,0.0457589785927528
2004-05-01,0.05305504182967535
2004-06-01,-0.0439826680950377
2004-07-01,-0.03430675305812958
2004-08-01,-0.07757975201140521
2004-09-01,-0.05141408868240305
2004-10-01,-0.05880138791885958
2004-11-01,0.07337561081365518
2004-12-01,0.1480734994568058
2005-01-01,0.18747094519595642
2005-02-01,0.19073216727960762
2005-03-01,0.03333429537103072
2005-04-01,0.03422577821754036
2005-05-01,-0.003900851458075394
2005-06-01,0.031103903974219804
2005-07-01,0.011712501175191292
2005-08-01,0.02744412299137089
2005-09-01,-0.0065478745049833975
2005-10-01,-0.01696856696274196
2005-11-01,0.0017775810525106905
2005-12-01,-0.05529800547238928
2006-01-01,-0.013995662316660606
2006-02-01,-0.046093494976426896
2006-03-01,-0.09005859810176187
2006-04-01,-0.07913468054354489
2006-05-01,-0.012189856968344515
2006-06-01,-0.05121101500928127
2006-07-01,-0.004910619698013541
2006-08-01,0.03212937020874307
2006-09-01,0.01145432878684538
2006-10-01,-0.09442010900434017
2006-11-01,-0.2275101782527864
2006-12-01,-0.08045684691710164
2007-01-01,-0.044491416469210066
2007-02-01,-0.18770805919338063
2007-03-01,-0.056085593176412374
2007-04-01,0.05430466658958011
2007-05-01,-0.021280813215574845
2007-06-01,-0.04467943271679875
2007-07-01,-0.06496816552036488
2007-08-01,-0.09878060492612573
2007-09-01,-0.04421799201259091
2007-10-01,0.051861747765276967
2007-11-01,0.20182789371134735
2007-12-01,0.11544677559212424
2008-01-01,-0.10096896791367449
2008-02-01,0.03725005006055593
2008-03-01,0.040341662646608434
2008-04-01,-0.12613828421594153
2008-05-01,-0.03564991255525918
2008-06-01,-0.06127751901650669
2008-07-01,-0.007591846213157005
2008-08-01,0.0014409840277789243
2008-09-01,0.009438463755683024
2008-10-01,0.021743340100516484
2008-11-01,0.004692510203930134
2008-12-01,-0.10687893896856959
2009-01-01,0.040738688709380355
2009-02-01,-0.024361127560490914
2009-03-01,-0.046108563188961504
2009-04-01,0.14700344516183605
2009-05-01,0.025704033383569858
2009-06-01,0.07655917672951151
2009-07-01,0.00016794580860146624
2009-08-01,0.023014790619610537
2009-09-01,0.006620396265235584
2009-10-01,-0.05573836360006812
2009-11-01,-0.1609302167271407
2009-12-01,-0.046885960602867094
2010-01-01,-0.2267903278198844
2010-02-01,-0.11612023600000931
2010-03-01,-0.14442959393180388
2010-04-01,-0.2624041045569543
2010-05-01,-0.07699494428138287
2010-06-01,-0.08203271995039785
2010-07-01,-0.018527329156515115
2010-08-01,0.0032512114900669076
2010-09-01,0.02230659196954843
2010-10-01,0.01332611001523265
2010-11-01,0.056893782306974394
2010-12-01,-0.02799669231063806
2011-01-01,-0.004041094197268613
2011-02-01,0.08983697237731825
2011-03-01,0.1040585900185258
2011-04-01,-0.05177135971650326
2011-05-01,0.06476133842260712
2011-06-01,0.015752455914056718
2011-07-01,-0.08210196418298743
2011-08-01,-0.04839837443816908
2011-09-01,-0.09459161491529944
2011-10-01,-0.07717223894800718
2011-11-01,-0.10335170000718552
2011-12-01,-0.04231562293414548
2012-01-01,0.12288781126095838
2012-02-01,0.04768132248501811
2012-03-01,-0.10805859393981354
2012-04-01,0.07250547530454465
2012-05-01,-0.21777665265434365
2012-06-01,-0.12607686598856027
2012-07-01,-0.01708044470526282
2012-08-01,-0.03092357012956537
2012-09-01,0.013258111440249465
2012-10-01,-0.06348539821037402
2012-11-01,-0.06311144089184939
2012-12-01,-0.16430054952887563
2013-01-01,-0.06899227173873612
2013-02-01,-0.127467410606382
2013-03-01,-0.0018110396118968808
2013-04-01,-0.03879303427420666
2013-05-01,0.06650487481613787
2013-06-01,0.003590153657245132
2013-07-01,0.05661599593085498
2013-08-01,-0.08394411245137778
2013-09-01,-0.11280287205034689
2013-10-01,-0.0456520371747704
2013-11-01,0.01339125376939343
2013-12-01,0.21763007469743112
2014-01-01,-0.11135450782772072
2014-02-01,-0.10858373916175346
2014-03-01,-0.0024100848933299446
2014-04-01,-0.026228922113619824
2014-05-01,0.01582228775372485
2014-06-01,0.06756820146033427
