date,act,pred
2001-01-01,,-2759920174.123069
2001-02-01,,-1245485029.015065
2001-03-01,,-1530439257.0380516
2001-04-01,,1181989539.0001009
2001-05-01,,523133687.03349435
2001-06-01,,882330940.5573344
2001-07-01,,944605680.2533746
2001-08-01,,913557492.9054497
2001-09-01,,1889486353.2429636
2001-10-01,,-1874115294.8690183
2001-11-01,,3663246348.1993623
2001-12-01,,6090530533.434645
2002-01-01,0.048408917892889036,1712339133.7301943
2002-02-01,-0.0371215570938368,-1225316787.766289
2002-03-01,0.03963449552545839,287903617.1214131
2002-04-01,-0.03910861697740131,192035713.8019689
2002-05-01,0.07469762676883818,1040954264.3288975
2002-06-01,-0.012771735639830695,-484353769.3101672
2002-07-01,-0.00831591599931869,-541651907.0759107
2002-08-01,-0.012494152326429031,-833775340.456391
2002-09-01,-0.044621732852998974,-1096025170.2296844
2002-10-01,0.13145965466827647,3910303551.9705367
2002-11-01,-0.11151373441636281,-3574818190.32231
2002-12-01,-0.14813026085554526,-3698723262.3250217
2003-01-01,0.03688739205424696,803979945.9784484
2003-02-01,0.11025474124790335,5996968378.497696
2003-03-01,-0.037180546965849715,321931006.2520449
2003-04-01,-0.042010505506748785,-463442187.29860246
2003-05-01,-0.07078151364330054,185910389.956762
2003-06-01,0.0007225434801760855,906750802.2145381
2003-07-01,-0.0010760382000718494,1305070381.602608
2003-08-01,0.011139757920080484,1739526380.879528
2003-09-01,-0.0037287711589328865,571666744.4746122
2003-10-01,0.07027766415664516,2438051202.3795295
2003-11-01,0.0032635238740539307,404616767.12642205
2003-12-01,0.041167209736247656,-178256707.1783868
2004-01-01,-0.06287716379689101,-295171044.2646061
2004-02-01,-0.03683137944723569,-2069434981.8203347
2004-03-01,0.10737233470440444,2977498775.2376647
2004-04-01,0.04233697237155454,173737068.14384755
2004-05-01,0.049443695402768384,1437700721.0438552
2004-06-01,-0.0007179277194495626,315986453.30206335
2004-07-01,-0.0025957774695086755,68624612.86912313
2004-08-01,-9.342018003621888e-07,14567380.906688705
2004-09-01,-0.0019234722210228483,491996013.4765496
2004-10-01,-0.1347935783355041,-3181407896.462211
2004-11-01,0.051883869787992865,2506780796.822301
2004-12-01,0.030949353042728944,1900867123.1973228
2005-01-01,0.015247061750653046,-653133949.2263125
2005-02-01,0.06507860533188747,2776105542.5471187
2005-03-01,-0.019109808014828644,-570328520.486681
2005-04-01,-0.014910055624454799,-445735132.8401251
2005-05-01,-0.03309188662309026,-697535215.4898049
2005-06-01,0.018942232101835543,-98780334.12865673
2005-07-01,0.02614570100723057,-180612177.72953105
2005-08-01,0.0098454440045046,-299382966.9472842
2005-09-01,0.01741698926051427,-495297957.26802075
2005-10-01,-0.043742507770687666,-1524519142.586854
2005-11-01,0.023203397885612986,146187049.24956205
2005-12-01,0.05364769453968421,-27403926.230047718
2006-01-01,0.06366074185140036,2957543862.0424848
2006-02-01,-0.014579640384244641,-1286858487.4273045
2006-03-01,0.018292949848756734,1076442464.0453577
2006-04-01,-0.043606890148662814,-622147041.9963161
2006-05-01,-0.05299093060320459,-1799588046.0991025
2006-06-01,-0.049981585805969786,-698290190.5311376
2006-07-01,-0.04311022168170098,-313092014.828299
2006-08-01,-0.042937421074672244,-879126046.7436284
2006-09-01,-0.042577776043831506,-505409989.2624235
2006-10-01,-0.04786112080880045,-1095917408.971248
2006-11-01,-0.10332196370261926,-3477845486.4508843
2006-12-01,-0.07927629394481528,-3488560179.6097417
2007-01-01,-0.13950239749123483,-6409466891.998034
2007-02-01,-0.15306020817176247,-4974459305.562224
2007-03-01,-0.041182629906963086,-3835703021.5696564
2007-04-01,-0.09482209999506708,-1455410708.4243855
2007-05-01,0.028374537002598288,766660013.1708043
2007-06-01,0.02132228579343476,395019228.2433486
2007-07-01,0.008869896759332363,-201571473.42279726
2007-08-01,0.018533995143446447,449048716.6543348
2007-09-01,0.029695627661872948,712950052.9358604
2007-10-01,0.17489314505482412,4145047591.9179225
2007-11-01,0.1196306317145499,4201813868.7588816
2007-12-01,0.040493407685218585,3645279803.3718305
2008-01-01,-0.0004310968939016391,282179011.55961037
2008-02-01,0.028852216553918453,646656214.6353713
2008-03-01,0.000173003552770723,101319953.56276965
2008-04-01,0.14961565502024854,1984447343.0703225
2008-05-01,-0.04628655686972394,-1732803072.7518792
2008-06-01,-0.000358088941712964,-1151514037.3381355
2008-07-01,0.003651895961763074,-551622881.5457956
2008-08-01,-0.006685655327199669,-743903328.8267697
2008-09-01,0.013934078233553748,19698959.348823756
2008-10-01,-0.011735222851434912,-1516130456.1877108
2008-11-01,-0.07019247807784978,-2787405636.9917297
2008-12-01,-0.019529522740477034,-1860187309.038273
2009-01-01,0.12696778953291954,2475342357.9215317
2009-02-01,0.051687756187323686,-970073124.4634917
2009-03-01,-0.029163203134032756,-2178393251.0464277
2009-04-01,-0.10895537207841244,-4666360451.514056
2009-05-01,-0.05130862144674353,-1060995306.5943043
2009-06-01,-0.05504756877664363,-1460181019.191843
2009-07-01,-0.04820400065089103,-1423856311.1212888
2009-08-01,-0.024957382786180204,-1028303378.8763237
2009-09-01,-0.05340004716975244,-2444893897.1578307
2009-10-01,-0.047251876451621655,-1450669144.0180416
2009-11-01,-0.08260187197530655,-3955109376.8033214
2009-12-01,-0.021859296248244675,-1839958791.940593
2010-01-01,-0.014816294190094226,915165090.732529
2010-02-01,-0.020896318185659624,1599087073.3147082
2010-03-01,0.005894504236696463,779793501.1433951
2010-04-01,0.015173408384484333,2126164165.6498163
2010-05-01,0.1426649947510512,2443222449.269081
2010-06-01,0.03803640811700504,447910438.80246377
2010-07-01,0.04562776373825983,574711424.5272622
2010-08-01,0.02086563767031535,194861860.80089876
2010-09-01,0.018992946152110335,540534058.4869633
2010-10-01,0.018076999261325,332260061.99586725
2010-11-01,0.06388630938948126,1668329997.0171201
2010-12-01,0.03988146423345995,2461189692.462985
2011-01-01,-0.04047446850232106,-3039776187.392294
2011-02-01,-0.014604840827271204,-1442663342.4377792
2011-03-01,-0.013686922522854417,-452720015.4685235
2011-04-01,-0.06396024456309846,-3344686023.4759927
2011-05-01,-0.08905466514289273,-2446808904.905077
2011-06-01,-0.006301658427567247,-1188868244.905028
2011-07-01,-0.024606878371571383,-1576448162.416736
2011-08-01,-0.0067283994288445115,-1302060951.0391746
2011-09-01,-0.01016582470609606,-1874485258.0494602
2011-10-01,-0.022794440616973333,-2134986626.7967532
2011-11-01,-0.046671196123789116,237774653.92341182
2011-12-01,-0.121543423130408,-5731617582.2471285
2012-01-01,-0.07540649201541783,-3252293272.3941774
2012-02-01,0.15692369080364443,3884746057.8431783
2012-03-01,-0.06930194802207268,-3874071975.646847
