date,unempl
2000-01-01,
2000-02-01,0.0
2000-03-01,-0.02597548640326064
2000-04-01,0.0
2000-05-01,-0.02666824708216131
2000-06-01,0.0
2000-07-01,-0.027398974188114433
2000-08-01,0.0
2000-09-01,-0.0281708769666964
2000-10-01,-0.028987536873252395
2000-11-01,0.0
2000-12-01,-0.02985296314968089
2001-01-01,-0.030771658666753687
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,-0.03174869831458027
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.03174869831458027
2002-01-01,0.0
2002-02-01,0.030771658666753687
2002-03-01,0.02985296314968089
2002-04-01,0.0
2002-05-01,0.028987536873252395
2002-06-01,0.0281708769666964
2002-07-01,0.027398974188114433
2002-08-01,0.02666824708216131
2002-09-01,0.02597548640326064
2002-10-01,0.025317807984289953
2002-11-01,0.024692612590371255
2002-12-01,0.02409755157906046
2003-01-01,0.23262229526875355
2003-02-01,0.018692133012152556
2003-03-01,0.03636764417087468
2003-04-01,0.017699577099401065
2003-05-01,0.017391742711869274
2003-06-01,0.017094433359300165
2003-07-01,0.016807118316381153
2003-08-01,0.016529301951210496
2003-09-01,0.016260520871780315
2003-10-01,0.0
2003-11-01,0.03174869831458027
2003-12-01,0.015504186535965303
2004-01-01,0.0
2004-02-01,0.015267472130788384
2004-03-01,0.015037877364540542
2004-04-01,0.02941388520629351
2004-05-01,0.014388737452099676
2004-06-01,-0.014388737452099676
2004-07-01,-0.01459879942115272
2004-08-01,-0.014815085785140791
2004-09-01,0.0
2004-10-01,0.014815085785140791
2004-11-01,0.0
2004-12-01,0.028987536873252395
2005-01-01,0.0
2005-02-01,0.0281708769666964
2005-03-01,-0.013986241974740299
2005-04-01,0.0
2005-05-01,0.013986241974740299
2005-06-01,-0.0281708769666964
2005-07-01,0.0
2005-08-01,-0.014388737452099676
2005-09-01,0.0
2005-10-01,0.0
2005-11-01,-0.01459879942115272
2005-12-01,0.0
2006-01-01,-0.04512043528046972
2006-02-01,0.0
2006-03-01,-0.031252543504104224
2006-04-01,-0.01600034134644135
2006-05-01,0.0
2006-06-01,-0.03278982282299081
2006-07-01,0.0
2006-08-01,-0.016807118316381153
2006-09-01,0.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,-0.017094433359300165
2007-01-01,-0.017391742711869274
2007-02-01,0.0
2007-03-01,-0.03571808260207909
2007-04-01,-0.03704127168034921
2007-05-01,0.0
2007-06-01,-0.019048194970694432
2007-07-01,0.019048194970694432
2007-08-01,-0.019048194970694432
2007-09-01,0.0
2007-10-01,-0.019418085857101808
2007-11-01,0.0
2007-12-01,-0.01980262729617932
2008-01-01,0.0
2008-02-01,-0.06187540371808753
2008-03-01,0.0
2008-04-01,0.021053409197832273
2008-05-01,0.0
2008-06-01,0.0
2008-07-01,-0.021053409197832273
2008-08-01,0.0
2008-09-01,0.021053409197832273
2008-10-01,-0.021053409197832273
2008-11-01,0.0
2008-12-01,0.021053409197832273
2009-01-01,0.0
2009-02-01,0.02061928720273576
2009-03-01,0.020202707317519497
2009-04-01,0.03922071315328113
2009-05-01,0.0
2009-06-01,0.019048194970694432
2009-07-01,0.03704127168034921
2009-08-01,0.01801850550267803
2009-09-01,0.017699577099401065
2009-10-01,0.017391742711869274
2009-11-01,0.017094433359300165
2009-12-01,0.03333642026759165
2010-01-01,0.016260520871780315
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,-0.016260520871780315
2010-05-01,0.0
2010-06-01,0.016260520871780315
2010-07-01,0.0
2010-08-01,-0.016260520871780315
2010-09-01,-0.016529301951210496
2010-10-01,0.0
2010-11-01,-0.016807118316381153
2010-12-01,0.0
2011-01-01,-0.017094433359300165
2011-02-01,0.017094433359300165
2011-03-01,-0.03448617607116944
2011-04-01,0.017391742711869274
2011-05-01,0.0
2011-06-01,-0.017391742711869274
2011-07-01,0.05129329438755059
2011-08-01,0.0
2011-09-01,0.03278982282299081
2011-10-01,0.03174869831458027
2011-11-01,0.030771658666753687
2011-12-01,-0.015267472130788384
2012-01-01,0.015267472130788384
2012-02-01,-0.015267472130788384
2012-03-01,0.0
2012-04-01,0.04512043528046972
2012-05-01,-0.014815085785140791
2012-06-01,0.0
2012-07-01,0.014815085785140791
2012-08-01,0.0
2012-09-01,0.01459879942115272
2012-10-01,0.014388737452099676
2012-11-01,0.0281708769666964
2012-12-01,0.027398974188114433
2013-01-01,0.013423020332140378
2013-02-01,0.026317308317373556
2013-03-01,0.025642430613337375
2013-04-01,0.01257878220686015
2013-05-01,0.01242251999855748
2013-06-01,0.024391453124159135
2013-07-01,0.023810648693718406
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,0.0
2013-11-01,-0.01183445764700286
2013-12-01,0.01183445764700286
2014-01-01,0.011696039763191113
2014-02-01,0.01156082240107592
2014-03-01,0.0
2014-04-01,-0.01156082240107592
2014-05-01,-0.011696039763191113
2014-06-01,-0.023810648693718406
2014-07-01,-0.012121360532344916
2014-08-01,-0.012270092591814219
2014-09-01,-0.01242251999855748
2014-10-01,0.01242251999855748
2014-11-01,0.0
2014-12-01,0.012270092591814219
2015-01-01,0.012121360532344916
2015-02-01,-0.024391453124159135
2015-03-01,0.0
2015-04-01,0.0
2015-05-01,-0.01242251999855748
2015-06-01,-0.01257878220686015
2015-07-01,-0.025642430613337375
2015-08-01,0.0
2015-09-01,0.012903404835908017
2015-10-01,0.012739025777429358
2015-11-01,-0.025642430613337375
