date,co2_cap
2000-01-01,1183.7648904282116
2000-02-01,1102.3810504122348
2000-03-01,1112.7620071707133
2000-04-01,983.4744232099076
2000-05-01,825.2832139716045
2000-06-01,789.1738928997426
2000-07-01,805.7884441656211
2000-08-01,785.2101627834082
2000-09-01,783.5668076842765
2000-10-01,924.2151530516431
2000-11-01,1021.9556824390548
2000-12-01,1090.7337343948648
2001-01-01,1213.381823408111
2001-02-01,1115.0209922138486
2001-03-01,1154.8719717430658
2001-04-01,1029.9373171949087
2001-05-01,841.3688238839471
2001-06-01,802.0624104843399
2001-07-01,820.6973785803237
2001-08-01,800.8283695607084
2001-09-01,824.8268614243078
2001-10-01,848.1727233751709
2001-11-01,1040.6713948866577
2001-12-01,1139.7821921039563
2002-01-01,1181.904601973072
2002-02-01,1062.054143149538
2002-03-01,1107.157827515655
2002-04-01,1007.6424790827394
2002-05-01,861.630257077371
2002-06-01,804.2271958392669
2002-07-01,822.8571347236834
2002-08-01,798.9297754731763
2002-09-01,801.4215758237682
2002-10-01,983.9421064013841
2002-11-01,1033.912172167432
2002-12-01,1157.6637654880005
2003-01-01,1206.445416949571
2003-02-01,1169.3559894687044
2003-03-01,1087.3662408751618
2003-04-01,984.3039784150478
2003-05-01,861.8767967449602
2003-06-01,808.4446675294263
2003-07-01,824.25156101768
2003-08-01,804.6416827455971
2003-09-01,804.7614996819665
2003-10-01,1024.2737718434655
2003-11-01,1014.57972339553
2003-12-01,1100.9430852328633
2004-01-01,1206.0700276650682
2004-02-01,1132.958574326401
2004-03-01,1151.4616606572156
2004-04-01,991.0778000368709
2004-05-01,905.7611101326999
2004-06-01,821.6154423175351
2004-07-01,842.0871705759548
2004-08-01,823.0291015856778
2004-09-01,819.6317192996809
2004-10-01,946.4761007176593
2004-11-01,1073.8376399877338
2004-12-01,1144.5980873244619
2005-01-01,1152.8125354098963
2005-02-01,1170.888736588257
2005-03-01,1129.8457948298765
2005-04-01,974.1454367682217
2005-05-01,886.4123546957037
2005-06-01,810.8064944136931
2005-07-01,826.7984334987441
2005-08-01,802.2816314822377
2005-09-01,808.0491200424567
2005-10-01,884.0972474592874
2005-11-01,1061.1890272818168
2005-12-01,1140.8861433934546
2006-01-01,1229.6730369055633
2006-02-01,1143.1879507527847
2006-03-01,1170.4324133499256
2006-04-01,983.4038463892289
2006-05-01,819.1037354926876
2006-06-01,787.0730179059428
2006-07-01,804.1635547806937
2006-08-01,783.0665306205659
2006-09-01,785.3782516356521
2006-10-01,853.5538586624282
2006-11-01,980.3891619804401
2006-12-01,1040.5918836328078
2007-01-01,1101.8604626008312
2007-02-01,1076.9264196248548
2007-03-01,1082.6354312767257
2007-04-01,920.8262920662065
2007-05-01,853.1478063623227
2007-06-01,805.1997961218385
2007-07-01,818.7039531335815
2007-08-01,800.9106917868108
2007-09-01,822.0838405870754
2007-10-01,972.5234127903433
2007-11-01,1060.6482623623583
2007-12-01,1128.0467874479536
2008-01-01,1108.7183583089668
2008-02-01,1096.3606022775714
2008-03-01,1118.9657372458298
2008-04-01,1010.1228628811393
2008-05-01,825.9023961311515
2008-06-01,805.028138262297
2008-07-01,824.844164083865
2008-08-01,801.0208232435715
2008-09-01,826.7235972882728
2008-10-01,959.2192949029126
2008-11-01,1035.021913581495
2008-12-01,1135.9584868819986
2009-01-01,1221.036836394496
2009-02-01,1100.629209840635
2009-03-01,1083.5804179538434
2009-04-01,893.1031377535573
2009-05-01,818.4875598636299
2009-06-01,780.599009214267
2009-07-01,800.5092050057433
2009-08-01,784.6215679758308
2009-09-01,785.9227223866176
2009-10-01,930.39723201352
2009-11-01,959.1493873815893
2009-12-01,1124.845227190478
2010-01-01,1267.2383822731383
2010-02-01,1155.0131504289645
2010-03-01,1105.3529134111316
2010-04-01,984.9276561652913
2010-05-01,924.3146562173878
2010-06-01,816.9894903014864
2010-07-01,841.0814747985083
2010-08-01,820.4913400264519
2010-09-01,823.7147416175941
2010-10-01,944.3041153153154
2010-11-01,1051.394128489943
2010-12-01,1212.2431590636254
2011-01-01,1166.7884692469247
2011-02-01,1086.1096850629874
2011-03-01,1099.1857637181408
2011-04-01,891.7419442446043
2011-05-01,833.3961132972455
2011-06-01,784.7530305873896
2011-07-01,803.440177812369
2011-08-01,786.3618683050407
2011-09-01,783.9503359719259
2011-10-01,912.0247617339312
2011-11-01,1015.448420276571
2011-12-01,1029.8877476741638
2012-01-01,1097.8330060946462
2012-02-01,1156.7571799824757
2012-03-01,1018.7830563077413
2012-04-01,976.461136526517
2012-05-01,812.0659133515095
2012-06-01,774.5850423745673
