date,gdp_cap
2000-01-01,6231.900880976527
2000-02-01,6272.176474662733
2000-03-01,6312.482931501824
2000-04-01,6352.820286983008
2000-05-01,6386.331090811917
2000-06-01,6419.877459884645
2000-07-01,6453.4594508497
2000-08-01,6485.741953673096
2000-09-01,6518.054016931901
2000-10-01,6550.395681246549
2000-11-01,6608.515586160425
2000-12-01,6667.175755274227
2001-01-01,6726.383756951443
2001-02-01,6796.801426773675
2001-03-01,6867.90019553903
2001-04-01,6939.689992931435
2001-05-01,6989.508251936679
2001-06-01,7039.390313774393
2001-07-01,7089.336301092675
2001-08-01,7145.44879365615
2001-09-01,7201.62570058748
2001-10-01,7257.867132867133
2001-11-01,7326.474663332376
2001-12-01,7395.126259211683
2002-01-01,7463.821962972356
2002-02-01,7529.618713766814
2002-03-01,7595.46612069476
2002-04-01,7661.364242278053
2002-05-01,7724.399012504605
2002-06-01,7787.516048796818
2002-07-01,7850.715512306811
2002-08-01,7899.7883000793345
2002-09-01,7948.916914639374
2002-10-01,7998.101451306686
2002-11-01,8048.144497225456
2002-12-01,8098.225405393918
2003-01-01,8148.344218797836
2003-02-01,8183.9061389963035
2003-03-01,8219.499842530407
2003-04-01,8255.125372028562
2003-05-01,8300.29354499248
2003-06-01,8345.517173758277
2003-07-01,8390.796360518536
2003-08-01,8460.068370086166
2003-09-01,8529.409001823251
2003-10-01,8598.81835774796
2003-11-01,8645.632042938152
2003-12-01,8692.473743379742
2004-01-01,8739.343484228484
2004-02-01,8819.418007297365
2004-03-01,8899.552835961402
2004-04-01,8979.748038372138
2004-05-01,9066.093861764417
2004-06-01,9152.540338997578
2004-07-01,9239.08764617344
2004-08-01,9317.643979956069
2004-09-01,9396.275168793485
2004-10-01,9474.981319728942
2004-11-01,9578.155404447614
2004-12-01,9681.388893663097
2005-01-01,9784.68183869512
2005-02-01,9865.68203805224
2005-03-01,9946.744951287179
2005-04-01,10027.870651261861
2005-05-01,10109.158780321883
2005-06-01,10190.54286342037
2005-07-01,10272.02307055659
2005-08-01,10358.774971535038
2005-09-01,10445.616714995858
2005-10-01,10532.548440576105
2005-11-01,10604.201216141515
2005-12-01,10675.89856575082
2006-01-01,10747.640531010164
2006-02-01,10845.207421881754
2006-03-01,10942.851953084455
2006-04-01,11040.574217330357
2006-05-01,11154.158513567334
2006-06-01,11267.87663519016
2006-07-01,11381.728818848494
2006-08-01,11476.107883097739
2006-09-01,11570.57210779295
2006-10-01,11665.12160824957
2006-11-01,11778.007866427028
2006-12-01,11890.958832725379
2007-01-01,12003.974562798092
2007-02-01,12141.064305020816
2007-03-01,12278.263704734163
2007-04-01,12415.572893562612
2007-05-01,12524.918953025392
2007-06-01,12634.3916541851
2007-07-01,12743.99121717878
2007-08-01,12892.754406457574
2007-09-01,13041.651223330266
2007-10-01,13190.681847925664
2007-11-01,13317.59295217234
2007-12-01,13444.562769504722
2008-01-01,13571.591340676036
2008-02-01,13685.344338180706
2008-03-01,13799.17783922869
2008-04-01,13913.09192930935
2008-05-01,14034.730177607933
2008-06-01,14156.498267595282
2008-07-01,14278.396407279984
2008-08-01,14343.064319086421
2008-09-01,14407.780386522525
2008-10-01,14472.544663397704
2008-11-01,14266.808960103785
2008-12-01,14061.001109031373
2009-01-01,13855.121072222442
2009-02-01,13863.398331622851
2009-03-01,13871.681474169134
2009-04-01,13879.970506135776
2009-05-01,13968.061277373226
2009-06-01,14056.274392602229
2009-07-01,14144.610106874257
2009-08-01,14026.936397361369
2009-09-01,13909.126935202634
2009-10-01,13791.181485348736
2009-11-01,13918.980624460077
2009-12-01,14046.884576548451
2010-01-01,14174.893470608475
2010-02-01,14293.878271615837
2010-03-01,14412.997588786533
2010-04-01,14532.251650361886
2010-05-01,14615.364203263898
2010-06-01,14698.626862500332
2010-07-01,14782.040035090518
2010-08-01,14866.230374617024
2010-09-01,14950.543989492928
2010-10-01,15034.981150674712
2010-11-01,15110.337485076887
2010-12-01,15186.180791111947
2011-01-01,15262.515804481747
2011-02-01,15408.057869828874
2011-03-01,15554.580087205366
2011-04-01,15702.092391304348
2011-05-01,15768.088423227866
2011-06-01,15834.164656376399
2011-07-01,15900.32123703482
2011-08-01,15942.689936347377
2011-09-01,15985.112530551794
2011-10-01,16027.58912254862
2011-11-01,16096.283730005322
2011-12-01,16165.045230337999
2012-01-01,16233.873721301848
2012-02-01,16234.458477752929
2012-03-01,16235.043767116109
2012-04-01,16235.629590120216
2012-05-01,16264.982255754336
2012-06-01,16294.370022136516
2012-07-01,16323.792952266125
2012-08-01,16341.868742946179
2012-09-01,16359.962878642418
2012-10-01,16378.075387296403
2012-11-01,16383.458681013028
2012-12-01,16388.843895988615
2013-01-01,16394.231033251875
2013-02-01,16415.41510841752
2013-03-01,16436.609464854766
2013-04-01,16457.81411005015
2013-05-01,16542.1338917886
2013-06-01,16626.557291356203
2013-07-01,16711.084499869237
2013-08-01,16781.67969772236
2013-09-01,16852.36570452008
2013-10-01,16923.142695591014
2013-11-01,17022.434143672323
2013-12-01,17121.773084547138
2014-01-01,17221.15955229854
2014-02-01,17312.80626118644
2014-03-01,17404.485023078585
2014-04-01,17496.1958547935
2014-05-01,17539.665283145765
2014-06-01,17583.208464925425
2014-07-01,17626.82558799507
2014-08-01,17691.86682861273
2014-09-01,17757.015090938505
2014-10-01,17822.27063933721
2014-11-01,17850.35322855993
2014-12-01,17878.443094377686
2015-01-01,17906.54023961905
2015-02-01,17963.819565297883
2015-03-01,18021.11851272342
2015-04-01,18078.437091979886
2015-05-01,18224.01197077722
