date,cows
2000-01-01,17.848865848559946
2000-02-01,17.848865848559946
2000-03-01,17.848865848559946
2000-04-01,17.848865848559946
2000-05-01,17.848865848559946
2000-06-01,17.848865848559946
2000-07-01,17.848865848559946
2000-08-01,17.848865848559946
2000-09-01,17.848865848559946
2000-10-01,17.848865848559946
2000-11-01,17.848865848559946
2000-12-01,17.848865848559946
2001-01-01,17.848865848559946
2001-02-01,17.848865848559946
2001-03-01,17.848865848559946
2001-04-01,17.848865848559946
2001-05-01,17.848865848559946
2001-06-01,17.848865848559946
2001-07-01,17.848865848559946
2001-08-01,17.848865848559946
2001-09-01,17.848865848559946
2001-10-01,17.848865848559946
2001-11-01,17.848865848559946
2001-12-01,17.848865848559946
2002-01-01,17.848865848559946
2002-02-01,17.848865848559946
2002-03-01,17.848865848559946
2002-04-01,17.848865848559946
2002-05-01,17.848865848559946
2002-06-01,17.848865848559946
2002-07-01,17.848865848559946
2002-08-01,17.848865848559946
2002-09-01,17.848865848559946
2002-10-01,17.848865848559946
2002-11-01,17.848865848559946
2002-12-01,17.848865848559946
2003-01-01,17.848865848559946
2003-02-01,17.848865848559946
2003-03-01,17.848865848559946
2003-04-01,17.848865848559946
2003-05-01,17.848865848559946
2003-06-01,17.848865848559946
2003-07-01,17.848865848559946
2003-08-01,17.848865848559946
2003-09-01,17.848865848559946
2003-10-01,17.848865848559946
2003-11-01,17.848865848559946
2003-12-01,17.848865848559946
2004-01-01,17.848865848559946
2004-02-01,17.848865848559946
2004-03-01,17.848865848559946
2004-04-01,17.848865848559946
2004-05-01,17.848865848559946
2004-06-01,17.848865848559946
2004-07-01,17.848865848559946
2004-08-01,17.848865848559946
2004-09-01,17.848865848559946
2004-10-01,17.848865848559946
2004-11-01,17.848865848559946
2004-12-01,17.848865848559946
2005-01-01,17.848865848559946
2005-02-01,17.848865848559946
2005-03-01,17.848865848559946
2005-04-01,17.848865848559946
2005-05-01,17.848865848559946
2005-06-01,17.848865848559946
2005-07-01,17.848865848559946
2005-08-01,17.848865848559946
2005-09-01,17.848865848559946
2005-10-01,17.848865848559946
2005-11-01,17.848865848559946
2005-12-01,17.848865848559946
2006-01-01,16.551824224339345
2006-02-01,16.189485647044993
2006-03-01,16.08557245925276
2006-04-01,16.021584750577475
2006-05-01,16.08039378377431
2006-06-01,15.694975607611434
2006-07-01,15.575091128828094
2006-08-01,15.738298289598733
2006-09-01,16.219749304684818
2006-10-01,16.34443409316905
2006-11-01,16.62491325332677
2006-12-01,17.671809414620057
2007-01-01,14.297936707208567
2007-02-01,14.340239086899256
2007-03-01,14.538216540765763
2007-04-01,14.44144898883077
2007-05-01,14.528460365820399
2007-06-01,14.77102200299171
2007-07-01,14.880221294956703
2007-08-01,14.917450636725059
2007-09-01,14.862829552244833
2007-10-01,14.946912669455374
2007-11-01,14.946912669455374
2007-12-01,14.883663639147676
2008-01-01,16.392692483861445
2008-02-01,15.739759210238407
2008-03-01,15.671808548329901
2008-04-01,15.432916640047551
2008-05-01,15.386207642081944
2008-06-01,15.379951104467638
2008-07-01,15.06541229417861
2008-08-01,15.317363259718437
2008-09-01,16.122087672227856
2008-10-01,16.347618809236568
2008-11-01,16.813739711716853
2008-12-01,17.581351053214338
2009-01-01,14.52354635101797
2009-02-01,14.503645196700676
2009-03-01,14.408837403242009
2009-04-01,14.328334184392938
2009-05-01,14.408837403242009
2009-06-01,14.397726177816939
2009-07-01,14.316285845876763
2009-08-01,14.304090572782945
2009-09-01,14.518608069377388
2009-10-01,14.557447902693651
2009-11-01,14.566926646648195
2009-12-01,14.503645196700676
2010-01-01,14.316285845876763
2010-02-01,14.322328160332725
2010-03-01,14.425276129585168
2010-04-01,14.392123922268269
2010-05-01,14.369395671190711
2010-06-01,14.234220892822458
2010-07-01,14.334304351379442
2010-08-01,14.100689500197937
2010-09-01,17.848865848559946
2010-10-01,14.53335035111459
2010-11-01,17.848865848559946
2010-12-01,14.635290389457586
2011-01-01,17.848865848559946
2011-02-01,14.462613800022813
2011-03-01,14.547878451677501
2011-04-01,14.340239086899256
2011-05-01,14.467835744003965
2011-06-01,14.408837403242009
2011-07-01,14.419826524817603
