date,ind_prod
2000-01-01,0.019
2000-02-01,0.019
2000-03-01,0.019
2000-04-01,0.019
2000-05-01,0.019
2000-06-01,0.019
2000-07-01,0.019
2000-08-01,0.019
2000-09-01,0.019
2000-10-01,0.019
2000-11-01,0.019
2000-12-01,0.019
2001-01-01,0.019
2001-02-01,0.052000000000000005
2001-03-01,-0.01
2001-04-01,0.049
2001-05-01,0.057
2001-06-01,0.031000000000000003
2001-07-01,0.052000000000000005
2001-08-01,0.027999999999999997
2001-09-01,0.006
2001-10-01,-0.016
2001-11-01,0.023
2001-12-01,-0.008
2002-01-01,-0.008
2002-02-01,-0.047
2002-03-01,-0.006999999999999999
2002-04-01,0.083
2002-05-01,0.049
2002-06-01,0.08800000000000001
2002-07-01,0.10300000000000001
2002-08-01,0.09300000000000001
2002-09-01,0.083
2002-10-01,0.045
2002-11-01,0.08
2002-12-01,0.015
2003-01-01,0.131
2003-02-01,0.14300000000000002
2003-03-01,0.209
2003-04-01,0.115
2003-05-01,0.09
2003-06-01,0.122
2003-07-01,0.121
2003-08-01,0.10800000000000001
2003-09-01,0.12400000000000001
2003-10-01,0.16899999999999998
2003-11-01,0.126
2003-12-01,0.122
2004-01-01,0.083
2004-02-01,0.129
2004-03-01,0.102
2004-04-01,0.129
2004-05-01,0.198
2004-06-01,0.146
2004-07-01,0.128
2004-08-01,0.11599999999999999
2004-09-01,0.149
2004-10-01,0.10099999999999999
2004-11-01,0.098
2004-12-01,0.114
2005-01-01,0.052000000000000005
2005-02-01,0.035
2005-03-01,0.069
2005-04-01,0.057999999999999996
2005-05-01,0.075
2005-06-01,0.084
2005-07-01,0.09300000000000001
2005-08-01,0.061
2005-09-01,0.049
2005-10-01,0.11900000000000001
2005-11-01,0.075
2005-12-01,0.086
2006-01-01,0.076
2006-02-01,0.064
2006-03-01,0.035
2006-04-01,0.079
2006-05-01,0.083
2006-06-01,0.075
2006-07-01,0.047
2006-08-01,0.106
2006-09-01,0.075
2006-10-01,0.035
2006-11-01,0.05
2006-12-01,0.034
2007-01-01,0.052000000000000005
2007-02-01,0.134
2007-03-01,0.133
2007-04-01,0.107
2007-05-01,0.08800000000000001
2007-06-01,0.086
2007-07-01,0.11699999999999999
2007-08-01,0.077
2007-09-01,0.086
2007-10-01,0.096
2007-11-01,0.08900000000000001
2007-12-01,0.076
2008-01-01,0.07400000000000001
2008-02-01,0.021
2008-03-01,0.023
2008-04-01,0.052000000000000005
2008-05-01,0.073
2008-06-01,0.042
2008-07-01,0.026000000000000002
2008-08-01,-0.006999999999999999
2008-09-01,0.001
2008-10-01,-0.034
2008-11-01,-0.061
2008-12-01,-0.114
2009-01-01,-0.177
2009-02-01,-0.159
2009-03-01,-0.196
2009-04-01,-0.217
2009-05-01,-0.22399999999999998
2009-06-01,-0.20800000000000002
2009-07-01,-0.203
