date,brent
2000-01-01,
2000-02-01,0.0852458051724776
2000-03-01,-0.010494035149043235
2000-04-01,-0.18881769291902417
2000-05-01,0.19787080562855497
2000-06-01,0.07163297862467344
2000-07-01,-0.03830837777993912
2000-08-01,0.05164190864940421
2000-09-01,0.09289908761759325
2000-10-01,-0.06804496327689069
2000-11-01,0.05008131993305165
2000-12-01,-0.2378440094670875
2001-01-01,-0.0015600627189020777
2001-02-01,0.07081270820393737
2001-03-01,-0.11551288712184427
2001-04-01,0.046260241636808974
2001-05-01,0.09828173993631761
2001-06-01,-0.016382132750515144
2001-07-01,-0.12368010197032842
2001-08-01,0.04255961441879608
2001-09-01,-0.002339182353172209
2001-10-01,-0.22099909196817613
2001-11-01,-0.0885173346645085
2001-12-01,-0.004798729549905456
2002-01-01,0.037245322577180495
2002-02-01,0.043331715859803666
2002-03-01,0.15583986941810313
2002-04-01,0.08218257815256713
2002-05-01,-0.01487889625646055
2002-06-01,-0.051397109596571955
2002-07-01,0.06666458172736034
2002-08-01,0.03474294844387282
2002-09-01,0.06359999455530696
2002-10-01,-0.030749651866651462
2002-11-01,-0.1235184057411276
2002-12-01,0.15180022628304402
2003-01-01,0.09585554978720534
2003-02-01,0.049736599081092514
2003-03-01,-0.06818670975340213
2003-04-01,-0.20245092808912046
2003-05-01,0.03382154847551089
2003-06-01,0.0669283546246322
2003-07-01,0.02500130220541763
2003-08-01,0.052896946122085176
2003-09-01,-0.09762131278527253
2003-10-01,0.08820947860292616
2003-11-01,-0.029474374870140707
2003-12-01,0.036206140446620516
2004-01-01,0.04813500798713033
2004-02-01,-0.01351806874209549
2004-03-01,0.08595767881716343
2004-04-01,-0.001190122127976867
2004-05-01,0.11197745596167641
2004-06-01,-0.06572812027646568
2004-07-01,0.08288119950271478
2004-08-01,0.11177631107887498
2004-09-01,0.010705245359063031
2004-10-01,0.1417728016893811
2004-11-01,-0.1438583081804028
2004-12-01,-0.08492587049860845
2005-01-01,0.11688476476732834
2005-02-01,0.02155878585457227
2005-03-01,0.15490425936555807
2005-04-01,-0.023243568799650394
2005-05-01,-0.06428155081622888
2005-06-01,0.11079280493520427
2005-07-01,0.05668809984557299
2005-08-01,0.1064378211085808
2005-09-01,-0.016865400939433783
2005-10-01,-0.07199485231819835
2005-11-01,-0.05802295272264857
2005-12-01,0.02890477768176236
2006-01-01,0.10238387741098354
2006-02-01,-0.045137532157481175
2006-03-01,0.03026320754387779
2006-04-01,0.12410098781744683
2006-05-01,-0.0068552110790527365
2006-06-01,-0.017638161469103686
2006-07-01,0.07188638640519773
2006-08-01,-0.00599048762174359
2006-09-01,-0.16711615752431097
2006-10-01,-0.06932724445428295
2006-11-01,0.01629958021129152
2006-12-01,0.0612250901998026
2007-01-01,-0.1516459488420523
2007-02-01,0.06978738935574036
2007-03-01,0.07511262963144905
2007-04-01,0.08403892710469929
2007-05-01,-0.004157392773440627
2007-06-01,0.05556180856123483
2007-07-01,0.07951206292773438
2007-08-01,-0.08360204817925876
2007-09-01,0.0867169111779269
2007-10-01,0.06484623587224725
2007-11-01,0.11537818155818957
2007-12-01,-0.01614521816212733
2008-01-01,0.013653207554541247
2008-02-01,0.030028435609728454
2008-03-01,0.08715173279181787
2008-04-01,0.05106652224674235
2008-05-01,0.11856713777239047
2008-06-01,0.07466621556233921
2008-07-01,0.003018414606808406
2008-08-01,-0.1587321856384909
2008-09-01,-0.1524301544221327
2008-10-01,-0.3062636004836863
2008-11-01,-0.3109553704955732
2008-12-01,-0.2722316626300225
2009-01-01,0.08375200341339628
2009-02-01,-0.0027662534928900584
2009-03-01,0.07169773574135574
2009-04-01,0.07530438306413068
2009-05-01,0.1326840827824176
2009-06-01,0.1801376729821058
2009-07-01,-0.06270373839402588
2009-08-01,0.11798992507472761
2009-09-01,-0.06937712876670421
2009-10-01,0.07295642774219768
2009-11-01,0.0520762775934136
2009-12-01,-0.029117991507837893
2010-01-01,0.022705615940125767
2010-02-01,-0.03228668916476707
2010-03-01,0.06661263985188715
2010-04-01,0.07323772897462799
2010-05-01,-0.11045613500466267
2010-06-01,-0.01579224645441979
2010-07-01,0.010908715333981078
2010-08-01,0.019133069568527006
2010-09-01,0.01033067038787916
