date,infl
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,0.0003333333333333348
2001-04-01,0.014333333333333332
2001-07-01,0.007666666666666669
2001-10-01,-0.002333333333333335
2002-01-01,0.0026666666666666644
2002-04-01,-0.01333333333333333
2002-07-01,-0.009333333333333334
2002-10-01,-0.0033333333333333322
2003-01-01,-0.007333333333333332
2003-04-01,-0.002999999999999999
2003-07-01,-0.0006666666666666661
2003-10-01,0.0009999999999999992
2004-01-01,-0.001666666666666667
2004-04-01,0.010666666666666666
2004-07-01,0.009666666666666665
2004-10-01,0.009
2005-01-01,0.007666666666666667
2005-04-01,-0.004000000000000002
2005-07-01,0.0013333333333333322
2005-10-01,0.0013333333333333357
2006-01-01,0.0026666666666666644
2006-04-01,0.006
2006-07-01,-0.005666666666666667
2006-10-01,-0.009666666666666669
2007-01-01,-0.0016666666666666635
2007-04-01,-0.0010000000000000009
2007-07-01,0.006333333333333337
2007-10-01,0.017
2008-01-01,0.012333333333333332
2008-04-01,0.010333333333333333
2008-07-01,0.01033333333333333
2008-10-01,-0.013000000000000001
2009-01-01,-0.023
2009-04-01,-0.028666666666666667
2009-07-01,-0.036
2009-10-01,-0.013333333333333334
2010-01-01,-0.0003333333333333339
2010-04-01,0.008333333333333333
2010-07-01,0.015000000000000001
2010-10-01,0.011666666666666665
2011-01-01,0.014666666666666668
2011-04-01,0.015000000000000003
2011-07-01,0.015
2011-10-01,0.010333333333333335
2012-01-01,0.0020000000000000018
2012-04-01,-0.00466666666666667
2012-07-01,-0.005000000000000001
2012-10-01,-0.005333333333333336
2013-01-01,-0.005666666666666667
2013-04-01,-0.005333333333333334
2013-07-01,-0.004666666666666666
2013-10-01,-0.0069999999999999975
2014-01-01,-0.009333333333333334
2014-04-01,-0.0063333333333333314
2014-07-01,-0.009000000000000001
2014-10-01,-0.009000000000000001
2015-01-01,-0.010666666666666668
2015-04-01,0.003333333333333334
2015-07-01,0.003
2015-10-01,0.001
2016-01-01,0.0026666666666666666
2016-04-01,-0.013333333333333336
2016-07-01,-0.006666666666666666
2016-10-01,0.005
2017-01-01,0.016333333333333335
2017-04-01,0.017666666666666667
2017-07-01,0.014333333333333333
2017-10-01,0.005333333333333332
2018-01-01,-0.003000000000000001
2018-04-01,0.0030000000000000027
2018-07-01,0.003333333333333334
2018-10-01,0.006000000000000002
2019-01-01,0.001333333333333334
2019-04-01,-0.003333333333333334
2019-07-01,-0.011666666666666667
2019-10-01,-0.009666666666666665
