date,gdp
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,-0.02046493069195421
2002-04-01,-0.015392834147348822
2002-07-01,-0.01001690636765673
2002-10-01,-0.014272842993193535
2003-01-01,0.0017574383295588802
2003-04-01,-0.005818713374356577
2003-07-01,-0.010116534011100242
2003-10-01,-0.004936497078972479
2004-01-01,0.022492392178172338
2004-04-01,0.03320553421736605
2004-07-01,0.0140865623912525
2004-10-01,-0.0045486774036334054
2005-01-01,-0.0346192922843116
2005-04-01,-0.050003577040502734
2005-07-01,-0.022094866026872495
2005-10-01,0.00366969950972873
2006-01-01,0.03889344863368294
2006-04-01,0.07071240021052816
2006-07-01,0.06096392898703229
2006-10-01,0.05531695233370115
2007-01-01,0.022905359494920674
2007-04-01,-0.013498324072148904
2007-07-01,-0.021080102911366083
2007-10-01,-0.03576927969843169
2008-01-01,-0.024233613412178556
2008-04-01,-0.02011971133137891
2008-07-01,-0.020363264795669522
2008-10-01,-0.031800331153640116
2009-01-01,-0.08500485847668315
2009-04-01,-0.07624018564935753
2009-07-01,-0.06721928214816941
2009-10-01,-0.030405234504048195
2010-01-01,0.06938426021193678
2010-04-01,0.0904431170809552
2010-07-01,0.08964817808004355
2010-10-01,0.07806957172442708
2011-01-01,0.050898822749946504
2011-04-01,0.01449865240766357
2011-07-01,0.0146591381763983
2011-10-01,-0.011853700425405123
2012-01-01,-0.05780307159213649
2012-04-01,-0.04745003005940518
2012-07-01,-0.05677793402644227
2012-10-01,-0.028514047508760854
2013-01-01,-0.002042977520705591
2013-04-01,0.017314739874372265
2013-07-01,0.028714185044346863
2013-10-01,0.02827128065725404
2014-01-01,0.036676947621142375
2014-04-01,0.009688227305904462
2014-07-01,-0.002362486429404953
2014-10-01,-0.015786124119106404
2015-01-01,-0.05260347790241937
2015-04-01,-0.033136451959322244
2015-07-01,-0.02208079817650699
2015-10-01,-0.00857354227299112
2016-01-01,0.051166390908811366
2016-04-01,0.05458240947935167
2016-07-01,0.05020844302987015
2016-10-01,0.0399414126661739
2017-01-01,0.00016424014732052683
2017-04-01,-0.02129446154637904
2017-07-01,-0.020324668382841082
2017-10-01,-0.011289719322508773
2018-01-01,-0.016619435122343873
2018-04-01,0.0028180152078860488
2018-07-01,-0.012777991474084871
2018-10-01,-0.02177433773115567
2019-01-01,0.0010415369015994713
2019-04-01,-0.01793148592431848
2019-07-01,0.00727088941615861
2019-10-01,0.006255702192685675
