date,ind_prod
2000-01-01,0.043666666666666666
2000-04-01,0.06033333333333333
2000-07-01,0.06666666666666667
2000-10-01,0.05466666666666667
2001-01-01,0.052
2001-04-01,0.013666666666666667
2001-07-01,-0.011333333333333334
2001-10-01,-0.04033333333333333
2002-01-01,-0.038
2002-04-01,-0.017333333333333333
2002-07-01,-0.0016666666666666668
2002-10-01,0.014666666666666666
2003-01-01,0.018333333333333337
2003-04-01,-0.002
2003-07-01,-0.010333333333333335
2003-10-01,0.015666666666666666
2004-01-01,0.019
2004-04-01,0.04066666666666666
2004-07-01,0.04633333333333334
2004-10-01,0.018000000000000002
2005-01-01,0.027333333333333334
2005-04-01,0.023333333333333334
2005-07-01,0.03266666666666667
2005-10-01,0.055
2006-01-01,0.04700000000000001
2006-04-01,0.058666666666666666
2006-07-01,0.06599999999999999
2006-10-01,0.05633333333333334
2007-01-01,0.06766666666666667
2007-04-01,0.05933333333333334
2007-07-01,0.05933333333333333
2007-10-01,0.055333333333333325
2008-01-01,0.04933333333333333
2008-04-01,0.03133333333333333
2008-07-01,0.0
2008-10-01,-0.076
2009-01-01,-0.19899999999999998
2009-04-01,-0.20133333333333334
2009-07-01,-0.161
2009-10-01,-0.08566666666666667
2010-01-01,0.07233333333333332
2010-04-01,0.127
2010-07-01,0.10833333333333334
2010-10-01,0.13
2011-01-01,0.11933333333333333
2011-04-01,0.07766666666666666
2011-07-01,0.07366666666666667
2011-10-01,0.02366666666666667
2012-01-01,0.012666666666666666
2012-04-01,0.002
2012-07-01,-0.006333333333333334
2012-10-01,-0.022333333333333334
2013-01-01,-0.018333333333333333
2013-04-01,-0.0036666666666666675
2013-07-01,-0.0020000000000000005
2013-10-01,0.03
2014-01-01,0.03
2014-04-01,0.010333333333333333
2014-07-01,0.006666666666666668
2014-10-01,0.008333333333333333
2015-01-01,-0.0016666666666666672
2015-04-01,0.02
2015-07-01,0.018
2015-10-01,-0.0033333333333333335
2016-01-01,0.017
2016-04-01,-2.8912057932946783e-19
2016-07-01,0.004666666666666666
2016-10-01,0.011666666666666667
2017-01-01,0.006000000000000001
2017-04-01,0.029
2017-07-01,0.04133333333333333
2017-10-01,0.048999999999999995
2018-01-01,0.03866666666666667
2018-04-01,0.026
2018-07-01,-0.0013333333333333333
2018-10-01,-0.021666666666666667
2019-01-01,-0.016
2019-04-01,-0.036000000000000004
2019-07-01,-0.03866666666666666
2019-10-01,-0.03966666666666667
