date,unempl
2000-01-01,
2000-04-01,-0.016529301951210496
2000-07-01,-0.01257878220686015
2000-10-01,-0.017021687569430455
2001-01-01,-0.012959144642505027
2001-04-01,0.0
2001-07-01,0.02150620522096336
2001-10-01,0.025211419346495845
2002-01-01,0.016461277054072188
2002-04-01,0.0281708769666964
2002-07-01,0.03891541624967365
2002-10-01,0.04112729142386273
2003-01-01,0.04301738508369102
2003-04-01,0.024264621999630975
2003-07-01,0.00682596507040012
2003-10-01,0.0
2004-01-01,0.02684725003618782
2004-04-01,0.02291425952287618
2004-07-01,0.00645163528148851
2004-10-01,0.022258470600942548
2005-01-01,0.021773799549560824
2005-04-01,0.03328597763346641
2005-07-01,-0.0029806281381379307
2005-10-01,-0.0272331504583585
2006-01-01,-0.031155167779795434
2006-04-01,-0.03215711163453161
2006-07-01,-0.02985296314968089
2006-10-01,-0.034249923043078834
2007-01-01,-0.05368014946362365
2007-04-01,-0.04512043528046927
2007-07-01,-0.027292142288007692
2007-10-01,-0.028057952795157437
2008-01-01,-0.03727139479723185
2008-04-01,-0.04311012365372813
2008-07-01,-0.05897400245955131
2008-10-01,-0.018868484304382704
2009-01-01,0.018868484304382704
2009-04-01,0.027651531330509904
2009-07-01,0.00453515516539138
2009-10-01,-0.032186686495901284
2010-01-01,-0.023641763057040688
2010-04-01,-0.044016885416774176
2010-07-01,-0.04604393850140687
2010-10-01,-0.02652675433342866
2011-01-01,-0.055262678675049415
2011-04-01,-0.05249018262139682
2011-07-01,-0.024243611609992666
2011-10-01,-0.03750439545845419
2012-01-01,-0.025807883955872857
2012-04-01,0.0
2012-07-01,-0.013158084577510998
2012-10-01,-0.006644542718668323
2013-01-01,0.013245226750020489
2013-04-01,-0.01993421490081726
2013-07-01,-0.013513719166722726
2013-10-01,-0.013698844358161821
2014-01-01,-0.0069204428445739374
2014-04-01,-0.013986241974739855
2014-07-01,-0.007067167223092419
2014-10-01,-0.0142859572474765
2015-01-01,-0.029199154692262308
2015-04-01,-0.022472855852058604
2015-07-01,-0.022989518224698635
2015-10-01,-0.015625317903081193
2016-01-01,-0.02390552085355413
2016-04-01,-0.03278982282299081
2016-07-01,-0.03390155167568176
2016-10-01,-0.035091319811269894
2017-01-01,-0.008968669982760247
2017-04-01,-0.027398974188114433
2017-07-01,-0.0281708769666964
2017-10-01,-0.019231361927887658
2018-01-01,-0.039609138095045626
2018-04-01,-0.020408871631207415
2018-07-01,-0.010362787035546273
2018-10-01,-0.03174869831458027
2019-01-01,-0.021739986636406083
2019-04-01,-0.033522692038643775
2019-07-01,-0.011428695823622714
2019-10-01,0.06669137449867213
