date,co2
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,0.002352056780846823
2001-04-01,0.0335034679300783
2001-07-01,-0.025485716501169264
2001-10-01,0.05454815196805285
2002-01-01,-0.06434126491409842
2002-04-01,0.010269354654251828
2002-07-01,0.03389278321256839
2002-10-01,-0.017246335052963246
2003-01-01,0.06349097677237125
2003-04-01,-0.010698947443778195
2003-07-01,0.013588015292121725
2003-10-01,-0.005742831252824487
2004-01-01,-0.007727835543207107
2004-04-01,0.011236430123364727
2004-07-01,-0.019572187279642606
2004-10-01,-0.02067011768292204
2005-01-01,-0.009128481124733412
2005-04-01,-0.011300671359180114
2005-07-01,-0.023766574403005336
2005-10-01,-0.003301075438486123
2006-01-01,0.08708641861157318
2006-04-01,0.02432322081510563
2006-07-01,0.03183726540996901
2006-10-01,-0.026711824014967078
2007-01-01,-0.1257516848119451
2007-04-01,-0.044926952448584245
2007-07-01,0.031135742187181847
2007-10-01,0.07739605253373938
2008-01-01,0.03400703493982604
2008-04-01,0.025984172594647248
2008-07-01,-0.008426010770921977
2008-10-01,-0.020848336359645003
2009-01-01,-0.005644083808434175
2009-04-01,-0.12340479091535173
2009-07-01,-0.10927305370520202
2009-10-01,-0.07382590919988274
2010-01-01,-0.0028139851335851063
2010-04-01,0.13810676285997303
2010-07-01,0.0855691547655475
2010-10-01,0.07931936948179441
2011-01-01,0.02365424024308993
2011-04-01,-0.043989399406779484
2011-07-01,-0.05940532333427839
2011-10-01,-0.06634855370569781
2012-01-01,-0.021256761771581978
2012-04-01,0.019048228501521436
2012-07-01,0.0416274071705125
2012-10-01,0.0639167997821275
2013-01-01,0.08074969036510282
2013-04-01,0.013726812340522088
2013-07-01,0.009809325846489969
2013-10-01,-0.029594296327950076
2014-01-01,-0.1278164861313158
2014-04-01,-0.02448877709219488
2014-07-01,-0.004452690328037079
2014-10-01,-0.0038508383993907103
2015-01-01,0.05144682119997768
2015-04-01,-0.016208546234071974
2015-07-01,-6.135000016271874e-05
2015-10-01,-0.021378690591596694
2016-01-01,-0.035705435052044265
2016-04-01,0.015839228858339993
2016-07-01,-0.013569817232568226
2016-10-01,0.0458997996778443
2017-01-01,-0.006417150572591623
2017-04-01,0.02268221397384451
2017-07-01,0.03588510511284326
2017-10-01,-0.08976414835125368
2018-01-01,-0.025307401888625236
2018-04-01,-0.03620844694068737
2018-07-01,-0.05579841441084454
2018-10-01,-0.0003365828811574545
2019-01-01,-0.0514784670764179
2019-04-01,-0.06570044557036425
2019-07-01,-0.07553102724969207
2019-10-01,-0.05623519538612598
