date,unempl
2000-01-01,-3.1621804811916556
2000-04-01,-3.2968373663379125
2000-07-01,-3.2614354392869966
2000-10-01,-3.278979748937906
2001-01-01,-3.315019685421103
2001-04-01,-3.2188758248682006
2001-07-01,-3.1941832122778293
2001-10-01,-3.1465551632885744
2002-01-01,-3.101092789211817
2002-04-01,-3.1621804811916556
2002-07-01,-3.123565645063876
2002-10-01,-3.116018439428493
2003-01-01,-3.0937126819141945
2003-04-01,-3.036554268074246
2003-07-01,-3.036554268074246
2003-10-01,-2.989087730835322
2004-01-01,-2.8134107167600364
2004-04-01,-2.8473122684357177
2004-07-01,-2.841581593726733
2004-10-01,-2.8245840173581613
2005-01-01,-2.8473122684357177
2005-04-01,-2.796881414808826
2005-07-01,-2.796881414808826
2005-10-01,-2.7914318100412614
2006-01-01,-2.796881414808826
2006-04-01,-2.8705691305999848
2006-07-01,-2.9187712324178627
2006-10-01,-2.9311937524164198
2007-01-01,-2.9565115604007097
2007-04-01,-2.9126173668434845
2007-07-01,-2.93119375241642
2007-10-01,-3.036554268074246
2008-01-01,-3.0937126819141945
2008-04-01,-3.2105770220535055
2008-07-01,-3.116018439428493
2008-10-01,-3.050540510048986
2009-01-01,-2.9824870468039704
2009-04-01,-2.864704011147587
2009-07-01,-2.7699256048202976
2009-10-01,-2.841581593726733
2010-01-01,-2.9311937524164198
2010-04-01,-2.9311937524164198
2010-07-01,-2.9501217623019387
2010-10-01,-3.029633825229672
2011-01-01,-2.9694149652366177
2011-04-01,-3.036554268074246
2011-07-01,-3.123565645063876
2011-10-01,-2.9501217623019387
2012-01-01,-3.029633825229672
2012-04-01,-2.9565115604007097
2012-07-01,-2.8943797792937036
2012-10-01,-2.9249632026657837
2013-01-01,-2.8473122684357177
2013-04-01,-2.9187712324178623
2013-07-01,-2.841581593726733
2013-10-01,-2.835883572612095
2014-01-01,-2.8023608805734512
2014-04-01,-2.8302178350764176
2014-07-01,-2.796881414808826
2014-10-01,-2.7914318100412614
2015-01-01,-2.824584017358162
2015-04-01,-2.7699256048202976
2015-07-01,-2.7914318100412614
2015-10-01,-2.7699256048202976
2016-01-01,-2.754094139603617
2016-04-01,-2.7231638389122583
2016-07-01,-2.6931615886084592
2016-10-01,-2.7806208939370456
2017-01-01,-2.8023608805734512
2017-04-01,-2.841581593726733
2017-07-01,-2.8134107167600364
2017-10-01,-2.853075973152468
2018-01-01,-2.9249632026657837
2018-04-01,-3.0024212617047876
2018-07-01,-2.9187712324178623
2018-10-01,-2.9694149652366177
2019-01-01,-3.0024212617047876
2019-04-01,-3.036554268074246
2019-07-01,-3.0227609459419105
2019-10-01,-3.0791138824930417
