date,co2
2000-01-01,43333407720.0
2000-04-01,29413145124.0
2000-07-01,27328372895.0
2000-10-01,38186701030.0
2001-01-01,42885560230.0
2001-04-01,29868902202.0
2001-07-01,26003595480.0
2001-10-01,40028957880.0
2002-01-01,39363873190.0
2002-04-01,29747050715.0
2002-07-01,26615661243.0
2002-10-01,39015312530.0
2003-01-01,44600847720.0
2003-04-01,28919922234.0
2003-07-01,26287183753.0
2003-10-01,38831539820.0
2004-01-01,44704663810.0
2004-04-01,30621868341.0
2004-07-01,26856082233.0
2004-10-01,38705592540.0
2005-01-01,42450496700.0
2005-04-01,30192428847.0
2005-07-01,26639297472.0
2005-10-01,38241335980.0
2006-01-01,43497101670.0
2006-04-01,29515192254.0
2006-07-01,27922386109.0
2006-10-01,38021056170.0
2007-01-01,42927625640.0
2007-04-01,30103910372.0
2007-07-01,28351761186.0
2007-10-01,40821869180.0
2008-01-01,41438456530.0
2008-04-01,30696678835.0
2008-07-01,27470411392.0
2008-10-01,38052626890.0
2009-01-01,42168308690.0
2009-04-01,26857100856.0
2009-07-01,25039128585.0
2009-10-01,36742852270.0
2010-01-01,40248315870.0
2010-04-01,28397816352.0
2010-07-01,26329569005.0
2010-10-01,38062060950.0
2011-01-01,41480582870.0
2011-04-01,28668510997.0
2011-07-01,24652095324.0
2011-10-01,36359081650.0
2012-01-01,39254201090.0
2012-04-01,27277243997.0
2012-07-01,24528178235.0
2012-10-01,37189886290.0
2013-01-01,39977089610.0
2013-04-01,26244741396.0
2013-07-01,23688409463.0
2013-10-01,34682926370.0
2014-01-01,36794195090.0
2014-04-01,26278910579.0
2014-07-01,23898230569.0
2014-10-01,35527183140.0
2015-01-01,38573367800.0
2015-04-01,26145373463.0
2015-07-01,24173051420.0
2015-10-01,35179528060.0
2016-01-01,38128027180.0
2016-04-01,26964603980.0
2016-07-01,24220150286.0
2016-10-01,37080621960.0
2017-01-01,38978597030.0
2017-04-01,28044728307.0
2017-07-01,24683144726.0
2017-10-01,35249640970.0
2018-01-01,38389813820.0
2018-04-01,27609544583.0
2018-07-01,24725975971.0
2018-10-01,34927176830.0
2019-01-01,37373118490.0
2019-04-01,27026070256.0
2019-07-01,24043433350.0
2019-10-01,34073489790.0
