date,brent
2000-01-01,3.2931171214671573
2000-04-01,3.287157332284606
2000-07-01,3.4233936560592126
2000-10-01,3.391932371478678
2001-01-01,3.2532128372726508
2001-04-01,3.3059094238331426
2001-07-01,3.230936139360567
2001-10-01,2.9626924194757907
2002-01-01,3.0508515727750707
2002-04-01,3.221006885877155
2002-07-01,3.2932409068235073
2002-10-01,3.2860359067107234
2003-01-01,3.4506222649896783
2003-04-01,3.2646137165420543
2003-07-01,3.34814816057234
2003-10-01,3.380654480430826
2004-01-01,3.463337194865418
2004-04-01,3.5680292194080825
2004-07-01,3.722958767766799
2004-10-01,3.7878948822119223
2005-01-01,3.864861514250534
2005-04-01,3.9440383348601573
2005-07-01,4.118549250918918
2005-10-01,4.040943785494985
2006-01-01,4.123147955157772
2006-04-01,4.241806253898562
2006-07-01,4.243051882383293
2006-10-01,4.088996955895506
2007-01-01,4.0563542029840445
2007-04-01,4.22804955088907
2007-07-01,4.316865697653504
2007-10-01,4.4836802884003815
2008-01-01,4.574057844295465
2008-04-01,4.799063420807469
2008-07-01,4.739671940992054
2008-10-01,4.001132180499922
2009-01-01,3.793989938516553
2009-04-01,4.0723829393045765
2009-07-01,4.222444564849416
2009-10-01,4.312542571143296
2010-01-01,4.334017415487521
2010-04-01,4.363226005210164
2010-07-01,4.341465022917759
2010-10-01,4.4597589832142335
2011-01-01,4.653579325195778
2011-04-01,4.765246133834726
2011-07-01,4.730392150741473
2011-10-01,4.694980420297603
2012-01-01,4.7748285688286485
2012-04-01,4.685981828724505
2012-07-01,4.6969590216158235
2012-10-01,4.701267934366732
2013-01-01,4.7228939606293165
2013-04-01,4.630610486469869
2013-07-01,4.702931903770587
2013-10-01,4.693272634209637
2014-01-01,4.683673247476035
2014-04-01,4.697749367281185
2014-07-01,4.623239285448969
2014-10-01,4.336026325238166
2015-01-01,3.9874396447129
2015-04-01,4.122175875370689
2015-07-01,3.91667881696434
2015-10-01,3.774368840129351
2016-01-01,3.5173989204978566
2016-04-01,3.8182250150222234
2016-07-01,3.8239929279211102
2016-10-01,3.8956225840603653
2017-01-01,3.9830404926634264
2017-04-01,3.905401129119259
2017-07-01,3.953356868921123
2017-10-01,4.119524860752399
2018-01-01,4.201802875962073
2018-04-01,4.310799125385514
2018-07-01,4.3204614665157095
2018-10-01,4.215283107843245
2019-01-01,4.145829504910609
2019-04-01,4.232994775744569
2019-07-01,4.1260047149499695
2019-10-01,4.14962157771194
