date,co2_cap
2000-01-01,4.217773770683278
2000-04-01,2.863429237149533
2000-07-01,2.6604724391549843
2000-10-01,3.7186387213944885
2001-01-01,4.1917271263806075
2001-04-01,2.920592764447052
2001-07-01,2.5441341825653065
2001-10-01,3.9194123058846566
2002-01-01,3.8580685278839555
2002-04-01,2.916091629742182
2002-07-01,2.60912275688658
2002-10-01,3.823905961971969
2003-01-01,4.3734896764071385
2003-04-01,2.835564490048044
2003-07-01,2.575659783754654
2003-10-01,3.8029125276662423
2004-01-01,4.379804429313216
2004-04-01,3.000379026161082
2004-07-01,2.6303704439764934
2004-10-01,3.78835201526867
2005-01-01,4.152856261005674
2005-04-01,2.9519386827336724
2005-07-01,2.6017479707002638
2005-10-01,3.730862046829268
2006-01-01,4.241964274429491
2006-04-01,2.8761637355291367
2006-07-01,2.7183008283683803
2006-10-01,3.6971077567094515
2007-01-01,4.169754797474503
2007-04-01,2.919874914839961
2007-07-01,2.743807334365625
2007-10-01,3.9414762170512696
2008-01-01,3.987150633118445
2008-04-01,2.946221214607928
2008-07-01,2.631013446221626
2008-10-01,3.6375706806232673
2009-01-01,4.025998538285278
2009-04-01,2.561234107953462
2009-07-01,2.3853604444126892
2009-10-01,3.497320794783933
2010-01-01,3.8302546507422917
2010-04-01,2.7012095835632075
2010-07-01,2.5023350128302604
2010-10-01,3.6142874323426075
2011-01-01,3.9546746944417963
2011-04-01,2.732155817878586
2011-07-01,2.3478186022857144
2011-10-01,3.4607920854749668
2012-01-01,3.736360278888254
2012-04-01,2.5958549673582034
2012-07-01,2.3329064328514364
2012-10-01,3.5361687068555674
2013-01-01,3.802272171390527
2013-04-01,2.4968833979640377
2013-07-01,2.253463609493912
2013-10-01,3.2987375280578277
2014-01-01,3.4985447456499004
2014-04-01,2.497520488405246
2014-07-01,2.2699687090615503
2014-10-01,3.3719801765375856
2015-01-01,3.6604068893528185
2015-04-01,2.480585717552182
2015-07-01,2.292370926505453
2015-10-01,3.334236381385651
2016-01-01,3.611976807502842
2016-04-01,2.5532245033614243
2016-07-01,2.2916217509698176
2016-10-01,3.505778761463553
2017-01-01,3.684873986575912
2017-04-01,2.649728676020408
2017-07-01,2.329697472958943
2017-10-01,3.323556568923251
2018-01-01,3.617585169619299
2018-04-01,2.600013615500518
2018-07-01,2.325399790369604
2018-10-01,3.280779337779448
2019-01-01,3.5082247714258896
2019-04-01,2.5348030628399925
2019-07-01,2.2521012879355564
2019-10-01,3.187715388717373
