date,ind_prod
2000-01-01,0.019
2000-02-01,0.019
2000-03-01,0.019
2000-04-01,0.019
2000-05-01,0.019
2000-06-01,0.019
2000-07-01,0.019
2000-08-01,0.019
2000-09-01,0.019
2000-10-01,0.019
2000-11-01,0.019
2000-12-01,0.019
2001-01-01,0.0
2001-02-01,-0.01
2001-03-01,-0.057999999999999996
2001-04-01,-0.069
2001-05-01,-0.016
2001-06-01,-0.038
2001-07-01,-0.026000000000000002
2001-08-01,-0.031000000000000003
2001-09-01,-0.013000000000000001
2001-10-01,-0.023
2001-11-01,-0.013999999999999999
2001-12-01,-0.10099999999999999
2002-01-01,-0.042
2002-02-01,-0.013000000000000001
2002-03-01,0.011000000000000001
2002-04-01,0.047
2002-05-01,-0.023
2002-06-01,0.008
2002-07-01,0.01
2002-08-01,-0.031000000000000003
2002-09-01,-0.01
2002-10-01,0.002
2002-11-01,-0.004
2002-12-01,0.07400000000000001
2003-01-01,0.013000000000000001
2003-02-01,-0.024
2003-03-01,-0.012
2003-04-01,-0.016
2003-05-01,0.028999999999999998
2003-06-01,0.006999999999999999
2003-07-01,0.016
2003-08-01,-0.022000000000000002
2003-09-01,0.046
2003-10-01,0.006999999999999999
2003-11-01,-0.015
2003-12-01,0.025
2004-01-01,-0.015
2004-02-01,0.022000000000000002
2004-03-01,0.042
2004-04-01,0.031000000000000003
2004-05-01,0.027000000000000003
2004-06-01,0.008
2004-07-01,0.02
2004-08-01,-0.003
2004-09-01,0.001
2004-10-01,-0.042
2004-11-01,0.013000000000000001
2004-12-01,-0.027000000000000003
2005-01-01,0.019
2005-02-01,-0.006
2005-03-01,-0.052000000000000005
2005-04-01,-0.057999999999999996
2005-05-01,-0.028999999999999998
2005-06-01,-0.033
2005-07-01,-0.044000000000000004
2005-08-01,0.04
2005-09-01,-0.003
2005-10-01,0.025
2005-11-01,-0.01
2005-12-01,-0.021
2006-01-01,-0.019
2006-02-01,-0.002
2006-03-01,0.048
2006-04-01,0.023
2006-05-01,0.024
2006-06-01,0.032
2006-07-01,0.001
2006-08-01,0.018000000000000002
2006-09-01,-0.027999999999999997
2006-10-01,0.008
2006-11-01,-0.027999999999999997
2006-12-01,0.022000000000000002
2007-01-01,0.07
2007-02-01,0.04
2007-03-01,-0.024
2007-04-01,0.008
2007-05-01,0.005
2007-06-01,0.017
2007-07-01,0.052000000000000005
2007-08-01,0.006
2007-09-01,0.028999999999999998
2007-10-01,0.004
2007-11-01,0.052000000000000005
2007-12-01,0.02
2008-01-01,-0.013000000000000001
2008-02-01,-0.062000000000000006
2008-03-01,-0.046
2008-04-01,0.005
2008-05-01,-0.066
2008-06-01,-0.006999999999999999
2008-07-01,-0.024
2008-08-01,-0.03
2008-09-01,-0.04
2008-10-01,-0.047
2008-11-01,-0.091
2008-12-01,-0.087
2009-01-01,-0.145
