date,brent
2000-01-01,3.23907053215372
2000-02-01,3.3243163373261977
2000-03-01,3.3138223021771545
2000-04-01,3.1250046092581303
2000-05-01,3.3228754148866853
2000-06-01,3.3945083935113587
2000-07-01,3.3562000157314196
2000-08-01,3.407841924380824
2000-09-01,3.500741011998417
2000-10-01,3.4326960487215263
2000-11-01,3.482777368654578
2000-12-01,3.2449333591874905
2001-01-01,3.2433732964685884
2001-02-01,3.3141860046725258
2001-03-01,3.1986731175506815
2001-04-01,3.2449333591874905
2001-05-01,3.343215099123808
2001-06-01,3.326832966373293
2001-07-01,3.2031528644029645
2001-08-01,3.2457124788217606
2001-09-01,3.2433732964685884
2001-10-01,3.0223742045004123
2001-11-01,2.9338568698359038
2001-12-01,2.9290581402859983
2002-01-01,2.966303462863179
2002-02-01,3.0096351787229825
2002-03-01,3.1654750481410856
2002-04-01,3.2476576262936527
2002-05-01,3.232778730037192
2002-06-01,3.1813816204406202
2002-07-01,3.2480462021679806
2002-08-01,3.2827891506118534
2002-09-01,3.3463891451671604
2002-10-01,3.315639493300509
2002-11-01,3.1921210875593813
2002-12-01,3.3439213138424253
2003-01-01,3.4397768636296306
2003-02-01,3.489513462710723
2003-03-01,3.421326752957321
2003-04-01,3.2188758248682006
2003-05-01,3.2526973733437115
2003-06-01,3.3196257279683437
2003-07-01,3.3446270301737613
2003-08-01,3.3975239762958465
2003-09-01,3.299902663510574
2003-10-01,3.3881121421135
2003-11-01,3.3586377672433594
2003-12-01,3.39484390768998
2004-01-01,3.4429789156771102
2004-02-01,3.4294608469350147
2004-03-01,3.515418525752178
2004-04-01,3.5142284036242013
2004-05-01,3.6262058595858777
2004-06-01,3.560477739309412
2004-07-01,3.643358938812127
2004-08-01,3.755135249891002
2004-09-01,3.765840495250065
2004-10-01,3.907613296939446
2004-11-01,3.763754988759043
2004-12-01,3.6788291182604347
2005-01-01,3.795713883027763
2005-02-01,3.8172726688823353
2005-03-01,3.9721769282478934
2005-04-01,3.948933359448243
2005-05-01,3.884651808632014
2005-06-01,3.9954446135672184
2005-07-01,4.052132713412791
2005-08-01,4.158570534521372
2005-09-01,4.141705133581938
2005-10-01,4.06971028126374
2005-11-01,4.0116873285410914
2005-12-01,4.040592106222854
2006-01-01,4.142975983633837
2006-02-01,4.097838451476356
2006-03-01,4.128101659020234
2006-04-01,4.252202646837681
2006-05-01,4.245347435758628
2006-06-01,4.227709274289524
2006-07-01,4.299595660694722
2006-08-01,4.2936051730729785
2006-09-01,4.1264890155486675
2006-10-01,4.057161771094385
2006-11-01,4.073461351305676
2006-12-01,4.134686441505479
2007-01-01,3.9830404926634264
2007-02-01,4.052827882019167
2007-03-01,4.127940511650616
2007-04-01,4.211979438755315
2007-05-01,4.2078220459818745
2007-06-01,4.263383854543109
2007-07-01,4.342895917470844
2007-08-01,4.259293869291585
2007-09-01,4.346010780469512
2007-10-01,4.410857016341759
2007-11-01,4.526235197899949
2007-12-01,4.510089979737821
2008-01-01,4.523743187292363
2008-02-01,4.553771622902091
2008-03-01,4.640923355693909
2008-04-01,4.691989877940651
2008-05-01,4.810557015713042
2008-06-01,4.885223231275381
2008-07-01,4.888241645882189
2008-08-01,4.7295094602436984
2008-09-01,4.577079305821566
2008-10-01,4.2708157053378795
2008-11-01,3.9598603348423063
2008-12-01,3.6876286722122837
2009-01-01,3.77138067562568
2009-02-01,3.76861442213279
2009-03-01,3.8403121578741457
2009-04-01,3.9156165409382764
2009-05-01,4.048300623720694
2009-06-01,4.2284382967028
2009-07-01,4.165734558308774
2009-08-01,4.2837244833835015
2009-09-01,4.214347354616797
2009-10-01,4.287303782358995
2009-11-01,4.339380059952409
