date,infl
2000-01-01,0.029666666666666664
2000-04-01,0.03233333333333333
2000-07-01,0.036666666666666674
2000-10-01,0.04033333333333333
2001-01-01,0.028666666666666663
2001-04-01,0.037000000000000005
2001-07-01,0.02266666666666667
2001-10-01,0.025000000000000005
2002-01-01,0.03166666666666667
2002-04-01,0.036000000000000004
2002-07-01,0.03566666666666667
2002-10-01,0.03966666666666666
2003-01-01,0.038
2003-04-01,0.028999999999999998
2003-07-01,0.03
2003-10-01,0.02766666666666667
2004-01-01,0.022333333333333334
2004-04-01,0.032
2004-07-01,0.03266666666666667
2004-10-01,0.03466666666666667
2005-01-01,0.03266666666666667
2005-04-01,0.03266666666666667
2005-07-01,0.03466666666666667
2005-10-01,0.035333333333333335
2006-01-01,0.04066666666666666
2006-04-01,0.04
2006-07-01,0.035666666666666666
2006-10-01,0.026666666666666672
2007-01-01,0.024333333333333335
2007-04-01,0.024333333333333335
2007-07-01,0.024000000000000004
2007-10-01,0.04
2008-01-01,0.045000000000000005
2008-04-01,0.04666666666666667
2008-07-01,0.04933333333333333
2008-10-01,0.02466666666666667
2009-01-01,0.004666666666666666
2009-04-01,-0.007
2009-07-01,-0.009666666666666667
2009-10-01,0.0023333333333333335
2010-01-01,0.012666666666666668
2010-04-01,0.023333333333333334
2010-07-01,0.020666666666666667
2010-10-01,0.025666666666666667
2011-01-01,0.03233333333333333
2011-04-01,0.033
2011-07-01,0.028999999999999998
2011-10-01,0.02733333333333333
2012-01-01,0.019
2012-04-01,0.019
2012-07-01,0.028
2012-10-01,0.03166666666666667
2013-01-01,0.027666666666666662
2013-04-01,0.018333333333333337
2013-07-01,0.013333333333333334
2013-10-01,0.002
2014-01-01,0.0006666666666666666
2014-04-01,0.0016666666666666668
2014-07-01,-0.004
2014-10-01,-0.006000000000000001
2015-01-01,-0.011666666666666667
2015-04-01,-0.0033333333333333327
2015-07-01,-0.005333333333333333
2015-10-01,-0.004666666666666667
2016-01-01,-0.008
2016-04-01,-0.010666666666666666
2016-07-01,-0.0033333333333333327
2016-10-01,0.008
2017-01-01,0.02666666666666667
2017-04-01,0.020666666666666667
2017-07-01,0.018333333333333337
2017-10-01,0.015666666666666666
2018-01-01,0.010666666666666666
2018-04-01,0.018333333333333337
2018-07-01,0.02266666666666667
2018-10-01,0.017333333333333336
2019-01-01,0.011333333333333334
2019-04-01,0.010333333333333333
2019-07-01,0.004
2019-10-01,0.005
