date,gdp
2000-01-01,
2000-04-01,0.022042140573201863
2000-07-01,0.018387602400451897
2000-10-01,0.015936056336713023
2001-01-01,0.015715524980240758
2001-04-01,0.015394644137238345
2001-07-01,0.019085978598930353
2001-10-01,0.019321650065450058
2002-01-01,0.02051977769964708
2002-04-01,0.020141233735614605
2002-07-01,0.01490729208070718
2002-10-01,0.012620611420839367
2003-01-01,0.009430053010625272
2003-04-01,0.006025864891686439
2003-07-01,0.011261815131373254
2003-10-01,0.01563327714469409
2004-01-01,0.016082202669164047
2004-04-01,0.018939774559566303
2004-07-01,0.015464737194701428
2004-10-01,0.012602225439064085
2005-01-01,0.014043416920689111
2005-04-01,0.018491625799640588
2005-07-01,0.026856204768204606
2005-10-01,0.03224350777518481
2006-01-01,0.03886848436752288
2006-04-01,0.03371722013681833
2006-07-01,0.026036121104485943
2006-10-01,0.017375279065301896
2007-01-01,0.017307796595620317
2007-04-01,0.015872242102659584
2007-07-01,0.01451835732460438
2007-10-01,0.012829216277985722
2008-01-01,0.009642858974423518
2008-04-01,0.010065572988459337
2008-07-01,0.009796472328940098
2008-10-01,-0.011313083321912387
2009-01-01,-0.024296482320949053
2009-04-01,-0.0015523349294532807
2009-07-01,0.00046547663248119875
2009-10-01,-0.0027880995500879635
2010-01-01,-0.0065835989164213515
2010-04-01,0.00030222712740624047
2010-07-01,-0.0016593068809598321
2010-10-01,0.004517401722171854
2011-01-01,0.004364454375011206
2011-04-01,0.004200480457864586
2011-07-01,0.0007236924021043478
2011-10-01,-0.004297168165216192
2012-01-01,-0.0022003500848768454
2012-04-01,-0.003230003658835301
2012-07-01,0.0035103576777046896
2012-10-01,0.0028110519912090126
2013-01-01,0.006089908671647493
2013-04-01,0.006152682269153331
2013-07-01,0.0068486606358817426
2013-10-01,0.00856119420531698
2014-01-01,0.006432999495526559
2014-04-01,0.008497040103801368
2014-07-01,0.008858722726706958
2014-10-01,0.006204737539071914
2015-01-01,0.005678992578726394
2015-04-01,0.01521261409978436
2015-07-01,0.014541137071930166
2015-10-01,0.01576068740487102
2016-01-01,0.015767634913274264
2016-04-01,0.019983939531268646
2016-07-01,0.018322891257714247
2016-10-01,0.016675362950344663
2017-01-01,0.017057384265431352
2017-04-01,0.014208033545138221
2017-07-01,0.009422754960461077
2017-10-01,0.006425343841399922
2018-01-01,0.0021484606122221805
2018-04-01,0.01118986443436043
2018-07-01,0.010486421690327319
2018-10-01,0.018353336236629048
2019-01-01,0.02271297688121976
2019-04-01,0.018066053485636502
2019-07-01,0.01030029282891931
2019-10-01,0.00444673614024893
