date,co2_cap
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,-0.1003241055633115
2001-04-01,-0.018540429299850558
2001-07-01,0.016209880278896804
2001-10-01,0.08270938722558352
2002-01-01,0.14104716405567608
2002-04-01,0.06714738241880713
2002-07-01,0.011043072963727418
2002-10-01,-0.059511132743080175
2003-01-01,-0.017047592019087787
2003-04-01,-0.0034702704484201874
2003-07-01,0.03719938218835672
2003-10-01,0.028843050105180623
2004-01-01,0.02717646280558128
2004-04-01,0.027114947383102717
2004-07-01,0.011714002647837063
2004-10-01,0.04742512842162938
2005-01-01,0.05222002390010516
2005-04-01,0.014358967342732676
2005-07-01,0.009669741675310206
2005-10-01,0.00897238480256668
2006-01-01,-0.015315097494099206
2006-04-01,-0.04101542175492767
2006-07-01,-0.027096378855531178
2006-10-01,-0.0740635361404296
2007-01-01,-0.055277473231001295
2007-04-01,0.03248859799966386
2007-07-01,0.012161376587484618
2007-10-01,0.0890587507358429
2008-01-01,-0.06620849278434271
2008-04-01,-0.10655459791741251
2008-07-01,-0.10028019232792751
2008-10-01,-0.11394736539376993
2009-01-01,-0.09381537105423199
2009-04-01,-0.09782119689316904
2009-07-01,-0.09883079514341553
2009-10-01,-0.13631041197819638
2010-01-01,-0.05011995339404329
2010-04-01,-0.0725704392472375
2010-07-01,-0.028725687926415056
2010-10-01,-0.015384207043908305
2011-01-01,0.07392085017236028
2011-04-01,0.025247222928362234
2011-07-01,-0.01690745825616169
2011-10-01,0.006567729800995181
2012-01-01,-0.02929165916673515
2012-04-01,-0.004236194228431245
2012-07-01,-0.005916502225648657
2012-10-01,-0.021210832577892802
2013-01-01,-0.10155160931625229
2013-04-01,-0.0919805305847694
2013-07-01,-0.08912116058037522
2013-10-01,-0.055783471492985015
2014-01-01,-0.02201047334652717
2014-04-01,-0.016859286336303292
2014-07-01,0.018765730326256502
2014-10-01,0.0016230289895871053
2015-01-01,0.055038370830808425
2015-04-01,0.05282998656764182
2015-07-01,0.06347815297154469
2015-10-01,0.030528033061960613
2016-01-01,-0.023317951270063197
2016-04-01,-0.02601122626843999
2016-07-01,-0.055609077539394036
2016-10-01,0.01565233838253377
2017-01-01,0.04534525930308764
2017-04-01,0.06712367173112455
2017-07-01,0.05257817013692634
2017-10-01,0.06839473984362687
2018-01-01,-0.0034831299222206624
2018-04-01,-0.026387645661717585
2018-07-01,-0.01644948551107195
2018-10-01,-0.03140061413491502
2019-01-01,-0.0680251755527097
2019-04-01,-0.0554374906466073
2019-07-01,-0.05931099381263838
2019-10-01,-0.06288365125129936
