date,gdp_cap
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.017407801985241278
2002-02-01,-0.008526544196667984
2002-03-01,0.0002719060708731291
2002-04-01,0.008988798350248572
2002-05-01,0.01573949158711585
2002-06-01,0.02244766203857118
2002-07-01,0.029113760606971795
2002-08-01,0.032440800082021326
2002-09-01,0.035742714817821764
2002-10-01,0.03901981220130324
2002-11-01,0.026028714101464345
2002-12-01,0.01313585557127972
2003-01-01,0.00033985099165789734
2003-02-01,-0.008559911769395967
2003-03-01,-0.017390840740729274
2003-04-01,-0.02615382632345309
2003-05-01,-0.03193831915312906
2003-06-01,-0.03768726511688314
2003-07-01,-0.04340101983820155
2003-08-01,-0.04462041546236861
2003-09-01,-0.04583277473740743
2003-10-01,-0.047038161204866924
2003-11-01,-0.03449966982831931
2003-12-01,-0.022039545509047187
2004-01-01,-0.009656790046008723
2004-02-01,-0.0015969820876069463
2004-03-01,0.006412688611847628
2004-04-01,0.014372783160466085
2004-05-01,0.018558642816266513
2004-06-01,0.02272002919707461
2004-07-01,0.026857172596072232
2004-08-01,0.026694504017811482
2004-09-01,0.02653145237135668
2004-10-01,0.026368028412171896
2004-11-01,0.017920626991134725
2004-12-01,0.009524443423428508
2005-01-01,0.001178899943804268
2005-02-01,-0.001780394731834889
2005-03-01,-0.004726209614286603
2005-04-01,-0.00765864963233831
2005-05-01,-0.007768363468308337
2005-06-01,-0.00788191959471618
2005-07-01,-0.007999243355055086
2005-08-01,-0.0025871225339209047
2005-09-01,0.002780317403658472
2005-10-01,0.0081036866437465
2005-11-01,0.015355065886936359
2005-12-01,0.022543762073958362
2006-01-01,0.029670644182164807
2006-02-01,0.03124126612427247
2006-03-01,0.03279885534222515
2006-04-01,0.03434358346102506
2006-05-01,0.033661639481028516
2006-06-01,0.03298444232887121
2006-07-01,0.03231195276286236
2006-08-01,0.024804012788527174
2006-09-01,0.017367558874058275
2006-10-01,0.010001518250037478
2006-11-01,0.004298357340069003
2006-12-01,-0.0013476584162077643
2007-01-01,-0.006937433227509615
2007-02-01,-0.011397028308087087
2007-03-01,-0.015822279777246706
2007-04-01,-0.02021360533383465
2007-05-01,-0.02233185547210148
2007-06-01,-0.02443123094148625
2007-07-01,-0.02651199324486342
2007-08-01,-0.023834260785580597
2007-09-01,-0.02118492438012254
2007-10-01,-0.01856351881710694
2007-11-01,-0.01783128002529999
2007-12-01,-0.01710850311642531
2008-01-01,-0.016394993437776506
2008-02-01,-0.01193875435249403
2008-03-01,-0.007512779964269356
2008-04-01,-0.0031167431828240666
2008-05-01,-0.003489396478174811
2008-06-01,-0.0038642259001413493
2008-07-01,-0.004241154345157483
2008-08-01,-0.012995322157701494
2008-09-01,-0.02176513525117585
2008-10-01,-0.030550948824165758
2008-11-01,-0.03660647210539025
2008-12-01,-0.04265269829067542
2009-01-01,-0.04868973832906143
2009-02-01,-0.05260661187143789
2009-03-01,-0.05650262232230041
2009-04-01,-0.060377945529697996
2009-05-01,-0.05379182304386276
2009-06-01,-0.047256242065007115
2009-07-01,-0.04077054606224806
2009-08-01,-0.020818923074671147
2009-09-01,-0.0008601386263382693
2009-10-01,0.019106853409111224
2009-11-01,0.03304199472605873
2009-12-01,0.04693841817496569
2010-01-01,0.06079665018016911
2010-02-01,0.06891341934522899
2010-03-01,0.07697228593113614
2010-04-01,0.08497398664833611
2010-05-01,0.07694462671082292
2010-06-01,0.06898747102358804
2010-07-01,0.0611014613635934
2010-08-01,0.048160343098402336
2010-09-01,0.03524455406535765
2010-10-01,0.022353152654853048
2010-11-01,0.011429808469820557
2010-12-01,0.0005513295583412514
2011-01-01,-0.010282838033326414
2011-02-01,-0.01992200661645782
2011-03-01,-0.029476048395912002
2011-04-01,-0.038946203490869635
2011-05-01,-0.035733752795314544
2011-06-01,-0.032552676160921834
2011-07-01,-0.029402486173994546
2011-08-01,-0.028551282134126055
2011-09-01,-0.02770963869607712
2011-10-01,-0.02687737378189503
2011-11-01,-0.020218760592682017
2011-12-01,-0.013596488887618108
2012-01-01,-0.007010191157299062
2012-02-01,-0.0028731021468821893
2012-03-01,0.0012249720183827861
2012-04-01,0.005284626736825615
2012-05-01,0.006338859501045846
2012-06-01,0.007387683028387215
2012-07-01,0.008431150944462118
2012-08-01,0.010178887038076567
2012-09-01,0.011913398373755157
2012-10-01,0.013634808416378874
2012-11-01,0.008787590024258662
2012-12-01,0.0039664810075983326
2013-01-01,-0.000828757310396
2013-02-01,0.0006702325238077123
2013-03-01,0.002159353913167905
2013-04-01,0.0036387057585720584
2013-05-01,0.001999428135457393
2013-06-01,0.00036982400424356854
2013-07-01,-0.001250205502469015
2013-08-01,-0.00192884449529096
2013-09-01,-0.002602226081512171
2013-10-01,-0.0032703954551198677
2013-11-01,-0.000881186042112958
2013-12-01,0.001493758244997423
2014-01-01,0.0038545707611756796
2014-02-01,0.00022046181839208145
2014-03-01,-0.0033928814452064415
2014-04-01,-0.006985659969465985
2014-05-01,-0.006013416744288236
2014-06-01,-0.005048037034631747
2014-07-01,-0.0040894498111399
2014-08-01,-0.005203319129430284
2014-09-01,-0.00631363366077764
2014-10-01,-0.007420414827354449
2014-11-01,-0.0092164979270688
