date,gdp
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.015766649193977855
2002-02-01,-0.006886532632925935
2002-03-01,0.0019107584615412065
2002-04-01,0.01062647365060343
2002-05-01,0.017052056766999613
2002-06-01,0.02343533006498788
2002-07-01,0.029776744229778274
2002-08-01,0.032941569504867374
2002-09-01,0.03608138244540271
2002-10-01,0.039196490320868804
2002-11-01,0.026043243110017045
2002-12-01,0.012988354176741268
2003-01-01,3.043777018163496e-05
2003-02-01,-0.008998704106350175
2003-03-01,-0.017958930583422017
2003-04-01,-0.02685113213991741
2003-05-01,-0.032473878934698774
2003-06-01,-0.0380611969106468
2003-07-01,-0.043613441561362265
2003-08-01,-0.04476801044332035
2003-09-01,-0.04591558913286775
2003-10-01,-0.04705624112213869
2003-11-01,-0.03451746308397574
2003-12-01,-0.02205705461270213
2004-01-01,-0.009674017501684062
2004-02-01,-0.0015178387868246546
2004-03-01,0.006588135632629388
2004-04-01,0.014644466934871758
2004-05-01,0.01876570208493078
2004-06-01,0.022862509814320475
2004-07-01,0.026935120367301835
2004-08-01,0.026836346764646635
2004-09-01,0.026737145183073352
2004-10-01,0.02663752642551742
2004-11-01,0.01834991028459143
2004-12-01,0.010113382307558538
2005-01-01,0.0019273648883526562
2005-02-01,-0.0009690508980746415
2005-03-01,-0.003852054897535595
2005-04-01,-0.006721751934325226
2005-05-01,-0.006704525299362274
2005-06-01,-0.006691254062324958
2005-07-01,-0.006681863414588207
2005-08-01,-0.0011437895273722631
2005-09-01,0.004349467530754936
2005-10-01,0.009798518160220482
2005-11-01,0.017016001753013654
2005-12-01,0.024170810366214823
2006-01-01,0.031263812998080454
2006-02-01,0.03273719177559897
2006-03-01,0.03419762038979002
2006-04-01,0.03564527036086673
2006-05-01,0.03486633058459887
2006-06-01,0.03409221988319544
2006-07-01,0.033322898910711274
2006-08-01,0.02565424393921134
2006-09-01,0.018057222495929892
2006-10-01,0.010530761607547845
2006-11-01,0.0047945823535364696
2006-12-01,-0.0008844260491152056
2007-01-01,-0.0065071678337460526
2007-02-01,-0.010873068961640087
2007-03-01,-0.015204742964726847
2007-04-01,-0.019502607325080135
2007-05-01,-0.02152751232076966
2007-06-01,-0.02353365848554745
2007-07-01,-0.02552130710714806
2007-08-01,-0.02290722665424738
2007-09-01,-0.020321468022618916
2007-10-01,-0.01776356613071073
2007-11-01,-0.01712649395511434
2007-12-01,-0.01649876861220534
2008-01-01,-0.015880195657935303
2008-02-01,-0.01148849071473279
2008-03-01,-0.007126983481178684
2008-04-01,-0.002795346966845358
2008-05-01,-0.0031700575464093106
2008-06-01,-0.003546970574269892
2008-07-01,-0.003926008837787265
2008-08-01,-0.01246235016681041
2008-09-01,-0.021014616564368538
2008-10-01,-0.029583162686360964
2008-11-01,-0.03573173282786257
2008-12-01,-0.0418709133083901
2009-01-01,-0.0480008152140492
2009-02-01,-0.05195006553524095
2009-03-01,-0.05587841025566931
2009-04-01,-0.05978602530666066
2009-05-01,-0.05341847504934094
2009-06-01,-0.047101150322856
2009-07-01,-0.040833395282387386
2009-08-01,-0.02103875698088231
2009-09-01,-0.0012367569620579388
2009-10-01,0.0185736505163554
2009-11-01,0.032910932821312855
2009-12-01,0.047209032297125475
2010-01-01,0.06146847618797935
2010-02-01,0.06961495662551087
2010-03-01,0.07770348673910377
2010-04-01,0.0857348033538301
2010-05-01,0.07795143544809235
2010-06-01,0.07023990638003852
2010-07-01,0.06259915874250765
2010-08-01,0.04965641137210142
2010-09-01,0.03673899457806229
2010-10-01,0.023845966750371872
2010-11-01,0.014042791779726116
2010-12-01,0.004280821266558377
2011-01-01,-0.005440480901782507
2011-02-01,-0.015236112176250316
2011-03-01,-0.024946380529549117
2011-04-01,-0.03457252661567267
2011-05-01,-0.03151800268635796
2011-06-01,-0.028494613695787763
2011-07-01,-0.025501872774800205
2011-08-01,-0.02513651208062484
2011-09-01,-0.024780155308903318
2011-10-01,-0.02443262139351532
2011-11-01,-0.020756769365501526
2011-12-01,-0.01710902947401749
2012-01-01,-0.013489071580849554
2012-02-01,-0.009495793419795007
2012-03-01,-0.005541400426182008
2012-04-01,-0.001625297352696009
2012-05-01,-0.0009255062224546862
2012-06-01,-0.00023068009492277497
2012-07-01,0.0004592337989919315
2012-08-01,0.0028176257442886765
2012-09-01,0.005162152591882574
2012-10-01,0.007492938880723443
2012-11-01,0.004112358726320764
2012-12-01,0.0007537657872909165
2013-01-01,-0.002583059855929548
2013-02-01,-0.001050394405119448
2013-03-01,0.0004722673344161876
2013-04-01,0.001985024598603502
2013-05-01,0.0006791119524329758
2013-06-01,-0.0006175615862282768
2013-07-01,-0.001905094020347775
2013-08-01,-0.0029131525696115546
2013-09-01,-0.003915692592954656
2013-10-01,-0.004912759599445593
2013-11-01,-0.0025216807557377763
2013-12-01,-0.0001448982977194646
2014-01-01,0.0022177212062963747
2014-02-01,-0.0009672420751982713
2014-03-01,-0.004131755628378642
2014-04-01,-0.007276020048319509
2014-05-01,-0.006273626777730357
2014-06-01,-0.005278123261998502
2014-07-01,-0.004289438437513837
2014-08-01,-0.005045110942326403
2014-09-01,-0.005797506487308368
2014-10-01,-0.006546646165769943
2014-11-01,-0.008015573636026119
