date,cows
2000-01-01,
2000-02-01,-0.07338813641455388
2000-03-01,0.07187267149683763
2000-04-01,-0.06258262458974428
2000-05-01,0.0925977792717596
2000-06-01,-0.06423529354510293
2000-07-01,-0.07308782694138216
2000-08-01,0.03972238787202187
2000-09-01,0.014207489071775825
2000-10-01,0.10549139714482436
2000-11-01,-0.1447935563139886
2000-12-01,-0.04691625925064713
2001-01-01,-0.03961394201120072
2001-02-01,-0.1221219750861593
2001-03-01,0.340006795226131
2001-04-01,-0.019015034623834026
2001-05-01,-0.05445033281676004
2001-06-01,-0.029260488426047004
2001-07-01,-0.036525539051325495
2001-08-01,0.07204761048014063
2001-09-01,0.04561683638274516
2001-10-01,0.16780447552693545
2001-11-01,0.02243720186886833
2001-12-01,-0.04644531350958303
2002-01-01,-0.07038568780166088
2002-02-01,-0.0359012915065442
2002-03-01,0.07116631289893505
2002-04-01,-0.07627070196745223
2002-05-01,0.04402379151796865
2002-06-01,-0.11497745714470042
2002-07-01,0.022150379733627545
2002-08-01,0.03599360264790619
2002-09-01,0.0059630468882474474
2002-10-01,0.09844007281325062
2002-11-01,-0.07145896398214546
2002-12-01,0.023386932698155505
2003-01-01,-0.002137962205296162
2003-02-01,-0.11515838285894375
2003-03-01,0.060034467403280445
2003-04-01,-0.035200601899333606
2003-05-01,-0.0218717362487304
2003-06-01,-0.04096871889877107
2003-07-01,-0.12055650399189233
2003-08-01,0.027913344129835593
2003-09-01,0.1798501645727555
2003-10-01,0.033457666190848556
2003-11-01,-0.1436712514977465
2003-12-01,0.13413181293676502
2004-01-01,-0.06160166146425894
2004-02-01,-0.08507092170559005
2004-03-01,0.11736059920566433
2004-04-01,-0.08342863899126485
2004-05-01,-0.08077783966282581
2004-06-01,0.12462875207655699
2004-07-01,-0.15701500221381792
2004-08-01,0.10133663081284183
2004-09-01,0.054974790143500485
2004-10-01,0.015088299651200288
2004-11-01,0.06987988784403498
2004-12-01,0.044384299843965636
2005-01-01,-0.1920908279726241
2005-02-01,-0.06102750572105009
2005-03-01,0.11343678388162814
2005-04-01,-0.06401715704774702
2005-05-01,0.04549943850653548
2005-06-01,-0.04808047690894668
2005-07-01,-0.13140534778421653
2005-08-01,0.1623888933041826
2005-09-01,0.06075465801002622
2005-10-01,0.034220502192518154
2005-11-01,-0.002818604644375
2005-12-01,0.022066560661066603
2006-01-01,-0.07562614497044251
2006-02-01,-0.09155942348753499
2006-03-01,0.1463279541460487
2006-04-01,-0.1338191044543393
2006-05-01,0.09033100926109583
2006-06-01,-0.08436358278523315
2006-07-01,-0.15282940714799764
2006-08-01,0.17739178112243792
2006-09-01,0.023101152362531963
2006-10-01,0.053799242783515666
2006-11-01,-0.007193280428925419
2006-12-01,-0.010747538723581584
2007-01-01,-0.02702482770540371
2007-02-01,-0.11508339576831617
2007-03-01,0.1454705129959919
2007-04-01,-0.07505516616249608
2007-05-01,0.023246464776089937
2007-06-01,-0.02899186915023222
2007-07-01,-0.06483171549214006
2007-08-01,0.1262854988776354
2007-09-01,-0.07044021199707018
2007-10-01,0.118462799124881
2007-11-01,-0.055177740722172075
2007-12-01,0.03277592437892096
2008-01-01,-0.06785185685243178
2008-02-01,-0.05472025147753001
2008-03-01,0.0625727253403845
2008-04-01,0.0008850863536906672
2008-05-01,0.00602721412984053
2008-06-01,-0.0033766456512260845
2008-07-01,-0.10112114847376574
2008-08-01,0.03752336117791444
2008-09-01,0.1067699591610598
2008-10-01,0.01356948847839945
2008-11-01,-0.10001764382542788
2008-12-01,0.16105901913820375
2009-01-01,-0.12131869048868893
2009-02-01,-0.10706733679036873
2009-03-01,0.12069891467236005
2009-04-01,-0.019106989267665853
2009-05-01,-0.06308535579933405
2009-06-01,0.04224345886763459
2009-07-01,-0.09664440281746067
2009-08-01,0.053135721576399675
2009-09-01,0.022996711511922285
2009-10-01,0.0527151102237724
2009-11-01,-0.003674583395358866
2009-12-01,0.060702576628667515
2010-01-01,-0.134323597371651
2010-02-01,-0.058585965831134956
2010-03-01,0.17303487122575234
2010-04-01,-0.06135821002353836
2010-05-01,0.027134884493595024
2010-06-01,-0.038624050934132015
2010-07-01,-0.08699755481194416
2010-08-01,0.15800552502694032
2010-09-01,0.03943312509163022
2010-10-01,0.005431106357502102
