date,gdp_cap
2000-01-01,3.2363349570802202
2000-04-01,3.256171774274643
2000-07-01,3.273635387856668
2000-10-01,3.2862979237579735
2001-01-01,3.299318042937142
2001-04-01,3.308954067914021
2001-07-01,3.3226543629019387
2001-10-01,3.32851962804012
2002-01-01,3.3430504148820566
2002-04-01,3.3526133379845446
2002-07-01,3.358095441513376
2002-10-01,3.354180950907748
2003-01-01,3.3447715081921934
2003-04-01,3.333548405800097
2003-07-01,3.3393661992412453
2003-10-01,3.3419370977242657
2004-01-01,3.3538230798283104
2004-04-01,3.3625070444165397
2004-07-01,3.370695087043196
2004-10-01,3.384481323672171
2005-01-01,3.3957053346592687
2005-04-01,3.406941389579369
2005-07-01,3.4245095586558696
2005-10-01,3.440642416028162
2006-01-01,3.4582776808810403
2006-04-01,3.479356212468744
2006-07-01,3.48924118315912
2006-10-01,3.4987791218037394
2007-01-01,3.5154181425483353
2007-04-01,3.5273951386818436
2007-07-01,3.5374490269442727
2007-10-01,3.5433887228114367
2008-01-01,3.555346727033952
2008-04-01,3.5563483317643123
2008-07-01,3.5643713111866915
2008-10-01,3.555778478165484
2009-01-01,3.5415588052999154
2009-04-01,3.5424373946514685
2009-07-01,3.5455686706446454
2009-10-01,3.557800669928276
2010-01-01,3.56391051877451
2010-04-01,3.574914800874035
2010-07-01,3.5850508421958507
2010-10-01,3.596553011471091
2011-01-01,3.615823696354017
2011-04-01,3.620563850442892
2011-07-01,3.6277353340527707
2011-10-01,3.6254163304574165
2012-01-01,3.6220625350039395
2012-04-01,3.6216343921104075
2012-07-01,3.631614610078965
2012-10-01,3.6415587694600577
2013-01-01,3.6586093424317943
2013-04-01,3.676745794682609
2013-07-01,3.6835350490836998
2013-10-01,3.693798134572792
2014-01-01,3.6906141075738694
2014-04-01,3.691812729798723
2014-07-01,3.6973205277324346
2014-10-01,3.6946622489095744
2015-01-01,3.6971540422905758
2015-04-01,3.704399739414314
2015-07-01,3.714367500597988
2015-10-01,3.723915837409374
2016-01-01,3.7413242833473808
2016-04-01,3.75173968195399
2016-07-01,3.762462833170803
2016-10-01,3.773885908977867
2017-01-01,3.7813560989082626
2017-04-01,3.789280734359086
2017-07-01,3.800092993959801
2017-10-01,3.8102331657390147
2018-01-01,3.813986643097152
2018-04-01,3.828063666472556
2018-07-01,3.8419661172643766
2018-10-01,3.862321802297934
2019-01-01,3.8877745179844236
2019-04-01,3.912914105129101
2019-07-01,3.9301677410848312
2019-10-01,3.940020969392242
