date,infl
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,-0.010000000000000002
2001-02-01,-0.009000000000000001
2001-03-01,-0.002
2001-04-01,0.0009999999999999992
2001-05-01,0.015
2001-06-01,0.006999999999999999
2001-07-01,0.0010000000000000009
2001-08-01,0.017
2001-09-01,0.018
2001-10-01,0.011
2001-11-01,0.002999999999999999
2001-12-01,0.002999999999999999
2002-01-01,0.033
2002-02-01,0.027999999999999997
2002-03-01,0.009000000000000001
2002-04-01,0.003999999999999998
2002-05-01,-0.015
2002-06-01,-0.024
2002-07-01,-0.013999999999999999
2002-08-01,-0.037000000000000005
2002-09-01,-0.037
2002-10-01,-0.034
2002-11-01,-0.029
2002-12-01,-0.029
2003-01-01,-0.05
2003-02-01,-0.047
2003-03-01,-0.028000000000000004
2003-04-01,-0.023
2003-05-01,-0.012
2003-06-01,0.001
2003-07-01,-0.009000000000000001
2003-08-01,0.0
2003-09-01,0.005999999999999998
2003-10-01,-0.003000000000000001
2003-11-01,-0.0009999999999999992
2003-12-01,-0.004
2004-01-01,0.006000000000000002
2004-02-01,0.006999999999999999
2004-03-01,0.002
2004-04-01,0.003000000000000001
2004-05-01,0.017
2004-06-01,0.013000000000000001
2004-07-01,0.026000000000000002
2004-08-01,0.032
2004-09-01,0.03900000000000001
2004-10-01,0.044000000000000004
2004-11-01,0.039
2004-12-01,0.040999999999999995
2005-01-01,0.039999999999999994
2005-02-01,0.044
2005-03-01,0.042
2005-04-01,0.038
2005-05-01,0.009
2005-06-01,0.01
2005-07-01,0.0009999999999999974
2005-08-01,0.0009999999999999974
2005-09-01,-0.006000000000000002
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,0.0020000000000000018
2006-01-01,0.007000000000000006
2006-02-01,0.0020000000000000018
2006-03-01,-0.0030000000000000027
2006-04-01,0.0020000000000000018
2006-05-01,0.017000000000000005
2006-06-01,0.017000000000000005
2006-07-01,0.025000000000000005
2006-08-01,0.019000000000000003
2006-09-01,0.008
2006-10-01,0.005000000000000001
2006-11-01,0.015000000000000006
2006-12-01,0.016
2007-01-01,0.0049999999999999975
2007-02-01,0.010000000000000002
2007-03-01,0.017
2007-04-01,0.015
2007-05-01,0.013999999999999999
2007-06-01,0.012999999999999998
2007-07-01,0.006999999999999992
2007-08-01,0.012999999999999998
2007-09-01,0.03799999999999999
2007-10-01,0.039999999999999994
2007-11-01,0.034999999999999996
2007-12-01,0.03599999999999999
2008-01-01,0.060000000000000005
2008-02-01,0.065
2008-03-01,0.067
2008-04-01,0.07
2008-05-01,0.07300000000000001
2008-06-01,0.077
2008-07-01,0.07300000000000001
2008-08-01,0.067
2008-09-01,0.04200000000000001
2008-10-01,0.031
2008-11-01,0.012999999999999998
2008-12-01,0.0030000000000000165
2009-01-01,-0.0050000000000000044
2009-02-01,-0.023999999999999994
2009-03-01,-0.039999999999999994
2009-04-01,-0.060000000000000005
2009-05-01,-0.07400000000000001
2009-06-01,-0.088
2009-07-01,-0.098
2009-08-01,-0.09999999999999999
2009-09-01,-0.09
2009-10-01,-0.097
2009-11-01,-0.079
2009-12-01,-0.07300000000000001
2010-01-01,-0.098
2010-02-01,-0.09100000000000001
2010-03-01,-0.07800000000000001
2010-04-01,-0.057
2010-05-01,-0.044000000000000004
2010-06-01,-0.03
2010-07-01,-0.008
2010-08-01,-0.004
2010-09-01,-0.0049999999999999975
2010-10-01,0.016
2010-11-01,0.012
