date,ind_prod
2000-01-01,0.038
2000-02-01,0.022000000000000002
2000-03-01,-0.06
2000-04-01,-0.185
2000-05-01,-0.079
2000-06-01,-0.077
2000-07-01,-0.064
2000-08-01,0.127
2000-09-01,0.08199999999999999
2000-10-01,-0.028999999999999998
2000-11-01,0.083
2000-12-01,0.159
2001-01-01,0.122
2001-02-01,0.18300000000000002
2001-03-01,-0.011000000000000001
2001-04-01,0.077
2001-05-01,0.264
2001-06-01,0.161
2001-07-01,0.122
2001-08-01,0.02
2001-09-01,-0.011000000000000001
2001-10-01,0.28500000000000003
2001-11-01,0.18100000000000002
2001-12-01,0.187
2002-01-01,-0.04
2002-02-01,-0.087
2002-03-01,0.153
2002-04-01,0.134
2002-05-01,0.064
2002-06-01,0.061
2002-07-01,0.005
2002-08-01,0.105
2002-09-01,0.11
2002-10-01,0.015
2002-11-01,0.06
2002-12-01,0.085
2003-01-01,0.21
2003-02-01,0.402
2003-03-01,0.10800000000000001
2003-04-01,-0.01
2003-05-01,-0.003
2003-06-01,0.039
2003-07-01,0.174
2003-08-01,0.247
2003-09-01,0.16399999999999998
2003-10-01,0.217
2003-11-01,0.171
2003-12-01,0.115
2004-01-01,0.10099999999999999
2004-02-01,0.07
2004-03-01,0.132
2004-04-01,0.287
2004-05-01,0.106
2004-06-01,0.177
2004-07-01,0.08900000000000001
2004-08-01,0.03
2004-09-01,0.122
2004-10-01,0.092
2004-11-01,0.048
2004-12-01,0.075
2005-01-01,0.09699999999999999
2005-02-01,-0.001
2005-03-01,0.107
2005-04-01,0.057
2005-05-01,0.231
2005-06-01,0.057999999999999996
2005-07-01,0.028999999999999998
2005-08-01,0.066
2005-09-01,0.087
2005-10-01,0.006
2005-11-01,0.135
2005-12-01,0.08900000000000001
2006-01-01,0.091
2006-02-01,0.11800000000000001
2006-03-01,0.09
2006-04-01,0.114
2006-05-01,0.12400000000000001
2006-06-01,0.10400000000000001
2006-07-01,0.136
2006-08-01,0.028999999999999998
2006-09-01,0.026000000000000002
2006-10-01,0.027000000000000003
2006-11-01,-0.044000000000000004
2006-12-01,-0.099
2007-01-01,-0.06
2007-02-01,0.006
2007-03-01,-0.064
2007-04-01,0.024
2007-05-01,-0.026000000000000002
2007-06-01,0.081
2007-07-01,0.113
2007-08-01,0.133
2007-09-01,0.02
2007-10-01,0.017
2007-11-01,0.016
2007-12-01,0.125
2008-01-01,0.068
2008-02-01,0.027999999999999997
2008-03-01,0.13
2008-04-01,0.11599999999999999
2008-05-01,0.075
2008-06-01,0.077
2008-07-01,-0.015
2008-08-01,0.006999999999999999
2008-09-01,0.045
2008-10-01,-0.022000000000000002
2008-11-01,-0.036000000000000004
2008-12-01,-0.059000000000000004
2009-01-01,-0.055999999999999994
2009-02-01,-0.114
2009-03-01,-0.215
2009-04-01,-0.261
2009-05-01,-0.185
2009-06-01,-0.18600000000000003
2009-07-01,-0.154
2009-08-01,-0.147
2009-09-01,-0.16
2009-10-01,-0.063
2009-11-01,-0.057999999999999996
2009-12-01,-0.062000000000000006
2010-01-01,-0.046
2010-02-01,0.013000000000000001
2010-03-01,0.01
2010-04-01,0.04
2010-05-01,0.027000000000000003
2010-06-01,0.033
2010-07-01,0.055999999999999994
2010-08-01,0.09
2010-09-01,0.078
2010-10-01,0.17600000000000002
2010-11-01,0.127
2010-12-01,0.128
2011-01-01,0.13699999999999998
2011-02-01,0.113
2011-03-01,0.10800000000000001
2011-04-01,0.079
2011-05-01,0.106
2011-06-01,0.11800000000000001
2011-07-01,0.063
2011-08-01,0.048
2011-09-01,0.085
2011-10-01,0.0
2011-11-01,0.02
2011-12-01,-0.027000000000000003
2012-01-01,-0.001
2012-02-01,0.002
2012-03-01,0.05
2012-04-01,0.096
2012-05-01,-0.16399999999999998
2012-06-01,-0.012
2012-07-01,0.051
2012-08-01,0.1
2012-09-01,0.076
2012-10-01,0.106
2012-11-01,0.07200000000000001
2012-12-01,0.08900000000000001
2013-01-01,0.07
2013-02-01,0.021
2013-03-01,0.10800000000000001
2013-04-01,0.047
2013-05-01,0.209
2013-06-01,0.02
2013-07-01,0.017
2013-08-01,-0.005
2013-09-01,0.011000000000000001
2013-10-01,-0.015
2013-11-01,-0.012
2013-12-01,-0.04
2014-01-01,-0.081
2014-02-01,-0.013999999999999999
2014-03-01,-0.08800000000000001
2014-04-01,0.0
2014-05-01,0.10099999999999999
2014-06-01,0.03
2014-07-01,0.031000000000000003
2014-08-01,-0.043
2014-09-01,-0.002
2014-10-01,0.018000000000000002
2014-11-01,0.046
2014-12-01,0.024
2015-01-01,-0.001
2015-02-01,0.061
