date,unempl
2000-01-01,
2000-02-01,-0.012270092591814219
2000-03-01,0.0
2000-04-01,-0.01242251999855748
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,-0.01257878220686015
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,-0.012739025777429358
2000-11-01,0.0
2000-12-01,-0.012903404835908017
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,-0.013072081567353067
2001-04-01,0.0
2001-05-01,0.013072081567353067
2001-06-01,0.0
2001-07-01,0.012903404835908017
2001-08-01,0.0
2001-09-01,0.012739025777429358
2001-10-01,0.01257878220686015
2001-11-01,0.0
2001-12-01,0.01242251999855748
2002-01-01,0.0
2002-02-01,0.012270092591814219
2002-03-01,0.0
2002-04-01,0.012121360532344916
2002-05-01,0.011976191046715545
2002-06-01,0.01183445764700286
2002-07-01,0.011696039763191113
2002-08-01,0.01156082240107592
2002-09-01,0.022728251077556383
2002-10-01,0.011173300598124936
2002-11-01,0.011049836186585171
2002-12-01,0.010929070532190277
2003-01-01,0.021506205220963803
2003-02-01,0.010582109330536937
2003-03-01,0.010471299867295336
2003-04-01,0.010362787035546273
2003-05-01,0.0
2003-06-01,0.010256500167189486
2003-07-01,0.0
2003-08-01,0.0
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.0
2004-01-01,0.0
2004-02-01,0.030153038170687374
2004-03-01,0.01960847138837618
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.0
2004-08-01,0.00966191091173707
2004-09-01,0.0
2004-10-01,0.009569451016150587
2004-11-01,0.009478743954543845
2004-12-01,0.00938974034983886
2005-01-01,0.0
2005-02-01,0.018519047767237673
2005-03-01,0.0
2005-04-01,0.027150989065950704
2005-05-01,0.0
2005-06-01,0.0
2005-07-01,0.0
2005-08-01,0.0
2005-09-01,-0.008968669982760247
2005-10-01,-0.009049835519917782
2005-11-01,-0.009132483563272675
2005-12-01,-0.018519047767237673
2006-01-01,-0.00938974034983886
2006-02-01,-0.009478743954543845
2006-03-01,0.0
2006-04-01,-0.019231361927887658
2006-05-01,-0.009756174945364737
2006-06-01,-0.009852296443011443
2006-07-01,-0.009950330853167877
2006-08-01,-0.010050335853501569
2006-09-01,-0.010152371464017929
2006-10-01,-0.010256500167189486
2006-11-01,-0.010362787035546273
2006-12-01,-0.021053409197832273
2007-01-01,-0.021506205220963803
2007-02-01,-0.010929070532190277
2007-03-01,-0.022223136784710107
2007-04-01,-0.011299555253933224
2007-05-01,-0.02298951822469908
2007-06-01,0.0
2007-07-01,-0.011696039763191113
2007-08-01,-0.01183445764700286
2007-09-01,0.0
2007-10-01,-0.011976191046715545
2007-11-01,-0.012121360532344916
2007-12-01,-0.012270092591814219
2008-01-01,-0.01242251999855748
2008-02-01,-0.01257878220686015
2008-03-01,-0.012739025777429358
2008-04-01,-0.012903404835908017
2008-05-01,-0.013072081567353067
2008-06-01,-0.026668247082160867
2008-07-01,-0.013605652055778794
2008-08-01,-0.027779564107075938
2008-09-01,-0.014184634991956102
2008-10-01,0.0
2008-11-01,0.0
2008-12-01,0.0
2009-01-01,0.014184634991956102
2009-02-01,0.0
2009-03-01,0.013986241974740299
2009-04-01,0.01379332213233564
2009-05-01,0.0
2009-06-01,0.013605652055778794
2009-07-01,0.0
2009-08-01,0.0
2009-09-01,-0.013605652055778794
2009-10-01,-0.01379332213233564
2009-11-01,-0.013986241974740299
2009-12-01,0.0
2010-01-01,-0.014184634991956102
2010-02-01,0.0
2010-03-01,-0.014388737452099676
2010-04-01,-0.01459879942115272
2010-05-01,-0.014815085785140791
2010-06-01,-0.030305349495328926
2010-07-01,-0.015504186535965303
2010-08-01,0.0
2010-09-01,-0.01574835696813892
2010-10-01,0.0
2010-11-01,-0.01600034134644135
2010-12-01,-0.016260520871780315
2011-01-01,-0.016529301951210496
2011-02-01,-0.016807118316381153
2011-03-01,-0.03448617607116944
2011-04-01,-0.017699577099401065
2011-05-01,0.0
2011-06-01,-0.01801850550267803
2011-07-01,0.0
2011-08-01,-0.018349138668196652
2011-09-01,0.0
2011-10-01,-0.018692133012152556
2011-11-01,-0.019048194970694432
2011-12-01,0.0
2012-01-01,-0.019418085857101808
2012-02-01,0.0
2012-03-01,0.0
2012-04-01,0.0
2012-05-01,0.0
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,-0.01980262729617932
2012-09-01,0.0
2012-10-01,0.0
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,0.01980262729617932
2013-02-01,0.0
2013-03-01,-0.01980262729617932
2013-04-01,0.0
2013-05-01,0.0
2013-06-01,-0.020202707317519497
2013-07-01,0.0
2013-08-01,0.0
2013-09-01,0.0
2013-10-01,-0.02061928720273576
2013-11-01,0.0
2013-12-01,0.02061928720273576
2014-01-01,-0.02061928720273576
2014-02-01,0.0
2014-03-01,0.0
2014-04-01,0.0
2014-05-01,-0.021053409197832273
2014-06-01,0.0
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,-0.021506205220963803
2014-12-01,0.0
2015-01-01,-0.021978906718775004
2015-02-01,0.0
2015-03-01,0.0
