date,co2_cap
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.04676183488788768
2002-02-01,-0.11556466801348203
2002-03-01,-0.042242333364171894
2002-04-01,-0.06693486075405478
2002-05-01,0.06575035970495763
2002-06-01,-0.0624890548844067
2002-07-01,0.15360715967920857
2002-08-01,0.03786093582000838
2002-09-01,-0.0036894496922747766
2002-10-01,0.17024282670329352
2002-11-01,-0.18061591835791535
2002-12-01,-0.15472293193364642
2003-01-01,0.08243114369117818
2003-02-01,0.27234550450540235
2003-03-01,0.03292226230979291
2003-04-01,-0.025770392281132537
2003-05-01,-0.06656077049419776
2003-06-01,0.03879719438304352
2003-07-01,-0.056177060201105244
2003-08-01,0.04470633304567806
2003-09-01,-0.04239045135152966
2003-10-01,-0.0659873593709547
2003-11-01,0.07188356025341512
2003-12-01,0.013036087215239578
2004-01-01,-0.020624636666046442
2004-02-01,-0.22909448273606098
2004-03-01,0.042417228526355835
2004-04-01,-0.01620989784363141
2004-05-01,0.05527243941777571
2004-06-01,0.03470094308476951
2004-07-01,-0.0448916588950371
2004-08-01,-0.07746544033047892
2004-09-01,0.017935329651510817
2004-10-01,-0.17510511924664865
2004-11-01,0.05097126278763606
2004-12-01,0.06458750094434473
2005-01-01,-0.0693275808715692
2005-02-01,0.1030058448992914
2005-03-01,-0.036224846627325585
2005-04-01,0.05465406578867402
2005-05-01,-0.07282154512319489
2005-06-01,-0.062228228190434
2005-07-01,0.0320832513442077
2005-08-01,0.014472963057701627
2005-09-01,-0.05416020993630993
2005-10-01,0.08955460640969379
2005-11-01,-0.029439493806101717
2005-12-01,-0.0032900839711151597
2006-01-01,0.19654889344532367
2006-02-01,-0.008992697186310267
2006-03-01,0.09659824919629813
2006-04-01,0.02626325615134044
2006-05-01,0.03501639948406113
2006-06-01,0.048876717698066896
2006-07-01,0.055109796293148605
2006-08-01,0.05485745424087379
2006-09-01,0.0566581419586194
2006-10-01,0.040343865501046336
2006-11-01,-0.024866530883843455
2006-12-01,-0.07002869775295326
2007-01-01,-0.29064114449387063
2007-02-01,-0.10372266919178616
2007-03-01,-0.2383311834021984
2007-04-01,-0.13538930403238963
2007-05-01,-0.02514753627386901
2007-06-01,-0.03490998701292797
2007-07-01,-0.07464763467698615
2007-08-01,-0.05145726655589389
2007-09-01,0.11882338244561763
2007-10-01,0.11228150829581056
2007-11-01,0.09028331452334962
2007-12-01,0.1083397771442344
2008-01-01,0.192790803889714
2008-02-01,0.10205431168695134
2008-03-01,0.1835412084389791
2008-04-01,0.22763168551015528
2008-05-01,-0.019142412044769824
2008-06-01,-0.027078462580578444
2008-07-01,-0.014047825746365927
2008-08-01,-0.0183190360114609
2008-09-01,-0.0848440091993414
2008-10-01,-0.1311638183865072
2008-11-01,-0.11326472823281022
2008-12-01,-0.053820845967118336
2009-01-01,0.022930964302654927
2009-02-01,-0.03556377718334325
2009-03-01,-0.11403141244583934
2009-04-01,-0.36983553028538496
2009-05-01,-0.027203298219473343
2009-06-01,0.0009608750370140862
2009-07-01,-0.041486255360281665
2009-08-01,-0.06165886611405974
2009-09-01,-0.1855456900200772
2009-10-01,-0.04567950595496807
2009-11-01,-0.0872725763060831
2009-12-01,-0.031545917710621096
2010-01-01,-0.08635088937438967
2010-02-01,-0.005420622205177084
2010-03-01,0.1152644889201812
2010-04-01,0.40455187228912914
2010-05-01,0.243960832523848
2010-06-01,0.09723853237953606
2010-07-01,0.1773892439755934
2010-08-01,0.14019659492977016
2010-09-01,0.2541189784723997
2010-10-01,0.09315457149952987
2010-11-01,0.23656328667663226
2010-12-01,0.12619953710215961
2011-01-01,0.0076541530105226074
2011-02-01,0.03239425236752827
2011-03-01,0.031175540136379465
2011-04-01,-0.20706080452801007
2011-05-01,-0.23806987465433155
2011-06-01,-0.09746953371677625
2011-07-01,-0.11895324357957154
2011-08-01,-0.09030923147923609
2011-09-01,-0.22778859126156936
2011-10-01,-0.10909999003240302
2011-11-01,-0.07966138710457012
2011-12-01,-0.24360333468178064
2012-01-01,-0.0423017791612795
2012-02-01,0.07812509290631905
2012-03-01,-0.19016336446873577
2012-04-01,0.09680219726468506
2012-05-01,0.014775873611898277
2012-06-01,0.06584473134905972
2012-07-01,-0.009366160418256608
2012-08-01,0.0722620546127885
2012-09-01,0.2292390298359483
2012-10-01,0.12666202089165393
2012-11-01,-0.05934992821455808
2012-12-01,0.30056056492311767
2013-01-01,0.18709146063512527
2013-02-01,-0.16253912324764871
2013-03-01,0.29320552147543993
2013-04-01,-0.04178943575935416
2013-05-01,0.09162924141540627
2013-06-01,-0.06887392385097257
2013-07-01,0.02557423512131024
2013-08-01,-0.04222417695169356
2013-09-01,-0.08048629430731177
2013-10-01,-0.047217887977720904
2013-11-01,0.07926010669846931
2013-12-01,-0.2893696514947315
2014-01-01,-0.25429383560045354
2014-02-01,-0.0281279768125519
2014-03-01,-0.3533434317591761
2014-04-01,-0.08497350703349073
2014-05-01,-0.06097368211749146
2014-06-01,0.04159141205982231
2014-07-01,-0.010421055404219226
2014-08-01,0.011443014980808186
2014-09-01,-0.04550746805105643
2014-10-01,-0.04484657152334296
2014-11-01,-0.07545628804331697
2014-12-01,0.17047136938049595
2015-01-01,0.12260412167617113
