date,pop
2000-01-01,15.501705787080382
2000-04-01,15.501946547885685
2000-07-01,15.502168737191887
2000-10-01,15.502335346779729
2001-01-01,15.498087401755116
2001-04-01,15.49814316850142
2001-07-01,15.49814316850142
2001-10-01,15.498087401755116
2002-01-01,15.49801304125538
2002-04-01,15.497975858931852
2002-07-01,15.497901490136964
2002-10-01,15.497920082854197
2003-01-01,15.49799445026643
2003-04-01,15.49801304125538
2003-07-01,15.4981059910161
2003-10-01,15.498198932137967
2004-01-01,15.49832903519836
2004-04-01,15.498514867355292
2004-07-01,15.498737820368868
2004-10-01,15.49897929671929
2005-01-01,15.499220714772962
2005-04-01,15.499424946074903
2005-07-01,15.499629135674937
2005-10-01,15.499796168887096
2006-01-01,15.49994461943478
2006-04-01,15.500111599963383
2006-07-01,15.500297101188224
2006-10-01,15.500538201347961
2007-01-01,15.500797782681813
2007-04-01,15.501094364577662
2007-07-01,15.501427914103592
2007-10-01,15.501779873502226
2008-01-01,15.502242789324622
2008-04-01,15.50270549095511
2008-07-01,15.503241956768282
2008-10-01,15.503778134940188
2009-01-01,15.504314025779115
2009-04-01,15.504886557214725
2009-07-01,15.50547721378357
2009-10-01,15.506085963191314
2010-01-01,15.506694342248656
2010-04-01,15.507228673012103
2010-07-01,15.507707485566138
2010-10-01,15.508149262991136
2011-01-01,15.500779243392422
2011-04-01,15.501316743289523
2011-07-01,15.50185395443568
2011-10-01,15.502279813334697
2012-01-01,15.502668482702266
2012-04-01,15.502927511714963
2012-07-01,15.50316797859181
2012-10-01,15.503482348052481
2013-01-01,15.503833585242868
2013-04-01,15.504166222505003
2013-07-01,15.504461807210648
2013-10-01,15.504794235603093
2014-01-01,15.504978870303862
2014-04-01,15.505292671079864
2014-07-01,15.505458761045645
2014-10-01,15.505643273104031
2015-01-01,15.505735516368032
2015-04-01,15.505864642644486
2015-07-01,15.506104404359379
2015-10-01,15.506436287244643
2016-01-01,15.506952330677462
2016-04-01,15.507412858819265
2016-07-01,15.507799538625587
2016-10-01,15.508241275394472
2017-01-01,15.508425274806193
2017-04-01,15.508829954379076
2017-07-01,15.509179318631634
2017-10-01,15.509528560871438
2018-01-01,15.509914423600968
2018-04-01,15.510226679653465
2018-07-01,15.510557197467712
2018-10-01,15.510869252905975
2019-01-01,15.511181210996018
2019-04-01,15.511511413523234
2019-07-01,15.51189651204903
2019-10-01,15.512299789601101
