date,co2_cap
2000-01-01,0.9822522309584012
2000-04-01,0.8190294452519715
2000-07-01,0.6744571027579598
2000-10-01,0.9513658147423852
2001-01-01,1.0317340128408805
2001-04-01,0.8282200522034402
2001-07-01,0.7052185023821737
2001-10-01,0.9421934678043471
2002-01-01,0.9658436803618232
2002-04-01,0.7977391553623469
2002-07-01,0.6806255124147089
2002-10-01,0.944258540273184
2003-01-01,0.9996985867243819
2003-04-01,0.8040938450668418
2003-07-01,0.7033115174433416
2003-10-01,0.968582868347244
2004-01-01,1.012333012923878
2004-04-01,0.7927620938212281
2004-07-01,0.6958897656651644
2004-10-01,0.9565637741844549
2005-01-01,0.9891259890095754
2005-04-01,0.8139238229232676
2005-07-01,0.6792038183556484
2005-10-01,0.9477900161344026
2006-01-01,1.0335059466006167
2006-04-01,0.7734406552323145
2006-07-01,0.6836816207006856
2006-10-01,0.9181031666557469
2007-01-01,0.9481860141323455
2007-04-01,0.7741790513485228
2007-07-01,0.6589665330043756
2007-10-01,0.9353478878623893
2008-01-01,0.928157090217627
2008-04-01,0.7434090918094841
2008-07-01,0.6427619877626717
2008-10-01,0.8917728548725032
2009-01-01,0.8574762371601289
2009-04-01,0.6196575968904408
2009-07-01,0.5253675451939593
2009-10-01,0.7972252163051186
2010-01-01,0.8861638986127702
2010-04-01,0.6493558107514928
2010-07-01,0.5386579585684056
2010-10-01,0.8373865068797871
2011-01-01,0.8060545695078427
2011-04-01,0.5705220297051958
2011-07-01,0.4901693961980529
2011-10-01,0.7111982375405695
2012-01-01,0.808115473006219
2012-04-01,0.6496737847381617
2012-07-01,0.5081629760374867
2012-10-01,0.7816431389514696
2013-01-01,0.8536944759201643
2013-04-01,0.613821810465688
2013-07-01,0.4850294153565278
2013-10-01,0.6988914976403032
2014-01-01,0.717222443131167
2014-04-01,0.5196665966667733
2014-07-01,0.43534828762817296
2014-10-01,0.6835383636708
2015-01-01,0.7178234460508273
2015-04-01,0.5091329116727124
2015-07-01,0.4065974911667104
2015-10-01,0.5974126312990529
2016-01-01,0.6396661658870718
2016-04-01,0.4633588374118052
2016-07-01,0.32310566149219366
2016-10-01,0.6104268085238133
2017-01-01,0.6382716782535108
2017-04-01,0.3900089990745939
2017-07-01,0.2860503845437559
2017-10-01,0.5871306806962361
2018-01-01,0.614146048501612
2018-04-01,0.3877687009879559
2018-07-01,0.294194675650739
2018-10-01,0.5793245912921311
2019-01-01,0.5865907878659667
2019-04-01,0.3760961330219909
2019-07-01,0.2692131895434005
2019-10-01,0.5486401121358072
