date,brent
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,-0.1624569803030722
2002-04-01,-0.10365462950452464
2002-07-01,0.2547622841615862
2002-10-01,0.7525834392378199
2003-01-01,0.6021319567121868
2003-04-01,0.1285093686208869
2003-07-01,-0.007397513714107795
2003-10-01,-0.2287249135148306
2004-01-01,-0.38705576233886774
2004-04-01,0.259808672201129
2004-07-01,0.3199033534456266
2004-10-01,0.31262182806099403
2005-01-01,0.38880938950937605
2005-04-01,0.07259361258604624
2005-07-01,0.0207798759576594
2005-10-01,-0.15419149849803304
2006-01-01,-0.14323787847787894
2006-04-01,-0.07824119641366867
2006-07-01,-0.2710878516877431
2006-10-01,-0.20499573288254336
2007-01-01,-0.32508019308096436
2007-04-01,-0.3115246220478989
2007-07-01,-0.050688816194164765
2007-10-01,0.3466301621043568
2008-01-01,0.5844973934851492
2008-04-01,0.5847705729278925
2008-07-01,0.34899242806833897
2008-10-01,-0.8772314404053363
2009-01-01,-1.297771547090334
2009-04-01,-1.297694351421291
2009-07-01,-0.9400336194811869
2009-10-01,0.7939584985438337
2010-01-01,1.32009538274988
2010-04-01,1.0175235474084792
2010-07-01,0.6362478342109794
2010-10-01,-0.16419397857243645
2011-01-01,-0.2204655672627105
2011-04-01,0.11117706271897454
2011-07-01,0.2699066697553718
2011-10-01,0.08800502501243113
2012-01-01,-0.19831266607538733
2012-04-01,-0.4812844337347828
2012-07-01,-0.4223602569493643
2012-10-01,-0.22893392301423887
2013-01-01,-0.17318385183220286
2013-04-01,0.02389296285558462
2013-07-01,0.03940601128041443
2013-10-01,-0.014282814226224794
2014-01-01,0.012713895046052137
2014-04-01,0.1225102230659516
2014-07-01,-0.08566550047638177
2014-10-01,-0.34925100881437743
2015-01-01,-0.6570128896098542
2015-04-01,-0.6427123727218103
2015-07-01,-0.6268678501630118
2015-10-01,-0.2044111761373415
2016-01-01,0.22619287854809134
2016-04-01,0.27162263156202915
2016-07-01,0.6138745794413998
2016-10-01,0.6829112290398278
2017-01-01,0.9356822963806133
2017-04-01,0.39112697444550104
2017-07-01,0.2220498300432423
2017-10-01,0.1026485327610196
2018-01-01,-0.24687918886692373
2018-04-01,0.31822188216921976
2018-07-01,0.237740656594573
2018-10-01,-0.1281440296011871
2019-01-01,-0.2747357543501101
2019-04-01,-0.4832023459072001
2019-07-01,-0.5615613491603249
2019-10-01,-0.16141977722215106
