date,co2
2016-01-01,10058614580.0
2016-02-01,9073368962.0
2016-03-01,9146287496.0
2016-04-01,8012260488.0
2016-05-01,7026953812.0
2016-06-01,6305840842.0
2016-07-01,5947548072.0
2016-08-01,5783700437.0
2016-09-01,6641870122.0
2016-10-01,8513145675.0
2016-11-01,9506158441.0
2016-12-01,10395431150.0
2016-01-01,11204575390.0
2016-02-01,10824937100.0
2016-03-01,11174881330.0
2016-04-01,9780127704.0
2016-05-01,8152640683.0
2016-06-01,7803331197.0
2016-07-01,7698040961.0
2016-08-01,7547619970.0
2016-09-01,7807242621.0
2016-10-01,10259370000.0
2016-11-01,11130995020.0
2016-12-01,11853157780.0
2016-01-01,5065051097.0
2016-02-01,4137907253.000001
2016-03-01,4284499905.0
2016-04-01,3681796229.0
2016-05-01,3644743247.0
2016-06-01,3855726110.0
2016-07-01,4342292754.0
2016-08-01,4313489687.0
2016-09-01,4427924839.0
2016-10-01,4781614868.0
2016-11-01,4970778707.0
2016-12-01,5426984556.0
2016-01-01,2747863766.0
2016-02-01,2284337804.0
2016-03-01,2391788209.0
2016-04-01,1855883421.0
2016-05-01,1611597744.0
2016-06-01,1586409827.0
2016-07-01,1569474129.0
2016-08-01,1540106760.0
2016-09-01,1644138554.0
2016-10-01,2112228171.0
2016-11-01,2392664466.0
2016-12-01,2892837028.0
2016-01-01,13602587840.0
2016-02-01,12187042330.0
2016-03-01,12338397010.0
2016-04-01,10597949640.0
2016-05-01,8524593295.000001
2016-06-01,7842061045.0
2016-07-01,7711580530.0
2016-08-01,8057703961.0
2016-09-01,8450865795.0
2016-10-01,11147841030.0
2016-11-01,12736245120.0
2016-12-01,13196535810.0
2016-01-01,94930575850.0
2016-02-01,86594328990.0
2016-03-01,87966548610.0
2016-04-01,75722150510.0
2016-05-01,61773280050.0
2016-06-01,57329661560.0
2016-07-01,56365921090.0
2016-08-01,57109405020.0
2016-09-01,59778000230.0
2016-10-01,78998824880.0
2016-11-01,89829901080.0
2016-12-01,92051384430.0
2016-01-01,7423853723.0
2016-02-01,6045115968.0
2016-03-01,6291735621.0
2016-04-01,5285642474.0
2016-05-01,5268056211.0
2016-06-01,5545693964.0
2016-07-01,5996495555.0
2016-08-01,5932943563.0
2016-09-01,6001356524.0
2016-10-01,6335384117.0
2016-11-01,6861488626.0
2016-12-01,7987018815.0
2016-01-01,6757568508.0
2016-02-01,5236291001.0
2016-03-01,5499592300.0
2016-04-01,4506561779.0
2016-05-01,4495192881.0
2016-06-01,4433209513.0
2016-07-01,4460674983.0
2016-08-01,4465058414.0
2016-09-01,4646071834.0
2016-10-01,5436722603.0
2016-11-01,6038018667.0
2016-12-01,7046861303.0
2016-01-01,42880585960.0
2016-02-01,37754245420.0
2016-03-01,39028810150.0
2016-04-01,30777089570.0
2016-05-01,28116260170.0
2016-06-01,26926571550.0
2016-07-01,28551899900.0
2016-08-01,26804101580.0
2016-09-01,29554080350.0
2016-10-01,33261067060.0
2016-11-01,38532354550.0
2016-12-01,44529356980.0
2016-01-01,2099871375.0
2016-02-01,1724795136.0
2016-03-01,1808290310.0
2016-04-01,1649611687.0
2016-05-01,1411895811.0
2016-06-01,1417755280.0
2016-07-01,1276112776.0
2016-08-01,1226857201.0
2016-09-01,1532534696.0
2016-10-01,1782990856.0
2016-11-01,2124742140.0
2016-12-01,1906739652.0
2016-01-01,17950180630.0
2016-02-01,17235956020.0
2016-03-01,17552468540.0
2016-04-01,15730648540.0
2016-05-01,13299887930.0
2016-06-01,12991589650.0
2016-07-01,12858403100.0
2016-08-01,12771228480.0
2016-09-01,13270880030.0
2016-10-01,16451230970.0
2016-11-01,17942406160.0
2016-12-01,18321029090.0
2016-01-01,11334309720.0
2016-02-01,9221552624.0
2016-03-01,9461979439.0
2016-04-01,7513526014.0
2016-05-01,6488194837.0
2016-06-01,5839154126.0
2016-07-01,5655915726.0
2016-08-01,5795295123.0
2016-09-01,6369184045.0
2016-10-01,8924906247.0
2016-11-01,10165257120.0
2016-12-01,11121662380.0
2016-01-01,4295911180.0
2016-02-01,3915014726.0
2016-03-01,3958379812.0
2016-04-01,3506898037.0
2016-05-01,3075140864.0
2016-06-01,2882724639.0
2016-07-01,2744269158.0
2016-08-01,2698594200.0
2016-09-01,2920560842.0
2016-10-01,3651409439.0
2016-11-01,4009769941.0
2016-12-01,4234661153.0
2016-01-01,28300591740.0
2016-02-01,26150974960.0
2016-03-01,26728508200.0
2016-04-01,24158631570.0
2016-05-01,22607461820.0
2016-06-01,23225980080.0
2016-07-01,23758099880.0
2016-08-01,23548701190.0
2016-09-01,23817583760.0
2016-10-01,24902587420.0
2016-11-01,27758096100.0
2016-12-01,29508779810.0
