date,co2
2000-01-01,24.712335238386373
2000-04-01,24.445380259710586
2000-07-01,24.35763674697704
2000-10-01,24.605745691882525
2001-01-01,24.744526781441017
2001-04-01,24.48155092691503
2001-07-01,24.394902358468684
2001-10-01,24.610343620971268
2002-01-01,24.712797955884174
2002-04-01,24.488103099497167
2002-07-01,24.39134650561335
2002-10-01,24.663128946169618
2003-01-01,24.75080058593211
2003-04-01,24.48585160032619
2003-07-01,24.400093133706577
2003-10-01,24.655933942142106
2004-01-01,24.762526273739383
2004-04-01,24.513086254343136
2004-07-01,24.424087665684105
2004-10-01,24.666870521492207
2005-01-01,24.754465985278358
2005-04-01,24.49800930691619
2005-07-01,24.406884655147426
2005-10-01,24.643556805969926
2006-01-01,24.781897418707963
2006-04-01,24.468509822150427
2006-07-01,24.381522646766964
2006-10-01,24.574004011255415
2007-01-01,24.700695261717
2007-04-01,24.466640832614708
2007-07-01,24.412773930924896
2007-10-01,24.67196476240212
2008-01-01,24.72301010303714
2008-04-01,24.49406245714621
2008-07-01,24.421545942649725
2008-10-01,24.66687336427543
2009-01-01,24.752110663501124
2009-04-01,24.441197580337118
2009-07-01,24.392982962514164
2009-10-01,24.634501082973582
2010-01-01,24.792690293970328
2010-04-01,24.53612007974515
2010-07-01,24.445099639380533
2010-10-01,24.7016308068302
2011-01-01,24.74645270220831
2011-04-01,24.45815553769419
2011-07-01,24.403761510933098
2011-10-01,24.624695679823358
2012-01-01,24.726804427803373
2012-04-01,24.482839728961718
2012-07-01,24.39712644012844
2012-10-01,24.62051023554196
2013-01-01,24.771466043583594
2013-04-01,24.469416758981666
2013-07-01,24.368630879924726
2013-10-01,24.587731532078383
2014-01-01,24.66187607464879
2014-04-01,24.42261976868301
2014-07-01,24.355207081444256
2014-10-01,24.60189088966473
2015-01-01,24.7341007472497
2015-04-01,24.48057338689155
2015-07-01,24.407532890275228
2015-10-01,24.585469820922942
2016-01-01,24.68861357061246
2016-04-01,24.461462128893807
2016-07-01,24.384273239412348
2016-10-01,24.688159550171157
2017-01-01,24.71755533615574
2017-04-01,24.473775618984817
2017-07-01,24.358684175487564
2017-10-01,24.642622979122905
2018-01-01,24.69889023861022
2018-04-01,24.429244105562592
2018-07-01,24.339863713954415
2018-10-01,24.61418361913653
2019-01-01,24.665224506410308
2019-04-01,24.433282888162196
2019-07-01,24.31900390379934
2019-10-01,24.60252394542758
