date,unempl
2000-01-01,
2000-04-01,-0.035091319811269894
2000-07-01,-0.04567003683318838
2000-10-01,-0.05770831762064654
2001-01-01,-0.05077232537342313
2001-04-01,-0.03174869831458027
2001-07-01,0.0
2001-10-01,0.010695289116747553
2002-01-01,0.051825067864586405
2002-04-01,0.058840500022933284
2002-07-01,0.08223809823697215
2002-10-01,0.07598590697792185
2003-01-01,0.2815658454343448
2003-04-01,0.06530509840776677
2003-07-01,0.050430853626891814
2003-10-01,0.042787275205208974
2004-01-01,0.0359936026479053
2004-04-01,0.04927104900678314
2004-07-01,-0.02927038230011325
2004-10-01,0.01960847138837618
2005-01-01,0.033415996919844204
2005-04-01,0.0
2005-07-01,-0.023754086008107134
2005-10-01,-0.014528100562909874
2006-01-01,-0.06031979023352285
2006-04-01,-0.04775443129590018
2006-07-01,-0.033152207316900384
2006-10-01,-0.011299555253933224
2007-01-01,-0.04058528011507834
2007-04-01,-0.06730368189610658
2007-07-01,-0.006349227678658753
2007-10-01,-0.03236528450203169
2008-01-01,-0.054067221270275745
2008-04-01,0.0
2008-07-01,-0.013986241974739855
2008-10-01,0.0
2009-01-01,0.034605529177475614
2009-04-01,0.06581321856957167
2009-07-01,0.06771817405495062
2009-10-01,0.05781957088882628
2010-01-01,0.04396312342111619
2010-04-01,-0.010810916104215806
2010-07-01,-0.005449604767564509
2010-10-01,-0.027702602549335875
2011-01-01,-0.02272825107755594
2011-04-01,-0.005763704716750251
2011-07-01,0.05071509257901674
2011-10-01,0.06899287148695121
2012-01-01,0.005115100666770456
2012-04-01,0.030153038170687818
2012-07-01,0.014742281737203378
2012-10-01,0.05226842854575686
2013-01-01,0.06713930283762837
2013-04-01,0.05475051477140802
2013-07-01,0.044095319865224525
2013-10-01,-0.003929278139889636
2014-01-01,0.023347363996991444
2014-04-01,-0.023347363996991444
2014-07-01,-0.044272823677987905
2014-10-01,0.004106781952653016
2015-01-01,0.004089985251525263
2015-04-01,-0.02061928720273576
2015-07-01,-0.03390155167568132
2015-10-01,0.0
2016-01-01,-0.03956560020619104
2016-04-01,-0.027274417919659122
2016-07-01,-0.05688737440205127
2016-10-01,-0.044895319907891196
2017-01-01,-0.03636764417087468
2017-04-01,-0.03774032798284699
2017-07-01,-0.050715092579016297
2017-10-01,-0.059541393691016964
2018-01-01,-0.06331227941432704
2018-04-01,-0.04000533461369882
2018-07-01,-0.0068259650703996755
2018-10-01,-0.049132688577644856
2019-01-01,-0.03663413317978037
2019-04-01,-0.030305349495328926
2019-07-01,0.030305349495328926
2019-10-01,-0.0074906717291578495
