date,ind_prod
2000-01-01,0.019
2000-04-01,0.019
2000-07-01,0.019
2000-10-01,0.019
2001-01-01,0.005
2001-04-01,0.023000000000000003
2001-07-01,0.008
2001-10-01,0.009666666666666667
2002-01-01,-0.004666666666666667
2002-04-01,0.006666666666666667
2002-07-01,0.021666666666666667
2002-10-01,0.021666666666666667
2003-01-01,0.04699999999999999
2003-04-01,-0.05833333333333334
2003-07-01,-0.050333333333333334
2003-10-01,0.0
2004-01-01,0.011000000000000001
2004-04-01,0.06466666666666666
2004-07-01,0.078
2004-10-01,0.04066666666666666
2005-01-01,-0.008333333333333333
2005-04-01,0.03133333333333333
2005-07-01,-0.001666666666666667
2005-10-01,-0.0019999999999999996
2006-01-01,0.04133333333333333
2006-04-01,0.020666666666666667
2006-07-01,0.009000000000000001
2006-10-01,0.008666666666666666
2007-01-01,-0.018333333333333337
2007-04-01,0.013
2007-07-01,0.06966666666666667
2007-10-01,0.10500000000000002
2008-01-01,0.05833333333333333
2008-04-01,0.045000000000000005
2008-07-01,-0.008333333333333333
2008-10-01,-0.059
2009-01-01,-0.08166666666666667
2009-04-01,-0.124
2009-07-01,-0.073
2009-10-01,-0.02566666666666666
2010-01-01,0.079
2010-04-01,0.11266666666666665
2010-07-01,0.05000000000000001
2010-10-01,0.06999999999999999
2011-01-01,0.011333333333333334
2011-04-01,-0.013333333333333334
2011-07-01,0.025000000000000005
2011-10-01,-0.044333333333333336
2012-01-01,-0.015333333333333332
2012-04-01,0.018333333333333333
2012-07-01,-0.025333333333333333
2012-10-01,0.0016666666666666668
2013-01-01,0.017666666666666667
2013-04-01,-0.00033333333333333365
2013-07-01,-0.006000000000000001
2013-10-01,0.007666666666666668
2014-01-01,-0.06866666666666667
2014-04-01,-0.018666666666666668
2014-07-01,0.006333333333333334
2014-10-01,-0.025666666666666667
2015-01-01,0.008333333333333333
2015-04-01,-0.047999999999999994
2015-07-01,-0.054
2015-10-01,-0.044333333333333336
2016-01-01,-0.004666666666666666
2016-04-01,0.031
2016-07-01,0.006333333333333332
2016-10-01,0.021333333333333333
2017-01-01,0.013666666666666667
2017-04-01,-0.0019999999999999996
2017-07-01,0.018333333333333333
2017-10-01,0.023666666666666666
2018-01-01,0.024333333333333335
2018-04-01,0.015333333333333332
2018-07-01,0.0016666666666666672
2018-10-01,-0.016
2019-01-01,-0.013666666666666667
2019-04-01,-0.013666666666666667
2019-07-01,0.0010000000000000002
2019-10-01,-0.009
