date,pop
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,0.003544024825526293
2002-02-01,0.003574712391912982
2002-03-01,0.0036053940546345586
2002-04-01,0.003636069814696441
2002-05-01,0.0036853494184647673
2002-06-01,0.003734622921975017
2002-07-01,0.0037838903260087875
2002-08-01,0.003882804690253039
2002-09-01,0.003981716622693199
2002-10-01,0.004080626123691644
2002-11-01,0.0027410106952210356
2002-12-01,0.0013993937169125559
2003-01-01,5.576951079078185e-05
2003-02-01,0.00010534371494941297
2003-03-01,0.00015491784238008677
2003-04-01,0.0002044918930970141
2003-05-01,0.00028505407419388007
2003-06-01,0.00036561652431998937
2003-07-01,0.00044617924359258154
2003-08-01,0.0004461767858146004
2003-09-01,0.000446173099497571
2003-10-01,0.0004461681846912313
2003-11-01,0.0004151720295695327
2003-12-01,0.0003841746082748898
2004-01-01,0.0003531759208748042
2004-02-01,0.0003903357866654744
2004-03-01,0.00042749173834266685
2004-04-01,0.00046464377638599785
2004-05-01,0.00045220955996327916
2004-06-01,0.00043977112548532205
2004-07-01,0.0004273284736306948
2004-08-01,0.0004520620129113695
2004-09-01,0.000476790953911177
2004-10-01,0.0005015152975538228
2004-11-01,0.0005200450748930052
2004-12-01,0.0005385715230197263
2005-01-01,0.0005570946426765033
2005-02-01,0.0005074776337252729
2005-03-01,0.00045786362617405985
2005-04-01,0.00040825261969601456
2005-05-01,0.0003586582770722657
2005-06-01,0.0003090693885887674
2005-07-01,0.00025948595330405055
2005-08-01,0.00018515093258386628
2005-09-01,0.00011082481087143492
2005-10-01,3.6507586482770193e-05
2005-11-01,-3.1595202550249724e-05
2005-12-01,-9.968936841531217e-05
2006-01-01,-0.0001677749127857453
2006-02-01,-0.00018632721950240239
2006-03-01,-0.0002048771921394632
2006-04-01,-0.00022342483113035883
2006-05-01,-0.00022339973701690496
2006-06-01,-0.00022337472423927807
2006-07-01,-0.00022334979278326728
2006-08-01,-0.00017383969283457645
2006-09-01,-0.00012433633135344735
2006-10-01,-7.483970694366349e-05
2006-11-01,-6.797877023956289e-06
2006-12-01,6.123488641307517e-05
2007-01-01,0.0001292585852112893
2007-02-01,0.00018488417752493547
2007-03-01,0.0002405015570978719
2007-04-01,0.000296110725798826
2007-05-01,0.0003516989657725844
2007-06-01,0.000407277857053856
2007-07-01,0.00046284740208335506
2007-08-01,0.0004751154457629525
2007-09-01,0.0004873795423741001
2007-10-01,0.0004996396934018321
2007-11-01,0.0005303855465470519
2007-12-01,0.0005611201123372211
2008-01-01,0.000591843395781666
2008-02-01,0.0006040235248434556
2008-03-01,0.0006161963127020442
2008-04-01,0.0006283617631730465
2008-05-01,0.0006466621702578834
2008-06-01,0.0006649514968373182
2008-07-01,0.0006832297493168937
2008-08-01,0.0007076938023864443
2008-09-01,0.0007321469785104284
2008-10-01,0.0007565892836964849
2008-11-01,0.0007131279015055725
2008-12-01,0.0006696747448380336
2009-01-01,0.0006262298116830323
2009-02-01,0.0006074651206411374
2009-03-01,0.0005887018104147046
2009-04-01,0.0005699398821619184
2009-05-01,0.0005203518752026071
2009-06-01,0.0004707766996325802
2009-07-01,0.00042121435060238355
2009-08-01,0.00038398955733143225
2009-09-01,0.00034677371248292843
2009-10-01,0.00030956681316496315
2009-11-01,0.00030940566490400556
2009-12-01,0.00030924339845128657
2010-01-01,0.0003090800150431505
2010-02-01,0.00025971918972444996
2010-03-01,0.00021037570035176145
2010-04-01,0.00016104953776618913
2010-05-01,0.00010568453540571454
2010-06-01,5.033961556932809e-05
2010-07-01,-4.9852327208554925e-06
2010-08-01,-8.486169678079136e-05
2010-09-01,-0.00016470943110391545
2010-10-01,-0.00024452845130440437
2010-11-01,-0.0029221774624410557
2010-12-01,-0.00560579652890425
2011-01-01,-0.008295415325768829
2011-02-01,-0.008281620314519955
2011-03-01,-0.00826783038018064
2011-04-01,-0.008254045519962006
2011-05-01,-0.008197278099448368
2011-06-01,-0.008140530567303017
2011-07-01,-0.008083802913027682
2011-08-01,-0.008033433803934287
2011-09-01,-0.007983082654895668
2011-10-01,-0.007932749456259103
2011-11-01,-0.0026990562525952555
2011-12-01,0.002546619845766429
2012-01-01,0.007804338166074842
2012-02-01,0.007710433135336814
2012-03-01,0.007616553132788084
2012-04-01,0.007522698148022755
2012-05-01,0.007404284957928553
2012-06-01,0.007285904008714539
2012-07-01,0.007167555286589078
2012-08-01,0.007135690680211582
2012-09-01,0.0071038337103424
2012-10-01,0.007071984374221074
2012-11-01,0.004479287755160044
2012-12-01,0.001880590593536624
2013-01-01,-0.000724136769242989
2013-02-01,-0.000606747571392674
2013-03-01,-0.0004893878639968818
2013-04-01,-0.0003720576353991589
2013-05-01,-0.00025474134331204823
2013-06-01,-0.000137453981047031
2013-07-01,-2.0195537295819577e-05
2013-08-01,2.2997720957818046e-05
2013-09-01,6.61805097159629e-05
2013-10-01,0.0001093528328262039
2013-11-01,6.628921938300891e-05
2013-12-01,2.3232449109400477e-05
2014-01-01,-1.981747960400071e-05
2014-02-01,-5.063858379372732e-05
2014-03-01,-8.145349502797217e-05
2014-04-01,-0.00011226221517901536
2014-05-01,-0.00017380966407998244
2014-06-01,-0.00023534718615181305
2014-07-01,-0.0002968747838352215
