date,co2
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,-0.08040214912231392
2001-02-01,-0.02717700841814974
2001-03-01,-0.025228796741355808
2001-04-01,0.1257604272059183
2001-05-01,0.06618307519575595
2001-06-01,0.09363261516049803
2001-07-01,0.08757107484366244
2001-08-01,0.07206851123718039
2001-09-01,0.05743272987311698
2001-10-01,0.06533024479490379
2001-11-01,0.13836243945981508
2001-12-01,0.10341129679751404
2002-01-01,-0.01813241384538955
2002-02-01,-0.05499597912512044
2002-03-01,-0.030863519255944993
2002-04-01,0.006836817357878999
2002-05-01,0.005378293581440374
2002-06-01,0.01118409142524257
2002-07-01,0.03835872965660769
2002-08-01,0.011848763046852895
2002-09-01,0.007939003462833938
2002-10-01,0.07712015195100008
2002-11-01,-0.08734061358716616
2002-12-01,-0.061102965322476166
2003-01-01,-0.00047207195909493294
2003-02-01,0.10024285529067001
2003-03-01,0.034594559384714785
2003-04-01,-0.004035868541535592
2003-05-01,0.05419248992371806
2003-06-01,-0.0024298435257286144
2003-07-01,0.004093911754893043
2003-08-01,0.043644678732359665
2003-09-01,-0.041121268360395646
2003-10-01,0.007501613019840647
2003-11-01,-0.015484221621157701
2003-12-01,-0.07775897544734178
2004-01-01,0.01998942534838477
2004-02-01,-0.02746057549424563
2004-03-01,0.021070612034428393
2004-04-01,0.007814052367933755
2004-05-01,0.05426374214001228
2004-06-01,0.04316530834327281
2004-07-01,0.03999566923029718
2004-08-01,0.019854727515141946
2004-09-01,0.07232051871479683
2004-10-01,-0.03513632371512543
2004-11-01,0.03843738223676496
2004-12-01,0.013315801043432884
2005-01-01,-0.02816343334919935
2005-02-01,0.034747052704695136
2005-03-01,0.04709792361507681
2005-04-01,-0.003008903651544159
2005-05-01,-0.007894479637460705
2005-06-01,0.0050949621490339325
2005-07-01,0.0004921969443643093
2005-08-01,-0.003590649961253689
2005-09-01,-0.017654294295084583
2005-10-01,0.03416467191527417
2005-11-01,0.04626003874906459
2005-12-01,0.04184661449817639
2006-01-01,0.07980932886263048
2006-02-01,-0.009756215339585594
2006-03-01,-0.012357828332770993
2006-04-01,-0.023514760343406493
2006-05-01,-0.03343348836839155
2006-06-01,-0.020493264137513734
2006-07-01,0.008997699811860826
2006-08-01,-0.003898048458676584
2006-09-01,-0.025581765681913282
2006-10-01,-0.04061074076732041
2006-11-01,-0.06843152089748017
2006-12-01,-0.058386328153147815
2007-01-01,-0.1334136263597756
2007-02-01,-0.059564182935602616
2007-03-01,-0.06779796193101006
2007-04-01,0.019942607185029715
2007-05-01,0.007308897682548832
2007-06-01,0.024604902759552516
2007-07-01,-0.0016688048476858341
2007-08-01,0.02393883792698759
2007-09-01,0.06747736275681149
2007-10-01,0.05756007666248664
2007-11-01,0.07090812582529082
2007-12-01,0.05535169809118301
2008-01-01,0.06062185983384083
2008-02-01,0.038348738224119217
2008-03-01,0.035611402379462476
2008-04-01,0.038068856785159255
2008-05-01,0.0064062012694918735
2008-06-01,-0.0066291418367292465
2008-07-01,-0.005056037228349908
2008-08-01,0.01312179389457313
2008-09-01,0.029050507153190352
2008-10-01,-0.019405546759848846
2008-11-01,-0.04039225413888303
2008-12-01,-0.03467493593624482
2009-01-01,-0.006982848873292369
2009-02-01,-0.039037776632895316
2009-03-01,-0.055313435597760474
2009-04-01,-0.15924333077836295
2009-05-01,-0.0684688202456698
2009-06-01,-0.08046201431713129
2009-07-01,-0.08153824267237297
2009-08-01,-0.10397304556904174
2009-09-01,-0.16226652349252646
2009-10-01,-0.05265920168285021
2009-11-01,-0.08415291745740205
2009-12-01,-0.024848109876895563
2010-01-01,0.0034173051151498157
2010-02-01,0.02037451988038086
2010-03-01,0.05350224366037892
2010-04-01,0.13349885983688026
2010-05-01,0.0688064120434504
2010-06-01,0.07128636477632
2010-07-01,0.08926595475056942
2010-08-01,0.07279628864065302
2010-09-01,0.13015004042038214
2010-10-01,0.09253625534531906
2010-11-01,0.051294552207291844
2010-12-01,0.09880905842965859
2011-01-01,-0.04692668016982182
2011-02-01,-0.02273274667591707
2011-03-01,-0.0028319329657122694
2011-04-01,-0.02530067701803773
2011-05-01,0.01271101403979813
2011-06-01,-0.009648345837337757
2011-07-01,-0.008334635848054717
2011-08-01,-0.012045889900360152
2011-09-01,-0.11088831329787041
2011-10-01,-0.08500505167428685
2011-11-01,0.03775512771826328
2011-12-01,-0.12701214125070592
2012-01-01,-0.08047460510715254
2012-02-01,0.01137484779670217
2012-03-01,-0.10050813246260049
2012-04-01,-0.05357681820643734
2012-05-01,-0.09237294261480855
2012-06-01,-0.04392537703593291
2012-07-01,-0.058704643077604146
2012-08-01,-0.03076080067632958
2012-09-01,-0.0020815143843293527
2012-10-01,-0.04194569999658526
2012-11-01,-0.11156794036414297
2012-12-01,0.05712632609903068
2013-01-01,0.08532218961378746
2013-02-01,-0.06453060881158734
2013-03-01,0.08841708703226914
2013-04-01,0.01675096789137598
2013-05-01,0.011064677362067954
2013-06-01,-0.028201164463951045
2013-07-01,-0.021338826120793186
2013-08-01,-0.013187290234370153
2013-09-01,0.03336171744280492
2013-10-01,-0.022044841734508935
2013-11-01,0.03796138122916659
2013-12-01,-0.06717611014919811
2014-01-01,-0.123227851212107
2014-02-01,-0.07560715173552168
2014-03-01,-0.13091672686714872
2014-04-01,-0.03767221506513607
2014-05-01,-0.016979332469237107
2014-06-01,0.005557732009336291
