date,act,pred
2011-11-01,-0.10610194289992592,-36465088.343421325
2011-12-01,-0.04527825116273476,65514585.90140633
2012-01-01,0.11971267886334758,-181751509.11372486
2012-02-01,0.04429352415586507,84725204.83935393
2012-03-01,-0.11165918264814678,-256270761.69075966
2012-04-01,0.06869197165530849,-4853033.591240123
2012-05-01,-0.22177794219945923,-109076705.65656702
2012-06-01,-0.13026605617332265,-8519456.605206087
2012-07-01,-0.0214576503819508,-48047332.21313286
2012-08-01,-0.035460635030968746,-17647462.171016403
2012-09-01,0.008561073841800493,-69378896.94466235
2012-10-01,-0.06834252210111202,15230558.152763754
2012-11-01,-0.06810072145784929,-99839116.02616404
2012-12-01,-0.1694221062572545,-182907547.30768687
2013-01-01,-0.07424622427989647,-300008202.77072483
2013-02-01,-0.1327648350708195,-435812705.4762935
2013-03-01,-0.007151972584715338,-211124078.66834176
2013-04-01,-0.044177512386763595,-216881321.85579824
2013-05-01,0.06105132126594626,-207801709.88192153
2013-06-01,-0.0019325353000638756,-331991755.9865949
2013-07-01,0.05102411151865027,-259460724.39289474
2013-08-01,-0.0895767289687015,-267428894.38250595
2013-09-01,-0.11847625776571746,-208567507.87665826
2013-10-01,-0.0513662292318422,-253337290.4286039
2013-11-01,0.007686877173632922,-191165433.84570536
2013-12-01,0.21193552363998336,-97023244.5268749
2014-01-01,-0.11703922325431648,-55402459.64084917
2014-02-01,-0.11424217159388661,-118000464.2395985
2014-03-01,-0.008042211759409668,-97720926.3290211
2014-04-01,-0.031834720812952355,-198670611.06122822
2014-05-01,0.010309990991906659,-53137275.282695495
2014-06-01,0.062149485525196724,40252278.188341334
2014-07-01,-0.045151479144855955,-2501811.0445209295
2014-08-01,0.05011723506860832,2144567.896995023
2014-09-01,0.08364957994680822,37450157.985777214
2014-10-01,0.07623946396685,-17635854.76961779
2014-11-01,0.049144556682144014,-87890330.61956975
2014-12-01,-0.03844773344674479,21624290.692966312
2015-01-01,0.1491606000039667,203723920.7368952
2015-02-01,0.12829376782849522,123810622.65769286
2015-03-01,0.05089158247165315,21532224.389294386
2015-04-01,0.11409541919686461,138468304.7528187
2015-05-01,0.001808611659026127,28735758.5157831
2015-06-01,0.06598062472539468,106228924.96677361
2015-07-01,0.06065059276746254,214719732.0632699
2015-08-01,0.04326327150948828,107084549.07197906
2015-09-01,0.030482069304870407,40690794.92044227
2015-10-01,0.0846497745418553,72523183.02831052
2015-11-01,0.027669163150505938,143189612.3938827
2015-12-01,-0.062240931468632965,-67787703.37329726
2016-01-01,-0.1433044980441096,-202779051.30082387
2016-02-01,-0.0917285595163797,-154488385.681008
2016-03-01,0.01035057018076202,71407596.88589911
2016-04-01,-0.07170113219023833,-9728631.447218552
2016-05-01,-0.04870407461448778,-101106760.06721455
2016-06-01,-0.0679186794041442,-167788101.30019724
2016-07-01,0.030554731162546034,-249533526.581962
2016-08-01,0.054440585026956256,-144167928.5839501
2016-09-01,0.03282044415876584,-105689129.5577124
2016-10-01,-0.0180905275308767,-47680785.55855121
2016-11-01,0.05557835725601379,20375162.36270231
2016-12-01,0.08665306012966312,59469553.69737129
2017-01-01,0.21146188163252333,412785904.80836475
2017-02-01,0.09829797046766586,42128343.29118289
2017-03-01,0.052069260956454144,-173844678.29336014
2017-04-01,0.09458127583064879,-74562722.07781884
2017-05-01,0.1637186449181982,211599849.40954792
2017-06-01,0.11718392004398481,252098164.35609978
2017-07-01,0.03284883420941753,168039516.7736382
2017-08-01,0.062309454943058284,67707920.71625803
2017-09-01,0.003009796155865274,51701659.33521654
2017-10-01,-0.0008646501756253144,133723489.87801974
2017-11-01,0.013531626292138554,216110274.51892883
2017-12-01,-0.009508156483853725,131214954.96679448
2018-01-01,-0.049298871811600975,-136909875.83141875
2018-02-01,-0.04801694559659708,-34928223.985981174
2018-03-01,-0.049478340661568865,46433642.30043954
2018-04-01,-0.0566118559317097,-17153906.968924187
2018-05-01,-0.06320154043964266,-108345748.00078085
2018-06-01,-0.06576136076847305,-164592903.00858864
2018-07-01,-0.06926164605954455,-119540310.2691297
2018-08-01,-0.07117473017825304,-55051903.80320914
2018-09-01,-0.06650886099626163,-43512985.3455247
2018-10-01,-0.06186505103137563,-102121942.31899458
2018-11-01,-0.054736394131346344,-137114738.16323704
2018-12-01,-0.046826397860900926,-128384716.42181894
2019-01-01,-0.054712724161209536,-280440239.0402163
2019-02-01,-0.04703145216211624,-207758046.24893463
2019-03-01,-0.04877699152150683,-162596504.03975987
2019-04-01,-0.0558101412483758,-129857119.35814501
2019-05-01,-0.06756961634402714,-176063590.9072809
2019-06-01,-0.07252038797125948,-180604142.0160895
2019-07-01,-0.08041730142463521,-186936440.94266844
2019-08-01,-0.08546832050254238,-164232697.52976292
2019-09-01,-0.07506614834158043,-165319179.50958776
2019-10-01,-0.064327214820878,-186019332.63104135
