date,ind_prod
2000-01-01,0.019
2000-04-01,0.019
2000-07-01,0.019
2000-10-01,0.019
2001-01-01,0.019
2001-04-01,0.019
2001-07-01,0.019
2001-10-01,0.019
2002-01-01,0.019
2002-04-01,0.019
2002-07-01,0.019
2002-10-01,0.019
2003-01-01,0.019
2003-04-01,0.019
2003-07-01,0.019
2003-10-01,0.019
2004-01-01,0.019
2004-04-01,0.019
2004-07-01,0.019
2004-10-01,0.019
2005-01-01,0.019
2005-04-01,0.019
2005-07-01,0.019
2005-10-01,0.019
2006-01-01,0.019
2006-04-01,0.019
2006-07-01,0.019
2006-10-01,0.019
2007-01-01,0.019
2007-04-01,0.019
2007-07-01,0.019
2007-10-01,0.019
2008-01-01,0.019
2008-04-01,0.019
2008-07-01,0.019
2008-10-01,0.019
2009-01-01,0.019
2009-04-01,0.019
2009-07-01,0.019
2009-10-01,0.019
2010-01-01,0.019
2010-04-01,0.019
2010-07-01,0.019
2010-10-01,0.019
2011-01-01,0.019
2011-04-01,0.019
2011-07-01,0.019
2011-10-01,0.03133333333333333
2012-01-01,0.013000000000000003
2012-04-01,0.02733333333333333
2012-07-01,0.016666666666666666
2012-10-01,0.018000000000000002
2013-01-01,0.022000000000000002
2013-04-01,0.012333333333333335
2013-07-01,0.03166666666666667
2013-10-01,0.016
2014-01-01,0.014
2014-04-01,0.026333333333333334
2014-07-01,-0.009333333333333332
2014-10-01,0.024333333333333335
2015-01-01,-0.003666666666666664
2015-04-01,-0.022666666666666665
2015-07-01,-0.011000000000000001
2015-10-01,-0.033
2016-01-01,0.018000000000000002
2016-04-01,0.005333333333333333
2016-07-01,-0.005333333333333333
2016-10-01,-0.003333333333333334
2017-01-01,0.023333333333333334
2017-04-01,0.03233333333333333
2017-07-01,0.08133333333333334
2017-10-01,0.09666666666666668
2018-01-01,0.077
2018-04-01,0.09166666666666667
2018-07-01,0.020333333333333335
2018-10-01,0.04833333333333333
2019-01-01,0.042333333333333334
2019-04-01,0.045000000000000005
2019-07-01,0.07833333333333332
2019-10-01,0.014333333333333337
