date,act,pred
2001-01-01,,42676318.67901234
2001-02-01,,42676318.67901234
2001-03-01,,42676318.67901234
2001-04-01,,42676318.67901234
2001-05-01,,42676318.67901234
2001-06-01,,42676318.67901234
2001-07-01,,42676318.67901234
2001-08-01,,42676318.67901234
2001-09-01,,42676318.67901234
2001-10-01,,42676318.67901234
2001-11-01,,42676318.67901234
2001-12-01,,42676318.67901234
2002-01-01,-0.11854745345570805,42676318.67901234
2002-02-01,-0.09217078505941956,42676318.67901234
2002-03-01,-0.09886597785996187,42676318.67901234
2002-04-01,-0.05292466772960225,42676318.67901234
2002-05-01,-0.010146835917055341,42676318.67901234
2002-06-01,0.2532199866311764,42676318.67901234
2002-07-01,-0.033232792512823295,42676318.67901234
2002-08-01,-0.05789112399605045,42676318.67901234
2002-09-01,-0.024751972048164816,42676318.67901234
2002-10-01,0.041532216780147735,42676318.67901234
2002-11-01,-0.039909708640330166,42676318.67901234
2002-12-01,-0.053485913738288815,42676318.67901234
2003-01-01,0.11577492572853387,42676318.67901234
2003-02-01,-0.0913562588371768,42676318.67901234
2003-03-01,-0.1359688004995263,42676318.67901234
2003-04-01,0.02521714262190855,42676318.67901234
2003-05-01,0.06040817050116942,42676318.67901234
2003-06-01,-0.2775156707301072,42676318.67901234
2003-07-01,0.00998701536929758,42676318.67901234
2003-08-01,0.012854920191784913,42676318.67901234
2003-09-01,0.019266213099754737,42676318.67901234
2003-10-01,0.05552767975446571,42676318.67901234
2003-11-01,0.06748273417759165,42676318.67901234
2003-12-01,0.05956734208445269,42676318.67901234
2004-01-01,-0.04324585454612162,42676318.67901234
2004-02-01,0.18284431831537518,42676318.67901234
2004-03-01,0.23529746301759857,42676318.67901234
2004-04-01,-0.02268172047399375,42676318.67901234
2004-05-01,-0.08870651524362927,42676318.67901234
2004-06-01,0.022888543649560944,42676318.67901234
2004-07-01,-0.016652875885885265,42676318.67901234
2004-08-01,-0.03572988672814503,42676318.67901234
2004-09-01,0.018864056522374995,42676318.67901234
2004-10-01,-0.05177631334927213,42676318.67901234
2004-11-01,-0.05547251119937968,42676318.67901234
2004-12-01,-0.027445441937022252,42676318.67901234
2005-01-01,0.016402859469113906,42676318.67901234
2005-02-01,0.0550759571236874,42676318.67901234
2005-03-01,-0.015269728220335566,42676318.67901234
2005-04-01,0.08380704473169942,42676318.67901234
2005-05-01,0.12226682894044671,42676318.67901234
2005-06-01,-0.003104252718010514,42676318.67901234
2005-07-01,0.044729356773181905,42676318.67901234
2005-08-01,0.09070474438306064,42676318.67901234
2005-09-01,-0.0020808057700278937,42676318.67901234
2005-10-01,0.0010660589901902995,42676318.67901234
2005-11-01,0.11128886663494697,42676318.67901234
2005-12-01,0.057887134542745855,42676318.67901234
2006-01-01,0.028703130514237785,42676318.67901234
2006-02-01,0.012383603096580487,42676318.67901234
2006-03-01,0.10300729503026673,42676318.67901234
2006-04-01,-0.006490274407621399,42676318.67901234
2006-05-01,0.039056423853189415,42676318.67901234
2006-06-01,-0.0029077073624002026,42676318.67901234
2006-07-01,-0.055645475267297684,42676318.67901234
2006-08-01,0.06417276744820555,42676318.67901234
2006-09-01,-0.025609612513935787,42676318.67901234
2006-10-01,-0.031189811767720954,42676318.67901234
2006-11-01,0.038308051534809096,42676318.67901234
2006-12-01,-0.034798733087647804,42676318.67901234
2007-01-01,-0.02350941379188143,42676318.67901234
2007-02-01,-0.033494697126215556,42676318.67901234
2007-03-01,-0.0827107212728464,42676318.67901234
2007-04-01,-0.07067682126943708,42676318.67901234
2007-05-01,-0.07522478861905668,42676318.67901234
2007-06-01,0.014360038205797565,42676318.67901234
2007-07-01,0.09395063579253105,42676318.67901234
2007-08-01,-0.026205270290375893,42676318.67901234
2007-09-01,0.07331566739567918,42676318.67901234
2007-10-01,0.06695930687401486,42676318.67901234
2007-11-01,-0.05828692171377625,42676318.67901234
2007-12-01,0.009344004860604826,42676318.67901234
2008-01-01,-0.018042217044282438,42676318.67901234
2008-02-01,-0.025368891234041513,42676318.67901234
2008-03-01,-0.02487123325592222,42676318.67901234
2008-04-01,0.06469308370484939,42676318.67901234
2008-05-01,-0.060368707057211424,42676318.67901234
2008-06-01,0.014192608728752276,42676318.67901234
2008-07-01,-0.037861444143665324,42676318.67901234
2008-08-01,-0.04742501090680307,42676318.67901234
2008-09-01,-0.01959717642495562,42676318.67901234
2008-10-01,0.007517465580917815,42676318.67901234
2008-11-01,-0.013711064330742317,42676318.67901234
2008-12-01,0.007893858358908545,42676318.67901234
2009-01-01,-0.02453347539449169,42676318.67901234
2009-02-01,-0.07006835602533812,42676318.67901234
2009-03-01,-0.11703921511578486,42676318.67901234
2009-04-01,-0.13355088003632076,42676318.67901234
2009-05-01,-0.06782312243034383,42676318.67901234
2009-06-01,-0.15928619020576917,42676318.67901234
2009-07-01,-0.12174230556192711,42676318.67901234
2009-08-01,-0.12870701912846272,42676318.67901234
2009-09-01,-0.12350041914464427,42676318.67901234
2009-10-01,-0.1630619851545987,42676318.67901234
2009-11-01,-0.1373210451591902,42676318.67901234
2009-12-01,-0.04953371371798809,42676318.67901234
2010-01-01,0.0016720476243072824,42676318.67901234
2010-02-01,0.0066058278388325675,42676318.67901234
2010-03-01,0.013313514206952703,42676318.67901234
2010-04-01,-0.037778312525201585,42676318.67901234
