date,co2_cap
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,-0.058867611255538854
2001-04-01,0.017197709169071373
2001-07-01,-0.016673205148434178
2001-10-01,0.062298645192523594
2002-01-01,0.07299308742004929
2002-04-01,0.03541026680603743
2002-07-01,0.026011308849625436
2002-10-01,-0.039062589460367114
2003-01-01,0.04852884657767387
2003-04-01,0.03383517646272072
2003-07-01,0.041929751685668926
2003-10-01,0.06343236661434482
2004-01-01,0.012638961753792088
2004-04-01,0.020630626629314364
2004-07-01,0.029321518482354314
2004-10-01,-0.007822343762117434
2005-01-01,0.0063633781203753514
2005-04-01,-0.013946035890045394
2005-07-01,-0.01038119055216935
2005-10-01,0.04893901083909835
2006-01-01,0.04528202490422295
2006-04-01,-0.03150617384455945
2006-07-01,-0.011242888861731082
2006-10-01,-0.0452174520106734
2007-01-01,-0.08964709638298096
2007-04-01,0.00012009517509525836
2007-07-01,-0.00615593859614183
2007-10-01,0.0807785293139549
2008-01-01,0.03145862499567009
2008-04-01,-0.0074246882591877394
2008-07-01,-0.02685722483800479
2008-10-01,-0.07895100727471593
2009-01-01,-0.09608804402736393
2009-04-01,-0.15600378962263495
2009-07-01,-0.11501119664460724
2009-10-01,-0.07861798318293012
2010-01-01,0.01623151190902128
2010-04-01,0.029765071354268535
2010-07-01,0.0146339843092127
2010-10-01,0.01017900140894401
2011-01-01,-0.04158540382252074
2011-04-01,-0.028304339004358248
2011-07-01,-0.011809328387041518
2011-10-01,-0.0653967401476363
2012-01-01,-0.0006290576894292244
2012-04-01,-0.029576817106289788
2012-07-01,-0.033840384872570795
2012-10-01,-0.06284474564226983
2013-01-01,-0.05539862401860329
2013-04-01,-0.09333124895105271
2013-07-01,-0.0935701885029534
2013-10-01,-0.043436679145968604
2014-01-01,-0.10306992883951072
2014-04-01,-0.011221742625694198
2014-07-01,-0.05255646992875462
2014-10-01,-0.025546723707113195
2015-01-01,0.03208146282103286
2015-04-01,0.0029606203213177196
2015-07-01,0.0679425924588557
2015-10-01,0.027969347359703356
2016-01-01,-0.028219087183046554
2016-04-01,-0.03151348123221975
2016-07-01,-0.0395054723925643
2016-10-01,0.047095939892737526
2017-01-01,0.022893488839930143
2017-04-01,0.010430810194204554
2017-07-01,-0.03635627639286643
2017-10-01,-0.012375081615628503
2018-01-01,-0.0181201771106263
2018-04-01,-0.00964181143693299
2018-07-01,-0.010889431183271014
2018-10-01,-0.017044192780613976
2019-01-01,-0.028028310912246113
2019-04-01,-0.008647290307231437
2019-07-01,0.005705121295486393
2019-10-01,-0.0242415344617255
