date,gdp_cap
2000-01-01,10.187783129128452
2000-04-01,10.201855535092164
2000-07-01,10.212007016901286
2000-10-01,10.229911361075622
2001-01-01,10.238909966920966
2001-04-01,10.239971009652962
2001-07-01,10.240911095753313
2001-10-01,10.243866942765182
2002-01-01,10.252030520777286
2002-04-01,10.260784343763888
2002-07-01,10.268728336249444
2002-10-01,10.278362662814022
2003-01-01,10.279337742125055
2003-04-01,10.27871643261116
2003-07-01,10.279256312580193
2003-10-01,10.286300941000937
2004-01-01,10.28763799965361
2004-04-01,10.291801417715257
2004-07-01,10.288685711118251
2004-10-01,10.291489260399073
2005-01-01,10.288620004780556
2005-04-01,10.300666712706109
2005-07-01,10.317363898615595
2005-10-01,10.334250394172088
2006-01-01,10.353069034278787
2006-04-01,10.377304793612982
2006-07-01,10.394269470241202
2006-10-01,10.412983059014595
2007-01-01,10.41768598425676
2007-04-01,10.427606437525466
2007-07-01,10.438758594051258
2007-10-01,10.446819425790276
2008-01-01,10.470774582023983
2008-04-01,10.475611690520463
2008-07-01,10.478228119781246
2008-10-01,10.460229921591388
2009-01-01,10.441651992754151
2009-04-01,10.438340497254247
2009-07-01,10.445277657587601
2009-10-01,10.447610071964013
2010-01-01,10.445622483892933
2010-04-01,10.452759240570803
2010-07-01,10.458874558542075
2010-10-01,10.471986684129629
2011-01-01,10.487832249406303
2011-04-01,10.499391871035709
2011-07-01,10.504158355799609
2011-10-01,10.498069464691808
2012-01-01,10.493866342071346
2012-04-01,10.492545279227258
2012-07-01,10.494539819462245
2012-10-01,10.49458405505373
2013-01-01,10.491879670811592
2013-04-01,10.49633826060461
2013-07-01,10.5024226161527
2013-10-01,10.503494427183998
2014-01-01,10.5047612553849
2014-04-01,10.505773554123861
2014-07-01,10.507627043782993
2014-10-01,10.502217678068556
2015-01-01,10.502327881937758
2015-04-01,10.51461120166005
2015-07-01,10.528561153201624
2015-10-01,10.549041770478928
2016-01-01,10.573664665762736
2016-04-01,10.598286452561025
2016-07-01,10.616077182037673
2016-10-01,10.627933314768624
2017-01-01,10.635405728295229
2017-04-01,10.640220001835079
2017-07-01,10.647757240004552
2017-10-01,10.65871407341622
2018-01-01,10.663047892742812
2018-04-01,10.673658715077591
2018-07-01,10.6823909815863
2018-10-01,10.696333768867532
2019-01-01,10.711319662585424
2019-04-01,10.728481683166567
2019-07-01,10.741633882073888
2019-10-01,10.746417602162014
