date,unempl
2000-01-01,-2.247465793772966
2000-04-01,-2.2762677846766723
2000-07-01,-2.30592399425956
2000-10-01,-2.3434070875143007
2001-01-01,-2.368012898316501
2001-04-01,-2.3932394612621763
2001-07-01,-2.404248746770546
2001-10-01,-2.4228712588685477
2002-01-01,-2.461190123170684
2002-04-01,-2.4266377416640244
2002-07-01,-2.453407982728629
2002-10-01,-2.4690333006317102
2003-01-01,-2.43802306388915
2003-04-01,-2.4690333006317102
2003-07-01,-2.4769384801388235
2003-10-01,-2.501036031717884
2004-01-01,-2.4929388214852644
2004-04-01,-2.521570634159592
2004-07-01,-2.5425357626246368
2004-10-01,-2.5299040157187362
2005-01-01,-2.5383074265151158
2005-04-01,-2.546782053506088
2005-07-01,-2.5726455640960073
2005-10-01,-2.5682882587270512
2006-01-01,-2.612740021297885
2006-04-01,-2.664033315685436
2006-07-01,-2.70805020110221
2006-10-01,-2.7333680090865
2007-01-01,-2.786011742571922
2007-04-01,-2.807870536384421
2007-07-01,-2.7806208939370456
2007-10-01,-2.7488721956224653
2008-01-01,-2.7181005369557116
2008-04-01,-2.6833575885118384
2008-07-01,-2.6980998702490417
2008-10-01,-2.659260036932778
2009-01-01,-2.594721515795207
2009-04-01,-2.581417550168844
2009-07-01,-2.521570634159592
2009-10-01,-2.4769384801388235
2010-01-01,-2.453407982728629
2010-04-01,-2.449539505950709
2010-07-01,-2.480914628518463
2010-10-01,-2.4769384801388235
2011-01-01,-2.509199342357045
2011-04-01,-2.501036031717884
2011-07-01,-2.449539505950709
2011-10-01,-2.368012898316501
2012-01-01,-2.286055791042835
2012-04-01,-2.2318160221058383
2012-07-01,-2.204249192273184
2012-10-01,-2.15129564544782
2013-01-01,-2.111964733385396
2013-04-01,-2.0928645620119766
2013-07-01,-2.0874737133771
2013-10-01,-2.074122380202236
2014-01-01,-2.045362228026973
2014-04-01,-2.0688313625678205
2014-07-01,-2.0583325784696007
2014-10-01,-2.050530198185416
2015-01-01,-2.076778424260352
2015-04-01,-2.098284629481316
2015-07-01,-2.15129564544782
2015-10-01,-2.1484344131667874
2016-01-01,-2.1484344131667874
2016-04-01,-2.145581344184381
2016-07-01,-2.1484344131667874
2016-10-01,-2.134249778174831
2017-01-01,-2.15129564544782
2017-04-01,-2.183321672167228
2017-07-01,-2.1803674602697964
2017-10-01,-2.2072749131897207
2018-01-01,-2.2164073967529934
2018-04-01,-2.2256240518579173
2018-07-01,-2.2795198200630495
2018-10-01,-2.2537949288246137
2019-01-01,-2.2665746554710124
2019-04-01,-2.30592399425956
2019-07-01,-2.3434070875143007
2019-10-01,-2.336486644669727
