date,gdp
2000-01-01,25.414191611752127
2000-04-01,25.45330059190797
2000-07-01,25.483949773358802
2000-10-01,25.506534508435585
2001-01-01,25.532551686764126
2001-04-01,25.54644803036983
2001-07-01,25.55153957344869
2001-10-01,25.5737229891744
2002-01-01,25.61938251137784
2002-04-01,25.62617782619565
2002-07-01,25.65713095169127
2002-10-01,25.666713771494777
2003-01-01,25.665453824993538
2003-04-01,25.67146244814527
2003-07-01,25.678168523786656
2003-10-01,25.74263752405122
2004-01-01,25.74813139879625
2004-04-01,25.774990609785828
2004-07-01,25.773703085498898
2004-10-01,25.800211207049855
2005-01-01,25.811672337733196
2005-04-01,25.831090150781932
2005-07-01,25.833617347571376
2005-10-01,25.87743103817799
2006-01-01,25.923626324269197
2006-04-01,25.944334921108503
2006-07-01,25.971019642786498
2006-10-01,25.983792547322082
2007-01-01,26.046308498477572
2007-04-01,26.039462413581685
2007-07-01,26.019430888926305
2007-10-01,26.04977553856425
2008-01-01,26.030422025761645
2008-04-01,26.010705252534752
2008-07-01,26.00662792877882
2008-10-01,25.961017048718784
2009-01-01,25.953444074608406
2009-04-01,25.955532072272163
2009-07-01,25.94838543236668
2009-10-01,25.92385019099995
2010-01-01,25.971012805648957
2010-04-01,25.99241542979128
2010-07-01,26.001976237055434
2010-10-01,25.99784978073439
2011-01-01,26.039099886676794
2011-04-01,26.0616103221846
2011-07-01,26.054056685964525
2011-10-01,26.05625850574793
2012-01-01,26.074908307358445
2012-04-01,26.08842656644229
2012-07-01,26.084946659513342
2012-10-01,26.09299694231602
2013-01-01,26.099591843854988
2013-04-01,26.114150534215955
2013-07-01,26.139968724286874
2013-10-01,26.121880924809812
2014-01-01,26.151175347456935
2014-04-01,26.182016960530373
2014-07-01,26.208255697883462
2014-10-01,26.231036671791426
2015-01-01,26.469010775540323
2015-04-01,26.47595592919158
2015-07-01,26.530523250677717
2015-10-01,26.551637466327477
2016-01-01,26.509211845656235
2016-04-01,26.52130642302551
2016-07-01,26.532537119030696
2016-10-01,26.634592963562405
2017-01-01,26.59248393341491
2017-04-01,26.613256749123536
2017-07-01,26.664227829581193
2017-10-01,26.721445040209097
2018-01-01,26.721199414682975
2018-04-01,26.744855288165954
2018-07-01,26.749635307184537
2018-10-01,26.762514327868164
2019-01-01,26.782150920069537
2019-04-01,26.80397401770421
2019-07-01,26.822201096679677
2019-10-01,26.843210006699024
