date,ind_prod
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,0.2696666666666666
2001-04-01,-0.07633333333333332
2001-07-01,-0.07500000000000001
2001-10-01,-0.2026666666666667
2002-01-01,-0.2643333333333333
2002-04-01,0.008999999999999994
2002-07-01,0.043000000000000003
2002-10-01,0.06633333333333334
2003-01-01,-0.03266666666666668
2003-04-01,-0.11299999999999999
2003-07-01,-0.05266666666666667
2003-10-01,0.10233333333333333
2004-01-01,0.03833333333333334
2004-04-01,0.023333333333333327
2004-07-01,-0.03733333333333333
2004-10-01,-0.20433333333333334
2005-01-01,-0.016
2005-04-01,-0.006000000000000005
2005-07-01,0.026000000000000002
2005-10-01,0.10333333333333333
2006-01-01,-0.021
2006-04-01,0.04
2006-07-01,0.013999999999999985
2006-10-01,-0.06366666666666668
2007-01-01,0.09899999999999999
2007-04-01,-0.10533333333333332
2007-07-01,-0.00633333333333333
2007-10-01,0.09966666666666668
2008-01-01,-0.11366666666666665
2008-04-01,0.029666666666666664
2008-07-01,-0.057333333333333326
2008-10-01,-0.16800000000000004
2009-01-01,-0.012000000000000002
2009-04-01,-0.004666666666666664
2009-07-01,-0.06733333333333334
2009-10-01,-0.008666666666666656
2010-01-01,0.035333333333333335
2010-04-01,0.03133333333333334
2010-07-01,0.22566666666666668
2010-10-01,0.236
2011-01-01,-0.043666666666666666
2011-04-01,-0.011333333333333336
2011-07-01,-0.1443333333333333
2011-10-01,-0.15933333333333333
2012-01-01,0.025666666666666664
2012-04-01,-0.024
2012-07-01,-0.029666666666666675
2012-10-01,-0.018666666666666665
2013-01-01,-0.05233333333333334
2013-04-01,-0.0023333333333333366
2013-07-01,0.009333333333333343
2013-10-01,0.014999999999999994
2014-01-01,0.18300000000000002
2014-04-01,0.24433333333333337
2014-07-01,0.23166666666666666
2014-10-01,0.27233333333333337
2015-01-01,0.254
2015-04-01,0.0
2015-07-01,0.15700000000000006
2015-10-01,0.21133333333333332
2016-01-01,-0.2876666666666667
2016-04-01,-0.2096666666666667
2016-07-01,-0.3936666666666667
2016-10-01,-0.372
2017-01-01,-0.173
2017-04-01,-0.129
2017-07-01,0.009666666666666683
2017-10-01,-0.018000000000000002
2018-01-01,-0.009333333333333346
2018-04-01,0.12833333333333335
2018-07-01,0.020999999999999998
2018-10-01,-0.21700000000000003
2019-01-01,0.15266666666666667
2019-04-01,-0.0059999999999999915
2019-07-01,0.07166666666666667
2019-10-01,0.221
