date,ind_prod
2000-01-01,-0.010000000000000002
2000-04-01,0.03166666666666667
2000-07-01,0.014333333333333335
2000-10-01,0.03
2001-01-01,0.00633333333333333
2001-04-01,-0.002999999999999998
2001-07-01,-0.004666666666666669
2001-10-01,0.026
2002-01-01,0.021666666666666667
2002-04-01,0.006666666666666665
2002-07-01,-0.009666666666666664
2002-10-01,-0.036
2003-01-01,0.038
2003-04-01,0.0030000000000000005
2003-07-01,-0.00633333333333333
2003-10-01,0.02966666666666666
2004-01-01,-0.0013333333333333322
2004-04-01,-0.0036666666666666653
2004-07-01,0.011333333333333329
2004-10-01,0.011000000000000001
2005-01-01,-0.010666666666666666
2005-04-01,0.017333333333333333
2005-07-01,-0.005
2005-10-01,-0.008333333333333331
2006-01-01,0.02966666666666666
2006-04-01,0.016
2006-07-01,-0.0026666666666666666
2006-10-01,0.009333333333333332
2007-01-01,0.005333333333333333
2007-04-01,-0.019333333333333334
2007-07-01,0.011333333333333336
2007-10-01,0.025666666666666667
2008-01-01,-0.020666666666666667
2008-04-01,-0.005000000000000002
2008-07-01,0.008333333333333337
2008-10-01,-0.013000000000000003
2009-01-01,0.017333333333333333
2009-04-01,-0.01066666666666667
2009-07-01,-0.007333333333333335
2009-10-01,-0.008666666666666666
2010-01-01,0.059
2010-04-01,-0.006666666666666668
2010-07-01,-0.001666666666666668
2010-10-01,0.013333333333333329
2011-01-01,-0.010999999999999998
2011-04-01,0.00033333333333333365
2011-07-01,0.013666666666666662
2011-10-01,-0.017333333333333336
2012-01-01,0.008333333333333337
2012-04-01,0.004666666666666669
2012-07-01,-0.04899999999999999
2012-10-01,0.041
2013-01-01,-0.004333333333333334
2013-04-01,0.016333333333333328
2013-07-01,-0.017333333333333336
2013-10-01,0.02033333333333333
2014-01-01,0.03833333333333333
2014-04-01,0.0030000000000000027
2014-07-01,0.03
2014-10-01,-0.003000000000000001
2015-01-01,0.14766666666666667
2015-04-01,-0.006333333333333334
2015-07-01,-0.0030000000000000005
2015-10-01,0.011999999999999999
2016-01-01,-0.021000000000000008
2016-04-01,0.045000000000000005
2016-07-01,-0.016333333333333328
2016-10-01,0.007999999999999998
2017-01-01,-0.027999999999999997
2017-04-01,-0.02
2017-07-01,0.042333333333333334
2017-10-01,0.03666666666666667
2018-01-01,-0.09499999999999999
2018-04-01,0.079
2018-07-01,0.0020000000000000018
2018-10-01,-0.024999999999999998
2019-01-01,0.033
2019-04-01,-0.01566666666666667
2019-07-01,0.036333333333333336
2019-10-01,-0.032
