date,brent
2000-01-01,
2000-04-01,-0.005959789182551134
2000-07-01,0.13623632377460648
2000-10-01,-0.03146128458053443
2001-01-01,-0.1387195342060279
2001-04-01,0.0526965865604927
2001-07-01,-0.07497328447257612
2001-10-01,-0.2682437198847758
2002-01-01,0.08815915329928004
2002-04-01,0.1701553131020841
2002-07-01,0.07223402094635212
2002-10-01,-0.007205000112783466
2003-01-01,0.16458635827895485
2003-04-01,-0.18600854844762438
2003-07-01,0.08353444403028565
2003-10-01,0.032506319858486066
2004-01-01,0.08268271443459252
2004-04-01,0.10469202454266391
2004-07-01,0.15492954835871675
2004-10-01,0.06493611444512304
2005-01-01,0.0769666320386122
2005-04-01,0.07917682060962239
2005-07-01,0.174510916058761
2005-10-01,-0.07760546542393243
2006-01-01,0.08220416966278599
2006-04-01,0.11865829874079115
2006-07-01,0.0012456284847308652
2006-10-01,-0.15405492648778818
2007-01-01,-0.03264275291146124
2007-04-01,0.1716953479050254
2007-07-01,0.08881614676443483
2007-10-01,0.16681459074687766
2008-01-01,0.0903775558950839
2008-04-01,0.22500557651200292
2008-07-01,-0.059391479815414705
2008-10-01,-0.7385397604921318
2009-01-01,-0.2071422419833686
2009-04-01,0.2783930007880233
2009-07-01,0.15006162554483993
2009-10-01,0.09009800629387943
2010-01-01,0.021474844344225197
2010-04-01,0.02920858972264284
2010-07-01,-0.021760982292405195
2010-10-01,0.11829396029647476
2011-01-01,0.19382034198154496
2011-04-01,0.1116668086389474
2011-07-01,-0.03485398309325305
2011-10-01,-0.03541173044387058
2012-01-01,0.07984814853104627
2012-04-01,-0.0888467401041435
2012-07-01,0.0109771928913176
2012-10-01,0.004308912750909499
2013-01-01,0.021626026262583586
2013-04-01,-0.09228347415944693
2013-07-01,0.07232141730071806
2013-10-01,-0.009659269560949646
2014-01-01,-0.009599386733602167
2014-04-01,0.014076119805149112
2014-07-01,-0.07451008183221486
2014-10-01,-0.28721296021080445
2015-01-01,-0.34858668052526465
2015-04-01,0.13473623065778906
2015-07-01,-0.20549705840634935
2015-10-01,-0.14230997683498892
2016-01-01,-0.2569699196314943
2016-04-01,0.3008260945243668
2016-07-01,0.0057679128988867845
2016-10-01,0.07162965613925465
2017-01-01,0.08741790860306153
2017-04-01,-0.07763936354416767
2017-07-01,0.04795573980186418
2017-10-01,0.1661679918312755
2018-01-01,0.08227801520967404
2018-04-01,0.10899624942344133
2018-07-01,0.009662341130194818
2018-10-01,-0.10517835867246372
2019-01-01,-0.06945360293263647
2019-04-01,0.0871652708339603
2019-07-01,-0.10699006079459927
2019-10-01,0.023616862761970836
