date,unempl
2000-01-01,
2000-02-01,-0.010810916104215806
2000-03-01,0.010810916104215806
2000-04-01,-0.021739986636406083
2000-05-01,-0.022223136784710107
2000-06-01,-0.022728251077556383
2000-07-01,-0.01156082240107592
2000-08-01,-0.011696039763191113
2000-09-01,-0.01183445764700286
2000-10-01,0.0
2000-11-01,0.01183445764700286
2000-12-01,-0.03593200922606332
2001-01-01,0.02409755157906046
2001-02-01,-0.02409755157906046
2001-03-01,0.0
2001-04-01,0.012121360532344916
2001-05-01,-0.036813973122716614
2001-06-01,0.0
2001-07-01,0.0246926125903717
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,-0.03727139479723185
2001-11-01,0.0
2001-12-01,0.01257878220686015
2002-01-01,-0.06453852113757108
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,-0.06899287148695121
2002-05-01,0.0281708769666964
2002-06-01,0.01379332213233564
2002-07-01,-0.04196419909903204
2002-08-01,0.0281708769666964
2002-09-01,0.01379332213233564
2002-10-01,-0.027779564107075938
2002-11-01,0.05480823649499511
2002-12-01,-0.013423020332140378
2003-01-01,-0.027398974188114433
2003-02-01,0.01379332213233564
2003-03-01,0.05334598070529273
2003-04-01,-0.026317308317373556
2003-05-01,0.05195973893071093
2003-06-01,-0.025642430613337375
2003-07-01,0.012903404835908017
2003-08-01,0.012739025777429358
2003-09-01,0.02500130220541763
2003-10-01,-0.01242251999855748
2003-11-01,0.0246926125903717
2003-12-01,0.012121360532344916
2004-01-01,0.0
2004-02-01,0.04706751085798544
2004-03-01,-0.04706751085798544
2004-04-01,0.0
2004-05-01,0.03550668845690952
2004-06-01,-0.047628048989254435
2004-07-01,-0.0246926125903717
2004-08-01,0.036813973122716614
2004-09-01,0.0
2004-10-01,0.03550668845690952
2004-11-01,-0.023530497410193973
2004-12-01,-0.07410797215372167
2005-01-01,0.05001042057466121
2005-02-01,0.012121360532344916
2005-03-01,-0.06213178110700612
2005-04-01,0.02531780798428951
2005-05-01,0.01242251999855748
2005-06-01,-0.03774032798284699
2005-07-01,-0.012903404835908017
2005-08-01,0.012903404835908017
2005-09-01,0.0
2005-10-01,0.02531780798428951
2005-11-01,-0.02531780798428951
2005-12-01,0.012739025777429358
2006-01-01,0.0
2006-02-01,-0.06538275926285131
2006-03-01,0.06538275926285131
2006-04-01,-0.0789884113186301
2006-05-01,-0.04196419909903204
2006-06-01,0.055569851154810834
2006-07-01,-0.04138521616285473
2006-08-01,-0.05798725765034929
2006-09-01,0.07197349962508959
2006-10-01,-0.07197349962508959
2006-11-01,-0.015037877364540542
2006-12-01,0.0
2007-01-01,-0.07878087785311427
2007-02-01,-0.050430853626891814
2007-03-01,-0.017391742711869274
2007-04-01,-0.054067221270275745
2007-05-01,0.018349138668196652
2007-06-01,-0.018349138668196652
2007-07-01,-0.057158413839948796
2007-08-01,-0.01980262729617932
2007-09-01,0.03922071315328113
2007-10-01,-0.03922071315328113
2007-11-01,-0.040821994520255256
2007-12-01,0.02061928720273576
2008-01-01,-0.04167269640056803
2008-02-01,-0.021506205220963803
2008-03-01,-0.04445176257083361
2008-04-01,-0.02298951822469908
2008-05-01,-0.023530497410193973
2008-06-01,0.06899287148695166
2008-07-01,-0.06899287148695166
2008-08-01,-0.02409755157906046
2008-09-01,0.07061756721395351
2008-10-01,-0.04652001563489305
2008-11-01,0.04652001563489305
2008-12-01,0.08701137698962969
2009-01-01,0.09909090264423082
2009-02-01,0.0727593542824283
2009-03-01,0.017391742711869274
2009-04-01,0.08269171584511348
2009-05-01,0.04652001563489261
2009-06-01,-0.015267472130788384
2009-07-01,0.08829260714567821
2009-08-01,0.04138521616285473
2009-09-01,0.0
2009-10-01,-0.013605652055778794
2009-11-01,0.013605652055778794
2009-12-01,0.0
2010-01-01,0.05264373348542195
2010-02-01,0.012739025777429358
2010-03-01,-0.025642430613337375
2010-04-01,-0.039740328649513934
2010-05-01,-0.013605652055778794
2010-06-01,-0.01379332213233564
2010-07-01,0.0
2010-08-01,-0.013986241974740299
2010-09-01,-0.028573372444055778
2010-10-01,0.028573372444055778
2010-11-01,-0.014184634991956102
2010-12-01,-0.014388737452099676
2011-01-01,0.014388737452099676
2011-02-01,0.014184634991956102
2011-03-01,-0.05798725765034929
2011-04-01,0.02941388520629351
2011-05-01,0.0
2011-06-01,-0.02941388520629351
2011-07-01,-0.015037877364540542
2011-08-01,-0.015267472130788384
2011-09-01,0.015267472130788384
2011-10-01,-0.015267472130788384
2011-11-01,0.015267472130788384
2011-12-01,-0.015267472130788384
2012-01-01,0.015267472130788384
2012-02-01,0.08701137698963013
2012-03-01,-0.057158413839948796
2012-04-01,0.01459879942115272
2012-05-01,0.014388737452099676
2012-06-01,-0.04380262265839319
2012-07-01,0.02941388520629351
2012-08-01,0.04255961441879608
2012-09-01,-0.057158413839948796
2012-10-01,0.0431721718652085
2012-11-01,0.0680534632450156
2012-12-01,-0.0680534632450156
2013-01-01,-0.0431721718652085
2013-02-01,0.09798040836020361
2013-03-01,-0.027028672387919173
2013-04-01,-0.056352936551131716
2013-05-01,0.04255961441879608
2013-06-01,-0.07197349962508959
2013-07-01,0.0
2013-08-01,0.05798725765034929
2013-09-01,-0.014184634991956102
2013-10-01,-0.05884050002293373
2013-11-01,0.05884050002293373
2013-12-01,-0.04380262265839319
2014-01-01,-0.030305349495328926
2014-02-01,0.0
2014-03-01,0.030305349495328926
2014-04-01,-0.06155789299943315
2014-05-01,-0.032260862218221664
2014-06-01,-0.016529301951210496
2014-07-01,-0.03390155167568132
2014-08-01,0.06669137449867213
