date,brent
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.2813725979202779
2002-02-01,-0.2944204932958714
2002-03-01,0.08195111521687704
2002-04-01,-0.11720448282319795
2002-05-01,-0.13077605332373876
2002-06-01,-0.07777591879460699
2002-07-01,0.19794048909347106
2002-08-01,0.19920611734915594
2002-09-01,0.36038356422840057
2002-10-01,0.7035871330212107
2002-11-01,0.8071847165421517
2002-12-01,0.7307383924579192
2003-01-01,0.7505432343718614
2003-02-01,0.784429109937284
2003-03-01,0.28904977422583134
2003-04-01,-0.03150606853161442
2003-05-01,0.13035501239313518
2003-06-01,0.28369545346039615
2003-07-01,0.05168749024076469
2003-08-01,0.0776581538939003
2003-09-01,-0.14950233035515836
2003-10-01,-0.2207926399871054
2003-11-01,-0.09174753803949942
2003-12-01,-0.3639405797088724
2004-01-01,-0.47027134871897225
2004-02-01,-0.5399308997634491
2004-03-01,-0.16175993202137828
2004-04-01,0.3241343801814529
2004-05-01,0.353589842935647
2004-06-01,0.10260790381334495
2004-07-01,0.2021510806325848
2004-08-01,0.24287644791116225
2004-09-01,0.5124243133960773
2004-10-01,0.44702850601295463
2004-11-01,0.23860054183170565
2004-12-01,0.23306261672290018
2005-01-01,0.3495329153031732
2005-02-01,0.447864437723029
2005-03-01,0.36266662970085806
2005-04-01,0.13935237706804093
2005-05-01,-0.11506253719602988
2005-06-01,0.19411486291673796
2005-07-01,0.11004186596229903
2005-08-01,0.04582401103521505
2005-09-01,-0.09007319340761732
2005-10-01,-0.35740417050165174
2005-11-01,-0.15718488173363543
2005-12-01,0.07777777739196434
2006-01-01,-0.005472866744578475
2006-02-01,-0.10724603935329968
2006-03-01,-0.3008336717233746
2006-04-01,-0.13143566843460386
2006-05-01,0.10224967808047758
2006-06-01,-0.20270221353550033
2006-07-01,-0.1613108273187338
2006-08-01,-0.268400646078764
2006-09-01,-0.3910807563651444
2006-10-01,-0.17464549449364952
2006-11-01,-0.18615831701746366
2006-12-01,-0.26766865267979423
2007-01-01,-0.5071975915764853
2007-02-01,-0.32557635205121027
2007-03-01,-0.15608587814195873
2007-04-01,-0.3434924954718035
2007-05-01,-0.39822101690336753
2007-06-01,-0.19659008046872106
2007-07-01,-0.20416269050580915
2007-08-01,-0.16934594233299993
2007-09-01,0.23473788295411513
2007-10-01,0.36624375541672993
2007-11-01,0.3909998238296879
2007-12-01,0.28130920294971773
2008-01-01,0.7006381855993471
2008-02-01,0.5459543103401137
2008-03-01,0.5131439914129112
2008-04-01,0.5202336472677018
2008-05-01,0.6402603595079208
2008-06-01,0.5861647964786867
2008-07-01,0.5020454716352241
2008-08-01,0.5045268947335071
2008-09-01,0.011546760431209613
2008-10-01,-0.4937365562512541
2008-11-01,-1.019148709651915
2008-12-01,-1.1978648457578802
2009-01-01,-1.2930652062956187
2009-02-01,-1.2861009416522253
2009-03-01,-1.3135940418630563
2009-04-01,-1.256383776187711
2009-05-01,-1.364991361723515
2009-06-01,-1.2786243113048528
2009-07-01,-1.267852815984761
2009-08-01,-0.9160005678123104
2009-09-01,-0.5938004765568223
2009-10-01,0.15652938802499516
2009-11-01,0.9458945881677447
2009-12-01,1.4450947037578246
2010-01-01,1.313949520425699
2010-02-01,1.3172237738564405
