date,gdp
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,
2002-01-01,0.02662025212121577
2002-04-01,0.03616477743016233
2002-07-01,0.033919995418759896
2002-10-01,0.020803777681642543
2003-01-01,-0.003156237809715634
2003-04-01,-0.024666958798910343
2003-07-01,-0.03570792253718125
2003-10-01,-0.024718390336175844
2004-01-01,-0.01733904701826816
2004-04-01,0.010277685723451668
2004-07-01,0.03053838482004423
2004-10-01,0.025206995411000577
2005-01-01,0.04335714529366186
2005-04-01,0.0264108258348017
2005-07-01,0.009709985684981604
2005-10-01,0.008641763618065568
2006-01-01,-0.019362088466728267
2006-04-01,-0.01443551522681119
2006-07-01,-0.0036179604373849372
2006-10-01,-0.0035810610349820138
2007-01-01,0.016927592837543415
2007-04-01,0.021436006455278545
2007-07-01,0.010762178947896217
2007-10-01,0.020877524772327405
2008-01-01,0.01238512722256857
2008-04-01,-0.0031556213258738808
2008-07-01,0.0010834078911550193
2008-10-01,-0.02949421592886381
2009-01-01,-0.10139229877819744
2009-04-01,-0.11573249889390524
2009-07-01,-0.1231899774843157
2009-10-01,-0.14189840782398022
2010-01-01,0.00033770085699558194
2010-04-01,0.04587870979995756
2010-07-01,0.05092145288070071
2010-10-01,0.13214992514001977
2011-01-01,0.04094194834107512
2011-04-01,0.01357161222247072
2011-07-01,0.012429646615380818
2011-10-01,-0.03808192933401244
2012-01-01,-0.011225732978612513
2012-04-01,-0.02590001154164412
2012-07-01,-0.02938908647613303
2012-10-01,-0.024949704614066093
2013-01-01,-0.041812909030635836
2013-04-01,-0.0178435921523743
2013-07-01,-0.0009361327303025746
2013-10-01,0.01221383538747034
2014-01-01,0.03938009125508657
2014-04-01,0.04715567300925727
2014-07-01,0.028814288106641328
2014-10-01,0.01781002514807284
2015-01-01,-0.010889529577468693
2015-04-01,-0.029346614572222762
2015-07-01,-0.0035195033045525292
2015-10-01,0.005346474185078165
2016-01-01,0.03439647345099672
2016-04-01,0.06140565382321128
2016-07-01,0.03674762240049745
2016-10-01,0.03366319828445796
2017-01-01,0.008835082337895983
2017-04-01,-0.031043526199198368
2017-07-01,-0.02577759209321684
2017-10-01,-0.035406226518709616
2018-01-01,-0.023794871534715156
2018-04-01,0.0014960757490847243
2018-07-01,0.007454363020144683
2018-10-01,0.025804401145538947
2019-01-01,0.022009200874506973
2019-04-01,0.02560943802487259
2019-07-01,0.0290168295232327
2019-10-01,0.014366063388816741
