,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0034132222643776,-0.0621641900820577,-0.0135777124713314,-0.167256736422054,0.0590436238862324,0.0033705251284601,0.0355444593331775,0.1036940884977113,-0.067043989759302,0.0544503382000414,-0.0608818290760915,-0.0923807149293018,0.022954306525758,-0.0719008773208287,0.0273596936608484,0.0819697607477465,0.009288643359536,-0.0069984300302756,-0.0206573258682567,-0.109081765036052,-0.1482662467810698,-0.0207174396208422,0.0222867036261789,0.1240464579132414,0.1491565219136106
1,-0.0456171094051605,-0.0547400407975011,-0.1404969416966111,-0.0523399751647666,0.1525485690531631,0.0496114579659483,0.1270056013165827,0.0778857450062133,-0.0836514536398169,-0.0031335981770155,-0.0481897710937211,-0.0512600287615327,-0.0047103699915567,-0.0383792889690646,-0.0223596806252466,-0.0305125711863389,0.051818191307646,0.0069616499369153,0.0313039148405458,-0.0157554468246061,-0.1637176384029786,0.0025686463740406,-0.0076971164210917,0.1241207005583326,0.1518948879273161
2,0.0234914911820673,-0.0886087971595195,-0.1200937471562504,-0.1693490789280574,0.1070050574008085,0.1478024711618779,0.2114464852216322,0.1293553383637729,-0.1108129634198142,-0.1384742417162598,-0.2152774669972572,-0.0576024864660951,0.0163106913465256,0.0411890457564787,0.1083381796219136,0.0012308992776191,0.022095999058628,0.0144622792693702,-0.0098699190101569,0.0017922725739509,-0.0284234773567924,0.0274352197208322,0.0186036884479321,0.1118535305869663,-0.0063454697200278
3,0.1680527214392633,-0.062971656226793,-0.0165488983745198,-0.2261930082064367,0.0138016390133799,0.0143235948450737,0.0271457364560987,0.0919850252264424,-0.0970472161611368,-0.0313087423160638,-0.0463569398407415,-0.0577494388858284,0.0055919519879452,-0.0211837645552286,-0.011466080476346,0.0431983359078742,0.010753626645652,-0.0020192847825732,0.0069898663826073,-0.0703816247431845,-0.1144560282679663,0.0614056721939206,0.0495091195650481,0.2054148690387833,0.1221896383436806
4,-0.0752980058366361,-0.0194640791222902,0.0729556414349801,-0.072764765914389,0.2105911007990499,-0.0241113955864449,-0.0356832953398082,0.0209275414782581,-0.1225794285092831,0.0853829802646259,0.0338291114599442,0.001472700961326,-0.054064184408535,-0.071306909963642,-0.029515658549581,-0.0088183766785618,0.0760949125433114,-0.0085628572123184,0.0551461099629904,0.0062901670969743,-0.0375344286879091,0.0424360236395031,-0.0317808478379504,0.0768547394083434,-0.0221274870345169
5,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
6,0.1438692386794642,-0.0450067097368034,-0.0833145965202106,-0.1073236489421063,-0.026453183041383,0.0411921256157867,0.0970715919583327,0.0251748150149992,-0.024705665050746,-0.0541608241970337,-0.0942293898648003,0.0258060326532465,-0.0060264798551727,0.0363400266065809,0.079185208733584,-0.0058874959859274,-0.0249789707102223,-0.0334973934753151,-0.0457664017178736,-0.0316390447182897,0.0133966876660664,0.0604222223470394,0.0299483956263912,0.0997578778758949,-0.0116854170492075
7,0.1049848671411126,-0.0375937577172535,-0.0814959591033464,-0.2152361226329908,0.0483322091762339,0.0123001956832595,0.1322100495209071,0.0386572817091774,-0.0914271707307108,-0.0153654768316044,-0.1306717536924715,0.0527324812620193,0.0801240617577434,0.0232947970763426,0.0961067173778715,0.0249113931784279,-0.0572428849997272,-0.0127840193522423,-0.0720373808735921,-0.0785038917271379,-0.1646952475119469,-0.0173776817545885,0.0369705900656356,0.1222653304938035,0.2206522945742755
8,0.132130442970066,0.0191588688700754,0.0442873919269715,-0.0991147630086892,-0.0214381002533912,0.0017288706569864,0.0195385015572107,0.1064448447727137,-0.03239439853931,-0.0106634230843596,-0.011045165422761,-0.0706809667740202,-0.0066297776166557,-0.0357696621019805,-0.0417320078270826,0.0539017324319104,0.0360026551034025,-0.019760301419506,-0.0023413278972128,-0.0949057625973637,-0.1346901320492293,0.0330916187919108,0.007785175060615,0.1299097310965393,0.1249157549293684
9,-0.0838648758685813,-0.0563578271108049,0.04683814656088,-0.0339520549311913,0.1241449793546003,0.0031128799696276,-0.0850270269217752,-0.1132645937537404,-0.0978840242988425,0.0771155975526127,0.0995945086532046,0.1010048050735434,0.1000070967719395,-0.0734557520758656,-0.0594727356085016,0.0212003593177954,-0.068557716689849,0.040883045335903,0.0110560754951833,-0.1065954707297329,-0.0056272061530471,-0.0059256924315889,0.0807283608749358,0.2014984932191232,-0.0059469211782321
