,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.0413400222212594,-0.0405982999656266,-0.1126416871015401,-0.075131868303103,-0.1050272892576771,-0.1112383813100486,-0.0019344460686561,0.0883658860305054,0.1923039429965811,0.2251744311381998,0.1171101658739957,-0.0532957381825269,-0.1126461234781501,-0.152703836888886,-0.1242908500328461,-0.0304677833483211,-0.0390212961696114,0.0249759030762284,0.0509368033434931,0.0542887857759168,0.0641681986322382,0.0317688951419121,-0.0307681082847146,-0.1319479976853408,-0.0396460721818314,-0.021886310947039,0.0066097305239232,0.1538900854110885,0.0098175912651043,0.0146986639770538,0.045093201618986,-0.0555243734259889,0.025388666964055,-0.0348328462004516,0.0268115563315234,0.0386953548173494,0.0248705059143752,0.1116944290409378,-0.0924411447173731,-0.0422806995834861,-0.1159837316609646,-0.1568291783188868,0.009107694472366,0.0294892482921085,0.0942685910920779,0.0990616263654615,0.0442974260709583
1,0.0603647165068856,0.0435057884978,-0.0694445904787848,-0.0461548028601406,-0.1294181806029541,-0.0969564134724123,-0.0676482869192369,0.1036145521384455,0.2163511432730871,0.1145663484476422,0.1562480017521466,-0.159803502243232,-0.231921844361544,-0.124494417423044,-0.1898812910211162,0.0637458819855929,0.1254430760007778,0.0662040030329542,0.0929411503209571,0.0885028293030387,0.0143407093486196,-0.0274695745956954,-0.0270128014145996,-0.258832563612831,-0.1194422012566001,0.0347297177922385,0.0534790162966665,0.2893924870451592,0.1279454366218608,0.0347510897496263,-0.0350319031962627,-0.1539428130596576,-0.0565960827411373,-0.0828253885987777,0.0993012649405571,0.0530764910228747,0.0249474454390075,0.0420748204903382,-0.1342676127513122,-0.0039006042268034,-0.0031290231389924,0.0027842969237923,0.0558725068622116,-0.0139839511043824,-0.0161139228704527,-0.0039960306072757,-0.0126981903075105
2,-0.0784773180109787,-0.0781897347705218,-0.1856092049044875,-0.1160527154758064,-0.1512470541887758,-0.1324095125644468,-0.1010443028672405,0.1792096963621503,0.2471517250652581,0.2465889050182887,0.240348772584479,0.0725286439414496,0.0400736289928289,0.00057964241293,0.0092987179648069,-0.1941179587525745,-0.2207731471747394,-0.1736624147196401,-0.1477863489894098,-0.0593343263587513,0.0272495249457662,0.0187981622419606,0.0013768293138518,0.1168189016979255,0.152201609547351,0.1459017495621282,0.1179981567290866,0.0943961690784682,-0.0443777473672319,-0.048087738984897,-0.0115545405960979,-0.188387614884494,-0.1306092917267918,-0.037170095484015,-0.0045487380026898,0.24323417350314,0.1990172243676085,-0.00564022117549,-0.0682026000112472,-0.1720789171892427,-0.1040862435789087,-0.0081180004008132,0.0110007178480984,0.0016870946261029,-0.0050080304666764,0.000855254839152,-0.0014949322534256
3,-0.0750733219900539,-0.0938355411031572,-0.3037343811600834,-0.0615621864431368,-0.1137551294330485,-0.0745494812373053,0.0799958607037147,0.0045621858748781,0.1281889337515593,0.0692782309108395,0.0405516122437461,-0.0019575467708854,-0.0407494836551904,0.0093378167401212,0.0026445752250552,-0.001494829002528,0.0115432419023946,-0.0302960615459895,-0.0997090817719588,0.0149971849044483,0.0083849535948452,0.0395015567621115,0.0951829582439671,-0.1173525848540357,0.0049877444784094,-0.0253517356451808,-0.0044973904253957,0.2093336752943884,0.0264480296102185,0.0622679961206671,0.0496672667958044,-0.1033490015120079,-0.0234152834166359,-0.0123690616722278,0.0389618030014453,0.0763829556993052,0.059007521739236,0.0098933187905707,-0.1172049462604505,-0.0883454861140116,-0.0715650895507771,-0.0466858389084947,0.012550092054667,0.0470306559715965,0.0490929146466143,0.0531636245765696,0.0490537662958523
4,-0.0002505621010016,-0.0468400897735001,-0.1413256584735762,0.0527658302830147,-0.1531236090325443,-0.0610900561683003,0.0352214182705061,-0.0640604074022448,0.1894062208655924,0.1429225910295208,0.0703007088226286,0.0767580726008034,-0.0462949138723445,-0.1160835642209967,-0.0810482983292288,-0.0853242362987671,-0.0592336306752443,0.0607913933434716,0.0683668371389778,0.0734150200876229,0.0111593810808088,-0.0297974011925354,-0.0923821585233426,-0.1012144972953024,0.0398882573541783,0.0436552574792941,0.0938399152751969,0.1301884340245109,-0.0063955837273148,0.0026154684565717,-0.0338843968104818,-0.0588344461202972,0.0359472769428066,-0.0094875054070087,0.0624639913171307,0.0336755199238858,0.0084228425268158,0.0169891596388147,-0.1032693598704419,-0.0372836102503875,-0.0549147769207394,-0.0172019289562364,0.0414490580084425,-0.0116199281775308,-0.0057204219879594,-0.0297261709211831,-0.0155554634275532
5,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
6,-0.0806153607409143,-0.057012450097762,-0.1712375208042011,-0.0312872251307005,-0.0191080198922435,-0.0106376724764487,-0.0114070238381991,-0.0535167834831007,-0.0089603304513303,0.0035262149122488,0.0153725949527121,0.1307048631069207,0.0134220740536044,-0.0690428948842623,0.1026528556287544,-0.0427708430564486,-0.0255736460482793,0.0620953608829211,-0.0786054219682874,-0.1482398029954694,-0.0096151826025092,-0.0246735595094627,-0.0112806410658272,0.1087282962484685,0.0873855899948097,0.0551032229395218,-0.0062644178556396,0.0200016509947786,-0.0811180844796837,0.0236361819408301,0.0975491763756579,-0.0124348886663625,0.0318984158261841,-0.0765983076363028,0.0283851774222512,0.1227462286856173,0.0809589741262328,0.0430813215182475,-0.1306610447143299,-0.1276374711059062,-0.040898290073045,0.0144837475476897,0.0458262836566056,0.0002161723101608,-0.0745933904850133,-0.09440573777837,-0.0277404910965266
7,0.0374148845392632,-0.0019194168567153,-0.1666853376501258,-0.0695266530309695,-0.1493298117820281,-0.1301768613493976,0.02560830673508,0.0151081331554152,0.1469880846962432,0.1282018978154973,0.0882461580014997,-0.0034322260238504,-0.0369842794935699,-0.0055796608006843,-0.0632862354872507,-0.0401898646822367,-0.0540716217722092,-0.0598916590234104,-0.0453433572448851,0.0029497809365679,0.0390752378738668,0.029294833140657,0.036255611938742,-0.0517800695400723,0.0431218085094897,0.0351331673886576,0.0670009265815423,0.1559595794215411,0.0205695979884019,0.0348402803882095,0.0211024756354483,-0.1044674431078434,-0.024598366986865,-0.0349993361048319,0.0047912511541241,0.1321058550900744,0.0379579076180007,0.0122466820845481,-0.1043367954844427,-0.1388852369130049,-0.0501989444590975,-0.0272279332978726,0.0487105468365278,0.0337498621190377,0.0071407868246957,0.007974122497675,-0.0092158483529907
8,-0.0051785460370794,-0.0197964253855893,-0.1602711456909489,-0.1289982899352537,-0.1503394625651353,-0.0902206693551583,-0.0020545675387957,0.1100883318414958,0.1841088906286607,0.1285431639643555,0.0882797083067039,-0.0582473381115811,-0.0588654714317655,-0.0275676451123452,-0.0770612113563693,0.039518751409318,-0.0022210868461769,-0.022523154425091,0.002522358609422,-0.0547798680141049,-0.0642558221244478,-0.060716732367954,0.017960988094682,-0.0494185420164683,0.0803027503771574,0.0391454260128227,0.0159215899100999,0.1332744449499188,0.0124408765077532,0.1188927139225555,0.0520926534697956,-0.0614479851587113,-0.0351226460985358,-0.1075690624803833,0.0194804077390351,0.051606029308715,0.0421469609111504,0.0030075391871378,-0.0599357570382146,-0.0416387097237667,-0.0205098639660903,0.0253711362778688,-0.0043410902108824,-0.0095704218513539,0.000761954619783,0.0159573896393219,-0.0082256773329767
9,-0.0464328713259476,-0.0731645692206264,-0.1374987772774787,-0.1067280657818514,-0.1731691792727936,-0.2026702678052885,-0.1073351013998547,0.1121693423191914,0.219947444861404,0.2007786005181628,0.1280496138075832,0.0502429026813366,-0.0524952433476073,-0.0438548292804092,-0.0837650272861587,-0.1139497178400184,0.0880801632901899,0.0944325447996625,0.1174654779254247,0.0373627230423281,-0.1592490967451887,-0.1377652406267557,-0.1545983417584118,-0.0521880907218488,0.093968816806722,0.0757626509418436,0.1484714593376139,0.0889461300102887,0.0440888019776224,0.0500975604021682,-0.0232369196648072,-0.0362493780099235,-0.1189636371664697,-0.1104550322814788,-0.0178111994068004,0.0362576950673698,0.1316659027650679,0.1075309767577472,-0.0366236789030374,-0.0382388690877775,-0.0667197941624166,-0.0750583890544973,0.0085274903933658,0.0182852112378917,-0.0036630425955515,0.0445421526529585,0.0106244701441688
10,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
11,0.0302630446732052,0.0502783319579158,-0.0878708816585351,-0.1919479069888865,-0.2120903807579424,-0.2796681645088839,-0.1211830494469587,0.0738252919767497,0.2170322033143144,0.2409005362814262,0.1489971402842123,0.1192182623393485,0.0820678665034151,0.0332049782063634,0.0298273125548824,-0.0670867196457578,-0.175407286612419,-0.0505485088694293,-0.028790130788824,-0.0653174788364587,0.0016738538865297,-0.036740242178709,-0.0728491002958158,0.0069879733270212,0.1240423329729019,0.0545765516856633,0.108292125600041,0.1156393565091384,-0.0633403721869463,-0.0033640344057168,-0.054771803107247,-0.1043275061572757,-0.002271114530064,-0.0073677017027904,0.0703463882523429,0.1336927994586219,0.1111350248604381,0.0476855552167272,-0.0845938305896574,-0.0686864234997024,-0.0793412539206883,-0.0268125259872107,0.0497736739079215,-0.0226094270746166,-0.0228590315331373,-0.0228582016894982,-0.0243525507870003
12,-0.0029135898943764,-0.0177875626866956,-0.0931553794592012,-0.0779533420940374,-0.1198719120551565,-0.130491872930424,-0.0210681986015295,0.0574073595568656,0.1987973913919525,0.2159846121693789,0.1346607877927184,-0.0494728655950105,-0.1012999280050408,-0.1437420411541694,-0.1412844291984392,-0.0305595900024577,-0.0553641359518799,0.0148911869935695,0.0305707229378562,0.0911241207204689,0.064808527557389,0.0308720348272011,0.0099458003476513,-0.1459668229621336,-0.0193246272901745,-0.0338895819912714,-0.0034126113994084,0.1573126114384031,0.0275499559934395,0.064823473350124,0.0354289617093499,-0.0421863855770077,0.0220691051886419,-0.0085849762140099,0.0289781645674658,0.0487345800194063,0.0330362444478424,0.0424574728731812,-0.0327915461092942,-0.066755801735141,-0.0766151994988746,-0.0727299856855943,-0.0152997295667809,0.0406725610677227,-0.0109032281474945,-0.030416009009837,0.017724645640488
13,-0.1409607914296202,-0.1167341691744283,-0.209844203000884,-0.0351996275034593,0.0003606500170789,-0.0070632184977235,-0.0301241357312029,0.0372881964378599,0.0204022213422234,0.0667263476272168,0.1190178559471242,0.1229230536742882,0.0972385628565959,0.01172623644619,0.0218609446633628,-0.1042088696638678,-0.0318078385423206,0.0071489606401122,-0.0329323738556013,-0.0775107190092363,-0.0925854333835189,-0.087433849300627,-0.0376798593338882,0.0777915363983368,0.0754407490137047,0.1100493087429939,0.059647662344112,0.0799001049624976,0.071368466759516,0.0455876717281107,0.0314958940592937,-0.0767845922765388,-0.0767388588765278,-0.1167242540060691,-0.0136169342440126,0.0702384902206603,0.0941370823135514,0.1088631775525286,0.05320814675526,-0.0476471486442839,-0.09146584244791,-0.0662352932575736,-0.0961515457528605,-0.0606713987690241,-0.0247989989704642,-0.0388531048219107,-0.0283189030810646
14,0.1347828470604994,-0.0172161974049664,-0.0419043427906835,-0.0207896663772331,-0.1239103615169945,-0.0929979080501368,-0.0309617240111776,-0.0308130777694657,0.123420853653041,0.1497159195839614,0.0669857927631554,-0.0923570655665919,-0.1543238834124451,-0.1233678771868334,-0.1507857737876392,0.1219773838989226,0.1322163365599529,0.0744670678043846,0.1569709478572782,0.0087855466458499,0.014375241920824,-0.0126054064251697,-0.0502144274897773,-0.1833706603741767,-0.147055431003082,0.0252866305554455,-0.0860981931213373,0.1624866931037942,0.0576888219191822,-0.0946514757042038,0.0929547849102903,-0.0027084522487506,0.0641755848571143,0.036035290494599,0.0456470366340191,-0.0407658962267412,-0.078177626404944,0.0694311514434318,-0.0704843300279449,-0.0124763509939995,0.0161924582442161,-0.0580272430782997,-0.0137136185401871,0.02824576657434,0.0397688712708443,0.0319077849894924,0.034864617511193
