date,cows
2000-01-01,17.79013270514894
2000-02-01,17.8193832170223
2000-03-01,17.91699622833774
2000-04-01,17.765599764198875
2000-05-01,17.908020104240645
2000-06-01,17.756898172022325
2000-07-01,17.810034784904165
2000-08-01,17.801712961566672
2000-09-01,17.858386371811182
2000-10-01,17.91864966786787
2000-11-01,17.865032076578053
2000-12-01,17.852402545438288
2001-01-01,17.641539850225445
2001-02-01,17.823934057678734
2001-03-01,17.9801582440288
2001-04-01,17.950517101905266
2001-05-01,17.93860453347236
2001-06-01,17.783157467140416
2001-07-01,17.84567209140946
2001-08-01,17.883853317647375
2001-09-01,17.955306383090292
2001-10-01,18.080862917080054
2001-11-01,18.0708395395922
2001-12-01,17.909521731285135
2002-01-01,17.945222264023666
2002-02-01,17.787687486212167
2002-03-01,17.94747198375768
2002-04-01,17.893556347216872
2002-05-01,17.855750861193172
2002-06-01,17.738671307802875
2002-07-01,17.844960980268386
2002-08-01,17.809666392930943
2002-09-01,17.91401313033504
2002-10-01,18.053955464160133
2002-11-01,17.91334900944063
2002-12-01,17.9589626942934
2003-01-01,17.879395912701668
2003-02-01,17.768483549721374
2003-03-01,17.848865848559946
2003-04-01,17.812426030410382
2003-05-01,17.79050836255381
2003-06-01,17.69933982902164
2003-07-01,17.80022624878586
2003-08-01,17.805235071056273
2003-09-01,17.99005166218065
2003-10-01,18.00197840906218
2003-11-01,17.910354995228026
2003-12-01,17.963079881423674
2004-01-01,17.822480040701375
2004-02-01,17.74340691254871
2004-03-01,17.95880400191824
2004-04-01,17.78956895431187
2004-05-01,17.71849281874027
2004-06-01,17.808744818817242
2004-07-01,17.727933483413747
2004-08-01,17.774798755859536
2004-09-01,17.873191135814782
2004-10-01,17.892369805845355
2004-11-01,17.989282253817695
2004-12-01,17.9759549218909
2005-01-01,17.72513067877611
2005-02-01,17.651731849976137
2005-03-01,17.891351648621814
2005-04-01,17.813160649359858
2005-05-01,17.793882943933955
2005-06-01,17.725932282025447
2005-07-01,17.68107068898208
2005-08-01,17.821570205318803
2005-09-01,17.821570205318803
2005-10-01,17.930311128753758
2005-11-01,17.952116078900882
2005-12-01,17.907853117515703
2006-01-01,17.83907493812533
2006-02-01,17.73470776714042
2006-03-01,17.93682156841619
2006-04-01,17.767907457530693
2006-05-01,17.924907922812668
2006-06-01,17.754954158968413
2006-07-01,17.735700126058813
2006-08-01,17.86171474485844
2006-09-01,17.823025544851642
2006-10-01,17.957374636154352
2006-11-01,17.970322866953463
2006-12-01,17.9306376593689
2007-01-01,17.872499333642605
2007-02-01,17.747140093031337
2007-03-01,17.906683429020738
2007-04-01,17.766177186984624
2007-05-01,17.806529569618917
2007-06-01,17.676240269004868
2007-07-01,17.7473361906886
2007-08-01,17.831713382302084
2007-09-01,17.836746648365736
2007-10-01,18.012862870260605
2007-11-01,17.962131264751747
2007-12-01,17.929657747482555
2008-01-01,17.89929960624686
2008-02-01,17.839253813002827
2008-03-01,17.85381372930275
2008-04-01,17.88880171098854
2008-05-01,17.792009582576785
2008-06-01,17.801527243300747
