date,co2
2000-01-01,22.998163922335813
2000-02-01,22.86716992722954
2000-03-01,22.819388351001148
2000-04-01,22.60223271031063
2000-05-01,22.44661471798483
2000-06-01,22.33556680492274
2000-07-01,22.349770983800433
2000-08-01,22.265932403477315
2000-09-01,22.453319237231913
2000-10-01,22.62735949490149
2000-11-01,22.76361046144993
2000-12-01,22.877076256178697
2001-01-01,22.979026085983463
2001-02-01,22.906780475203153
2001-03-01,22.841548122484955
2001-04-01,22.72195039408438
2001-05-01,22.470940474071867
2001-06-01,22.438489819657125
2001-07-01,22.325344551790206
2001-08-01,22.303430368422436
2001-09-01,22.569925382945346
2001-10-01,22.674222446032896
2001-11-01,22.92155211503443
2001-12-01,23.051461211100296
2002-01-01,23.031085605090567
2002-02-01,22.88153776126913
2002-03-01,22.85954768470862
2002-04-01,22.750736350418478
2002-05-01,22.525399627494007
2002-06-01,22.4177293767404
2002-07-01,22.382394565365114
2002-08-01,22.347763003865815
2002-09-01,22.577851555805267
2002-10-01,22.77988682554474
2002-11-01,22.828591506689794
2002-12-01,22.963344972571576
2003-01-01,23.04476746084759
2003-02-01,23.04196463505146
2003-03-01,22.914939135518267
2003-04-01,22.790647956085767
2003-05-01,22.535969012747547
2003-06-01,22.44033995339427
2003-07-01,22.458067943828194
2003-08-01,22.45770948677044
2003-09-01,22.609361230333725
2003-10-01,22.879967091359276
2003-11-01,22.90436469178598
2003-12-01,23.00134946588754
2004-01-01,23.074863079945402
2004-02-01,22.990690838221596
2004-03-01,22.96305176074622
2004-04-01,22.78161733348073
2004-05-01,22.67825914266533
2004-06-01,22.56997392742395
2004-07-01,22.492079739123437
2004-08-01,22.453661828314868
2004-09-01,22.607260253810882
2004-10-01,22.773909626628736
2004-11-01,22.9253807337101
2004-12-01,23.00833396258831
2005-01-01,23.056666380133198
2005-02-01,23.061945650728276
2005-03-01,23.006271781638986
2005-04-01,22.802523083144877
2005-05-01,22.64562003602272
2005-06-01,22.606869363486307
2005-07-01,22.538717759422592
2005-08-01,22.50109747956394
2005-09-01,22.62426297126527
2005-10-01,22.82263645380991
2005-11-01,22.986372075815662
2005-12-01,23.074145625671385
2006-01-01,23.150447476820982
2006-02-01,23.059398111701203
2006-03-01,23.033850088196782
2006-04-01,22.8051870092995
2006-05-01,22.66999413351347
2006-06-01,22.581892145923373
2006-07-01,22.55648067159302
2006-08-01,22.572583542019387
2006-09-01,22.585473045782923
2006-10-01,22.805663749502173
2006-11-01,22.934196974514276
2006-12-01,23.000097908392686
2007-01-01,23.015660438002925
2007-02-01,22.974923886790524
2007-03-01,22.932018682156368
2007-04-01,22.76185520435371
2007-05-01,22.656293231813443
2007-06-01,22.5854791840716
2007-07-01,22.569863539244004
2007-08-01,22.544445592836116
2007-09-01,22.70627334698696
2007-10-01,22.901522358528055
2007-11-01,23.00291121911721
2007-12-01,23.061254790285155
2008-01-01,23.056499956118458
2008-02-01,23.017720726623736
2008-03-01,22.97270894366935
2008-04-01,22.839458929318795
2008-05-01,22.651261878394852
2008-06-01,22.566818888896936
2008-07-01,22.547811097376428
2008-08-01,22.54103853336126
2008-09-01,22.720590550357205
2008-10-01,22.870901123863522
2008-11-01,22.949665390013518
2008-12-01,23.02990318644761
2009-01-01,23.05710295612135
2009-02-01,22.979728973631342
2009-03-01,22.905009545148424
2009-04-01,22.693318716145253
2009-05-01,22.591782467577918
2009-06-01,22.536508795357282
2009-07-01,22.460020010299758
2009-08-01,22.43280889421663
2009-09-01,22.579043933284304
2009-10-01,22.852160090048482
2009-11-01,22.874883630244373
2009-12-01,23.00195212157163
2010-01-01,23.09938526216568
2010-02-01,23.029227072352512
2010-03-01,22.979404835401905
2010-04-01,22.81875567544582
2010-05-01,22.7116546191952
2010-06-01,22.614733445157075
2010-07-01,22.57752978739847
2010-08-01,22.53336189972761
2010-09-01,22.69370495314716
2010-10-01,22.90890405872613
2010-11-01,22.94969631154209
2010-12-01,23.097188839009544
2011-01-01,23.08408117222258
2011-02-01,23.01868276542582
2011-03-01,23.01143408657165
2011-04-01,22.812998490639593
2011-05-01,22.726171538739255
2011-06-01,22.593986034257597
2011-07-01,22.587330108558568
2011-08-01,22.49673154182185
2011-09-01,22.59975584707557
2011-10-01,22.85104642248478
2011-11-01,22.96621857912278
2011-12-01,22.99974246177446
2012-01-01,23.024111689137644
2012-02-01,23.091060793802065
2012-03-01,22.90453800144889
2012-04-01,22.80084508901589
2012-05-01,22.644444727428894
2012-06-01,22.557114673238747
2012-07-01,22.508196702908805
2012-08-01,22.502345541316288
2012-09-01,22.622134199778433
2012-10-01,22.84039388652193
2012-11-01,22.91903375720599
2012-12-01,23.061047649024616
2013-01-01,23.083774541664038
2013-02-01,23.014705819585433
2013-03-01,23.00379350062775
2013-04-01,22.813791002579933
2013-05-01,22.6843671973243
2013-06-01,22.56981728006389
2013-07-01,22.521253444327993
2013-08-01,22.509121939040636
2013-09-01,22.64669189828464
2013-10-01,22.82705185721037
2013-11-01,22.934414546379518
2013-12-01,22.983093904872245
2014-01-01,22.979084097229688
2014-02-01,22.927821688476172
2014-03-01,22.874287480943263
2014-04-01,22.767554998870498
2014-05-01,22.684671347109735
2014-06-01,22.566697514531718
2014-07-01,22.509839035358066
2014-08-01,22.51731589460593
2014-09-01,22.63111177888888
2014-10-01,22.801972743848186
2014-11-01,22.890210998996306
2014-12-01,22.987660734821024
2015-01-01,22.991448111065154
2015-02-01,22.98715635159398
2015-03-01,22.94614939382795
2015-04-01,22.79882767944185
2015-05-01,22.65516384125288
2015-06-01,22.532904962544002
