date,co2
2000-01-01,22.705318711650733
2000-02-01,22.50659683233757
2000-03-01,22.510953788785194
2000-04-01,22.286605616949906
2000-05-01,22.22936454261188
2000-06-01,22.21500214095884
2000-07-01,22.207875634151783
2000-08-01,22.24318449421891
2000-09-01,22.227725534636377
2000-10-01,22.296605981026918
2000-11-01,22.41107288146888
2000-12-01,22.58626363014498
2001-01-01,22.599991728293436
2001-02-01,22.46636134049167
2001-03-01,22.43345777598029
2001-04-01,22.35933066814025
2001-05-01,22.255006721032228
2001-06-01,22.230287320088685
2001-07-01,22.252508845759092
2001-08-01,22.24139729774931
2001-09-01,22.29372132951313
2001-10-01,22.31540238623341
2001-11-01,22.595895362884995
2001-12-01,22.787520306394068
2002-01-01,22.666641359691475
2002-02-01,22.447984248480534
2002-03-01,22.464563945633966
2002-04-01,22.3549327973983
2002-05-01,22.257130858541785
2002-06-01,22.23747341132875
2002-07-01,22.216138913991788
2002-08-01,22.18288641390674
2002-09-01,22.252940901342615
2002-10-01,22.375970368729078
2002-11-01,22.452732156347373
2002-12-01,22.690896203797568
2003-01-01,22.672824704183306
2003-02-01,22.651091302309318
2003-03-01,22.492540120473667
2003-04-01,22.332217201435256
2003-05-01,22.282438845596975
2003-06-01,22.27905992138887
2003-07-01,22.303725191584594
2003-08-01,22.307935451516084
2003-09-01,22.30296121162463
2003-10-01,22.435023376961144
2003-11-01,22.41911604764164
2003-12-01,22.592641385658222
2004-01-01,22.69343330149472
2004-02-01,22.553914528332985
2004-03-01,22.527922368045814
2004-04-01,22.335692490839904
2004-05-01,22.291175121920663
2004-06-01,22.26130861154662
2004-07-01,22.25575162260465
2004-08-01,22.24659313857918
2004-09-01,22.281377374235273
2004-10-01,22.352716077237012
2004-11-01,22.50976339473494
2004-12-01,22.640248635552528
2005-01-01,22.684057342733755
2005-02-01,22.686830857540443
2005-03-01,22.60816809008444
2005-04-01,22.34373971843798
2005-05-01,22.31183891269964
2005-06-01,22.298314597191847
2005-07-01,22.304706474212722
2005-08-01,22.29667455601759
2005-09-01,22.339876166391413
2005-10-01,22.401870232649397
2005-11-01,22.581134772574877
2005-12-01,22.664531570524787
2006-01-01,22.743405863602227
2006-02-01,22.636682036046896
2006-03-01,22.622517704155438
2006-04-01,22.347764751743338
2006-05-01,22.323338699069268
2006-06-01,22.309464825787114
2006-07-01,22.292653859419136
2006-08-01,22.253384525812557
2006-09-01,22.335680609133572
2006-10-01,22.38698569957383
2006-11-01,22.52548726388007
2006-12-01,22.64286607916363
2007-01-01,22.563149337733176
2007-02-01,22.49961421651579
2007-03-01,22.47405074602361
2007-04-01,22.32986825035004
2007-05-01,22.321132970562427
2007-06-01,22.30414592981261
2007-07-01,22.30895174934042
2007-08-01,22.30112029986321
2007-09-01,22.32572267025315
2007-10-01,22.460921908897994
2007-11-01,22.626259176268327
2007-12-01,22.738407689232773
2008-01-01,22.666227112201202
2008-02-01,22.535109004424022
2008-03-01,22.525171988541494
2008-04-01,22.39797326727484
2008-05-01,22.32632770614996
2008-06-01,22.315613800155987
2008-07-01,22.313480553613456
2008-08-01,22.303321724618907
2008-09-01,22.364837591417725
2008-10-01,22.433932168534163
2008-11-01,22.549571973551593
2008-12-01,22.625300936392204
2009-01-01,22.687643796916404
2009-02-01,22.54294798833875
2009-03-01,22.47561859508464
2009-04-01,22.245512571718617
2009-05-01,22.24145024516993
2009-06-01,22.192743871507414
2009-07-01,22.207790917349445
2009-08-01,22.191585059129054
2009-09-01,22.23902457596185
2009-10-01,22.378117335702722
2009-11-01,22.46191486985427
2009-12-01,22.613587255815645
2010-01-01,22.697440602880253
2010-02-01,22.556790897766945
2010-03-01,22.482416518691366
2010-04-01,22.278988143986126
2010-05-01,22.25343299472456
2010-06-01,22.227061500928617
2010-07-01,22.223344426026564
2010-08-01,22.19813623662601
2010-09-01,22.25747032602103
2010-10-01,22.444029578165917
2010-11-01,22.429020268837007
2010-12-01,22.687990064199955
2011-01-01,22.661010667624016
2011-02-01,22.600662663798346
2011-03-01,22.500825984767523
2011-04-01,22.263671250179822
2011-05-01,22.243967531161683
2011-06-01,22.22069510871908
2011-07-01,22.234176228440333
2011-08-01,22.220216990481983
2011-09-01,22.24935006526895
2011-10-01,22.341453368578758
2011-11-01,22.585241176404594
2011-12-01,22.56318333169747
2012-01-01,22.588527734618836
2012-02-01,22.687201224173066
2012-03-01,22.36663083424355
2012-04-01,22.18889942112178
2012-05-01,22.17681186303263
2012-06-01,22.16941314975132
2012-07-01,22.180824942827044
2012-08-01,22.176973634936154
2012-09-01,22.190549721137874
2012-10-01,22.274548527198043
2012-11-01,22.3722340984378
2012-12-01,22.617731535529014
2013-01-01,22.603641805474094
2013-02-01,22.471994105967873
2013-03-01,22.496746295325035
2013-04-01,22.182285948051657
2013-05-01,22.15069102425315
2013-06-01,22.12507280992062
2013-07-01,22.151904692275487
2013-08-01,22.146953210982993
2013-09-01,22.181515105556752
2013-10-01,22.22605271068927
2013-11-01,22.365589003520757
2013-12-01,22.5718388019259
2014-01-01,22.559478311628585
2014-02-01,22.427606190616217
2014-03-01,22.330196645019157
2014-04-01,22.18772619050324
2014-05-01,22.169066471705644
2014-06-01,22.154822723619116
2014-07-01,22.167404102209634
2014-08-01,22.146989363846917
2014-09-01,22.203242762432044
2014-10-01,22.29123083493284
2014-11-01,22.41982516971515
2014-12-01,22.563033102628044
2015-01-01,22.58578459968568
2015-02-01,22.516333765101933
2015-03-01,22.444615993078997
2015-04-01,22.255134064746503
2015-05-01,22.20246965457552
2015-06-01,22.167038779105596
