date,unempl
2000-01-01,-2.7181005369557116
2000-02-01,-2.7181005369557116
2000-03-01,-2.7333680090865
2000-04-01,-2.7333680090865
2000-05-01,-2.7488721956224653
2000-06-01,-2.7646205525906042
2000-07-01,-2.7806208939370456
2000-08-01,-2.796881414808826
2000-09-01,-2.8134107167600364
2000-10-01,-2.8134107167600364
2000-11-01,-2.8302178350764176
2000-12-01,-2.8473122684357177
2001-01-01,-2.864704011147587
2001-02-01,-2.864704011147587
2001-03-01,-2.882403588246988
2001-04-01,-2.882403588246988
2001-05-01,-2.882403588246988
2001-06-01,-2.882403588246988
2001-07-01,-2.882403588246988
2001-08-01,-2.900422093749666
2001-09-01,-2.900422093749666
2001-10-01,-2.900422093749666
2001-11-01,-2.900422093749666
2001-12-01,-2.900422093749666
2002-01-01,-2.900422093749666
2002-02-01,-2.900422093749666
2002-03-01,-2.900422093749666
2002-04-01,-2.900422093749666
2002-05-01,-2.900422093749666
2002-06-01,-2.882403588246988
2002-07-01,-2.882403588246988
2002-08-01,-2.882403588246988
2002-09-01,-2.864704011147587
2002-10-01,-2.864704011147587
2002-11-01,-2.864704011147587
2002-12-01,-2.864704011147587
2003-01-01,-2.864704011147587
2003-02-01,-2.864704011147587
2003-03-01,-2.864704011147587
2003-04-01,-2.8473122684357177
2003-05-01,-2.8473122684357177
2003-06-01,-2.8473122684357177
2003-07-01,-2.864704011147587
2003-08-01,-2.864704011147587
2003-09-01,-2.864704011147587
2003-10-01,-2.864704011147587
2003-11-01,-2.864704011147587
2003-12-01,-2.864704011147587
2004-01-01,-2.864704011147587
2004-02-01,-2.8473122684357177
2004-03-01,-2.8473122684357177
2004-04-01,-2.8473122684357177
2004-05-01,-2.8302178350764176
2004-06-01,-2.8134107167600364
2004-07-01,-2.796881414808826
2004-08-01,-2.7806208939370456
2004-09-01,-2.7806208939370456
2004-10-01,-2.7488721956224653
2004-11-01,-2.7488721956224653
2004-12-01,-2.7333680090865
2005-01-01,-2.7181005369557116
2005-02-01,-2.6882475738060303
2005-03-01,-2.6736487743848776
2005-04-01,-2.645075401940822
2005-05-01,-2.6310891599660815
2005-06-01,-2.6310891599660815
2005-07-01,-2.617295837833746
2005-08-01,-2.603690185777967
2005-09-01,-2.603690185777967
2005-10-01,-2.603690185777967
2005-11-01,-2.603690185777967
2005-12-01,-2.603690185777967
2006-01-01,-2.5902671654458267
2006-02-01,-2.617295837833746
