date,pop
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,-0.0007016828824184529
2002-02-01,-0.0008230261917105963
2002-03-01,-0.0009444229252970615
2002-04-01,-0.0010658731192449977
2002-05-01,-0.0011121580987456525
2002-06-01,-0.0011584681660359308
2002-07-01,-0.0012048033410785308
2002-08-01,-0.0011300124860014193
2002-09-01,-0.001055192802308369
2002-10-01,-0.0009803442731879386
2002-11-01,-0.0008663403052260321
2002-12-01,-0.0007522961535748607
2003-01-01,-0.0006382117968151135
2003-02-01,-0.0005008725181845364
2003-03-01,-0.00036346880685300675
2003-04-01,-0.0002260006166530104
2003-05-01,-7.50985365733925e-05
2003-06-01,7.587633243488767e-05
2003-07-01,0.00022692404348134687
2003-08-01,0.00031584255308558795
2003-09-01,0.00040479979445606773
2003-10-01,0.0004937957932114045
2003-11-01,0.0006486742689020275
2003-12-01,0.0008036235861617058
2004-01-01,0.0009586437951014659
2004-02-01,0.0010282909205621138
2004-03-01,0.0010979610600259093
2004-04-01,0.0011676542241474408
2004-05-01,0.0011023337815210255
2004-06-01,0.0010369808355932264
2004-07-01,0.0009715953620457185
2004-08-01,0.0008962540208230507
2004-09-01,0.0008208802314229047
2004-10-01,0.0007454739726711068
2004-11-01,0.000643851767108572
2004-12-01,0.0005421800373248686
2005-01-01,0.00044045874744469415
2005-02-01,0.00030223243314964066
2005-03-01,0.00016395434171911916
2005-04-01,2.562444334586189e-05
2005-05-01,5.853422969437361e-06
2005-06-01,-1.3925244715551344e-05
2005-07-01,-3.371156414289089e-05
2005-08-01,-2.709173974579926e-05
2005-09-01,-2.046974351088693e-05
2005-10-01,-1.3845574375892511e-05
2005-11-01,-3.0270403282628422e-05
2005-12-01,-4.670038753218364e-05
2006-01-01,-6.313552949421819e-05
2006-02-01,5.9153077419438205e-05
2006-03-01,0.00018147743598717625
2006-04-01,0.0003038375623205525
2006-05-01,0.00037338632734318367
2006-06-01,0.00044295825354367935
2006-07-01,0.0005125533526459947
2006-08-01,0.0005623418892213294
2006-09-01,0.0006121429449663651
2006-10-01,0.0006619565246310799
2006-11-01,0.0006918849922570303
2006-12-01,0.0007218181823986924
2007-01-01,0.000751756096128986
2007-02-01,0.000593068384244333
2007-03-01,0.000434337537530638
2007-04-01,0.0002755635378655086
2007-05-01,0.0001630888478239001
2007-06-01,5.0577961356879086e-05
2007-07-01,-6.1969139210305e-05
2007-08-01,-0.00019114103087858325
2007-09-01,-0.00032034784495493795
2007-10-01,-0.00044958959588470293
2007-11-01,-0.0005656254163994845
2007-12-01,-0.000681684570832175
2008-01-01,-0.0007977670665084702
2008-02-01,-0.0006753038553348745
2008-03-01,-0.0005528070297344811
2008-04-01,-0.00043027657556748977
2008-05-01,-0.0002976780578372029
2008-06-01,-0.00016504051223265037
2008-07-01,-3.236392113592501e-05
2008-08-01,9.032219401561292e-05
2008-09-01,0.00021304296336310813
2008-10-01,0.00033579840185637977
2008-11-01,0.0003987481778295887
2008-12-01,0.00046171046815857153
2009-01-01,0.0005246852766624954
2009-02-01,0.0004617514430762526
2009-03-01,0.00039879993642699674
2009-04-01,0.00033583074917942213
2009-05-01,0.00024301517053615385
2009-06-01,0.0001501741541147794
2009-07-01,5.73076891292601e-05
2009-08-01,-1.9042103101440944e-05
2009-09-01,-9.541350684827421e-05
2009-10-01,-0.00017180653140158597
2009-11-01,-0.0001585493901359314
2009-12-01,-0.00014528830816473715
2010-01-01,-0.0001320232837365154
2010-02-01,-0.00016205330391372286
2010-03-01,-0.00019209338750414418
2010-04-01,-0.00022214353951355292
2010-05-01,-0.00038546907303427247
2010-06-01,-0.0005488606663064388
2010-07-01,-0.0007123183614972106
2010-08-01,-0.000845907790221645
2010-09-01,-0.0009795606835538706
2010-10-01,-0.0011132770873061304
2010-11-01,-0.0012035510431189778
2010-12-01,-0.0012938596626348442
2011-01-01,-0.00138420296618591
2011-02-01,-0.0013879896870108155
2011-03-01,-0.0013917818761726153
2011-04-01,-0.001395579538801428
2011-05-01,-0.0011461340212584048
2011-06-01,-0.0008965830418503629
2011-07-01,-0.0006469265300914628
2011-08-01,-0.00035694977682965146
2011-09-01,-6.684125631650772e-05
2011-10-01,0.00022339912446156518
2011-11-01,0.00016609414778301357
2011-12-01,0.00010873349791751252
2012-01-01,5.131711026606922e-05
2012-02-01,3.429546326216837e-05
2012-03-01,1.725981852729319e-05
2012-04-01,2.1016204954094064e-07
2012-05-01,-0.00015019936176585702
2012-06-01,-0.00030068255901127827
2012-07-01,-0.00045123948426351035
2012-08-01,-0.0006786775983016469
2012-09-01,-0.0009062184074295487
2012-10-01,-0.001133861982943074
2012-11-01,-0.0014006412971951931
2012-12-01,-0.001667814574428661
2013-01-01,-0.0019353826177450628
2013-02-01,-0.00186574394860628
2013-03-01,-0.0017960693059073662
2013-04-01,-0.0017263586616138582
2013-05-01,-0.0016566819234249408
2013-06-01,-0.001586971487299138
2013-07-01,-0.0015172273286232496
2013-08-01,-0.001413863666567039
2013-09-01,-0.0013104548953641881
2013-10-01,-0.001207000984962292
2013-11-01,-0.00019532212462891607
2013-12-01,0.0008174320392484447
2014-01-01,0.001831263378786474
2014-02-01,0.001929756331055188
2014-03-01,0.0020282941925486853
